WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,7.0, None,79.2,2018-04-30 00:00:00,18
None,6.3, None,82.9,2018-04-30 01:00:00,18
None,5.3, None,87.4,2018-04-30 02:00:00,18
None,4.5, None,89.7,2018-04-30 03:00:00,18
None,3.5, None,91.2,2018-04-30 04:00:00,18
None,1.9, None,93.4,2018-04-30 05:00:00,18
None,0.6, None,94.8,2018-04-30 06:00:00,18
None,0.4, None,94.9,2018-04-30 07:00:00,18
None,4.1, None,82.3,2018-04-30 08:00:00,18
None,6.9, None,72.9,2018-04-30 09:00:00,18
None,9.7, None,61.9,2018-04-30 10:00:00,18
None,11.5, None,46.4,2018-04-30 11:00:00,18
None,13.5, None,37.5,2018-04-30 12:00:00,18
None,14.1, None,36.9,2018-04-30 13:00:00,18
None,14.8, None,33.8,2018-04-30 14:00:00,18
None,16.1, None,29.0,2018-04-30 15:00:00,18
None,16.1, None,26.8,2018-04-30 16:00:00,18
None,16.2, None,25.8,2018-04-30 17:00:00,18
None,15.8, None,25.6,2018-04-30 18:00:00,18
None,14.7, None,26.7,2018-04-30 19:00:00,18
None,14.2, None,25.7,2018-04-30 20:00:00,18
None,12.9, None,29.4,2018-04-30 21:00:00,18
None,11.2, None,35.8,2018-04-30 22:00:00,18
None,11.8, None,36.9,2018-04-30 23:00:00,18
None,10.5, None,42.0,2018-05-01 00:00:00,18
None,9.1, None,55.5,2018-05-01 01:00:00,18
None,7.9, None,63.2,2018-05-01 02:00:00,18
None,7.5, None,65.6,2018-05-01 03:00:00,18
None,6.5, None,71.7,2018-05-01 04:00:00,18
None,5.2, None,76.1,2018-05-01 05:00:00,18
None,3.3, None,82.7,2018-05-01 06:00:00,18
None,2.9, None,84.5,2018-05-01 07:00:00,18
None,5.7, None,72.9,2018-05-01 08:00:00,18
None,8.7, None,54.8,2018-05-01 09:00:00,18
None,11.0, None,41.6,2018-05-01 10:00:00,18
None,12.2, None,33.8,2018-05-01 11:00:00,18
None,13.4, None,29.2,2018-05-01 12:00:00,18
None,14.2, None,26.2,2018-05-01 13:00:00,18
None,14.9, None,24.0,2018-05-01 14:00:00,18
None,15.6, None,23.6,2018-05-01 15:00:00,18
None,15.9, None,23.4,2018-05-01 16:00:00,18
None,16.1, None,23.5,2018-05-01 17:00:00,18
None,16.2, None,22.0,2018-05-01 18:00:00,18
None,15.9, None,21.9,2018-05-01 19:00:00,18
None,14.2, None,26.1,2018-05-01 20:00:00,18
None,10.9, None,38.5,2018-05-01 21:00:00,18
None,8.5, None,48.4,2018-05-01 22:00:00,18
None,7.5, None,52.4,2018-05-01 23:00:00,18
None,7.6, None,52.7,2018-05-02 00:00:00,18
None,7.9, None,50.1,2018-05-02 01:00:00,18
None,7.3, None,52.8,2018-05-02 02:00:00,18
None,6.7, None,56.4,2018-05-02 03:00:00,18
None,6.4, None,59.2,2018-05-02 04:00:00,18
None,6.2, None,62.0,2018-05-02 05:00:00,18
None,5.8, None,64.5,2018-05-02 06:00:00,18
None,5.6, None,65.7,2018-05-02 07:00:00,18
None,6.2, None,64.4,2018-05-02 08:00:00,18
None,7.6, None,60.2,2018-05-02 09:00:00,18
None,10.6, None,49.1,2018-05-02 10:00:00,18
None,12.9, None,39.4,2018-05-02 11:00:00,18
None,14.9, None,34.0,2018-05-02 12:00:00,18
None,16.6, None,30.5,2018-05-02 13:00:00,18
None,17.2, None,28.0,2018-05-02 14:00:00,18
None,18.0, None,26.0,2018-05-02 15:00:00,18
None,18.7, None,24.8,2018-05-02 16:00:00,18
None,18.0, None,27.1,2018-05-02 17:00:00,18
None,18.4, None,25.2,2018-05-02 18:00:00,18
None,17.8, None,25.9,2018-05-02 19:00:00,18
None,16.6, None,28.3,2018-05-02 20:00:00,18
None,14.2, None,36.1,2018-05-02 21:00:00,18
None,10.4, None,49.3,2018-05-02 22:00:00,18
None,8.1, None,57.5,2018-05-02 23:00:00,18
None,8.7, None,54.2,2018-05-03 00:00:00,18
None,7.4, None,59.6,2018-05-03 01:00:00,18
None,5.6, None,66.8,2018-05-03 02:00:00,18
None,4.3, None,72.6,2018-05-03 03:00:00,18
None,1.8, None,80.2,2018-05-03 04:00:00,18
None,1.3, None,83.1,2018-05-03 05:00:00,18
None,0.8, None,85.8,2018-05-03 06:00:00,18
None,2.4, None,81.9,2018-05-03 07:00:00,18
None,4.4, None,74.8,2018-05-03 08:00:00,18
None,6.9, None,65.6,2018-05-03 09:00:00,18
None,8.9, None,59.2,2018-05-03 10:00:00,18
None,11.4, None,50.2,2018-05-03 11:00:00,18
None,12.9, None,45.3,2018-05-03 12:00:00,18
None,13.9, None,41.6,2018-05-03 13:00:00,18
None,16.0, None,36.0,2018-05-03 14:00:00,18
None,16.1, None,39.2,2018-05-03 15:00:00,18
None,15.8, None,44.7,2018-05-03 16:00:00,18
None,15.0, None,49.8,2018-05-03 17:00:00,18
None,14.9, None,49.6,2018-05-03 18:00:00,18
None,15.2, None,47.6,2018-05-03 19:00:00,18
None,13.4, None,62.6,2018-05-03 20:00:00,18
None,11.4, None,73.4,2018-05-03 21:00:00,18
None,10.7, None,76.0,2018-05-03 22:00:00,18
None,9.9, None,80.6,2018-05-03 23:00:00,18
None,8.1, None,86.8,2018-05-04 00:00:00,18
None,7.6, None,89.0,2018-05-04 01:00:00,18
None,7.3, None,92.1,2018-05-04 02:00:00,18
None,7.1, None,95.7,2018-05-04 03:00:00,18
None,7.4, None,96.4,2018-05-04 04:00:00,18
None,7.4, None,96.2,2018-05-04 05:00:00,18
None,7.6, None,95.0,2018-05-04 06:00:00,18
None,7.5, None,95.8,2018-05-04 07:00:00,18
None,7.8, None,95.0,2018-05-04 08:00:00,18
None,8.5, None,92.4,2018-05-04 09:00:00,18
None,9.4, None,88.2,2018-05-04 10:00:00,18
None,10.6, None,81.9,2018-05-04 11:00:00,18
None,11.6, None,76.8,2018-05-04 12:00:00,18
None,12.5, None,73.1,2018-05-04 13:00:00,18
None,13.0, None,71.2,2018-05-04 14:00:00,18
None,14.1, None,64.8,2018-05-04 15:00:00,18
None,14.8, None,63.6,2018-05-04 16:00:00,18
None,15.1, None,58.7,2018-05-04 17:00:00,18
None,14.2, None,65.0,2018-05-04 18:00:00,18
None,13.4, None,68.3,2018-05-04 19:00:00,18
None,11.1, None,87.2,2018-05-04 20:00:00,18
None,10.6, None,86.6,2018-05-04 21:00:00,18
None,9.9, None,88.8,2018-05-04 22:00:00,18
None,9.5, None,87.6,2018-05-04 23:00:00,18
None,9.4, None,90.7,2018-05-05 00:00:00,18
None,8.9, None,90.3,2018-05-05 01:00:00,18
None,8.6, None,92.6,2018-05-05 02:00:00,18
None,8.4, None,93.6,2018-05-05 03:00:00,18
None,8.5, None,93.2,2018-05-05 04:00:00,18
None,8.3, None,92.1,2018-05-05 05:00:00,18
None,8.0, None,90.8,2018-05-05 06:00:00,18
None,7.9, None,92.8,2018-05-05 07:00:00,18
None,8.2, None,89.8,2018-05-05 08:00:00,18
None,9.0, None,86.4,2018-05-05 09:00:00,18
None,10.5, None,78.0,2018-05-05 10:00:00,18
None,12.4, None,62.6,2018-05-05 11:00:00,18
