ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,7.0,0.0,2020-04-22,0.0,16.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.2,3.2,7.0,0.0,2020-04-23,0.0,16.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.8,2.8,3.0,0.0,2020-04-24,0.0,13.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8,0.8,7.0,0.0,2020-04-25,0.0,18.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,7.0,0.0,2020-04-26,0.0,17.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,6.0,0.0,2020-04-27,0.0,19.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,4.0,0.0,2020-04-28,0.0,16.0,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 00:00:00,,,17,246.0, 49.0, 4.1,0.0, -0.3,4.9, 9.9,8.5, 254.0, 0.0, 0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 01:00:00,,,17,286.0, 50.0, 8.8,0.0, -0.8,5.6, 9.1,8.5, 280.0, 0.0, 0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 02:00:00,,,17,282.0, 55.0, 4.9,0.0, 0.0,3.8, 8.5,8.5, 246.0, 0.0, 0.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 03:00:00,,,17,249.0, None, None,0.0, None,5.3, None,8.9, None, None, None,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 04:00:00,,,17,267.0, None, None,0.0, None,8.8, None,8.9, None, None, None,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 05:00:00,,,17,214.0, None, None,0.0, None,6.5, None,9.1, None, None, None,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 06:00:00,,,17,206.0, None, None,0.0, None,5.8, None,10.5, None, None, None,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 07:00:00,,,17,228.0, None, None,0.0, None,6.1, None,11.4, None, None, None,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 08:00:00,,,17,194.0, None, None,0.0, None,7.7, None,13.5, None, None, None,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 09:00:00,,,17,161.0, 48.0, 6.1,0.0, 0.8,6.0, 11.4,14.3, 228.0, 0.0, 0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 10:00:00,,,17,197.0, 42.0, 7.7,0.0, 0.8,4.6, 13.5,13.2, 194.0, 0.0, 0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2020-04-22 11:00:00,,,17,205.0, 40.0, 6.0,0.0, 0.9,7.1, 14.3,13.8, 161.0, 0.0, 0.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,
