TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 1.712, None,30.27,2016-08-19 00:00:00,20.02,34
None, 1.626, None,31.19,2016-08-19 01:00:00,19.3,34
None, 1.056, None,36.24,2016-08-19 02:00:00,17.89,34
None, 2.23, None,40.42,2016-08-19 03:00:00,16.46,34
None, 0.941999, None,42.6,2016-08-19 04:00:00,15.97,34
None, 0.976, None,43.35,2016-08-19 05:00:00,15.51,34
None, 0.769999, None,43.25,2016-08-19 06:00:00,15.19,34
None, 0.519999, None,40.03,2016-08-19 07:00:00,16.47,34
None, 1.172, None,42.47,2016-08-19 08:00:00,16.77,34
None, 1.023, None,40.35,2016-08-19 09:00:00,17.87,34
None, 1.028, None,35.67,2016-08-19 10:00:00,19.62,34
None, 1.231, None,30.99,2016-08-19 11:00:00,21.53,34
None, 1.533, None,27.5,2016-08-19 12:00:00,23.32,34
None, 1.764, None,21.55,2016-08-19 13:00:00,24.66,34
None, 1.751, None,18.72,2016-08-19 14:00:00,25.77,34
None, 1.679, None,17.65,2016-08-19 15:00:00,26.94,34
None, 1.802, None,17.39,2016-08-19 16:00:00,27.72,34
None, 1.692, None,18.23,2016-08-19 17:00:00,28.16,34
None, 2.645, None,20.28,2016-08-19 18:00:00,27.7,34
None, 2.687, None,23.46,2016-08-19 19:00:00,25.75,34
None, 3.558, None,26.03,2016-08-19 20:00:00,23.58,34
None, 2.079, None,26.33,2016-08-19 21:00:00,22.78,34
None, 3.552, None,28.48,2016-08-19 22:00:00,21.27,34
None, 2.68, None,29.09,2016-08-19 23:00:00,20.77,34
None, 1.972, None,33.78,2016-08-20 00:00:00,18.56,34
None, 1.882, None,33.71,2016-08-20 01:00:00,18.59,34
None, 1.222, None,36.44,2016-08-20 02:00:00,17.73,34
None, 1.876, None,39.91,2016-08-20 03:00:00,16.93,34
None, 2.396, None,42.87,2016-08-20 04:00:00,15.94,34
None, 1.663, None,45.14,2016-08-20 05:00:00,15.35,34
None, 1.58, None,45.28,2016-08-20 06:00:00,15.48,34
None, 0.537998, None,42.06,2016-08-20 07:00:00,17.52,34
None, 0.685, None,40.22,2016-08-20 08:00:00,18.7,34
None, 0.861, None,38.35,2016-08-20 09:00:00,19.69,34
None, 1.075, None,35.82,2016-08-20 10:00:00,21.01,34
None, 1.221, None,32.37,2016-08-20 11:00:00,22.82,34
None, 1.111, None,28.78,2016-08-20 12:00:00,24.75,34
None, 1.264, None,25.57,2016-08-20 13:00:00,26.73,34
None, 1.589, None,21.93,2016-08-20 14:00:00,28.15,34
None, 1.547, None,19.69,2016-08-20 15:00:00,29.31,34
None, 1.678, None,18.77,2016-08-20 16:00:00,30.53,34
None, 1.807, None,18.68,2016-08-20 17:00:00,30.82,34
None, 0.852998, None,18.36,2016-08-20 18:00:00,31.1,34
None, 1.714, None,20.18,2016-08-20 19:00:00,28.88,34
None, 2.167, None,22.57,2016-08-20 20:00:00,26.98,34
None, 3.005, None,27.22,2016-08-20 21:00:00,24.8,34
None, 3.296, None,30.2,2016-08-20 22:00:00,23.47,34
None, 3.688, None,31.95,2016-08-20 23:00:00,22.89,34
None, 4.035, None,35.17,2016-08-21 00:00:00,21.67,34
None, 4.063, None,39.46,2016-08-21 01:00:00,20.25,34
None, 3.488, None,42.62,2016-08-21 02:00:00,19.34,34
None, 2.949, None,45.52,2016-08-21 03:00:00,18.35,34
None, 3.578, None,48.11,2016-08-21 04:00:00,17.45,34
None, 3.684, None,47.12,2016-08-21 05:00:00,17.54,34
None, 3.403, None,45.4,2016-08-21 06:00:00,18.08,34
None, 1.185, None,42.46,2016-08-21 07:00:00,19.64,34
None, 1.429, None,43.71,2016-08-21 08:00:00,20.61,34
None, 2.109, None,40.25,2016-08-21 09:00:00,21.9,34
None, 3.475, None,36.9,2016-08-21 10:00:00,22.88,34
None, 4.817, None,36.84,2016-08-21 11:00:00,22.58,34
None, 5.39, None,37.6,2016-08-21 12:00:00,21.93,34
None, 5.995, None,34.41,2016-08-21 13:00:00,22.12,34
None, 5.004, None,29.56,2016-08-21 14:00:00,22.88,34
