time,TEMP_MEAN,HUMIDITY,week_of_year
2021-06-25 00:00:00, None,76.9,26
2021-06-25 01:00:00, None,83.3,26
2021-06-25 02:00:00, None,87.7,26
2021-06-25 03:00:00, None,90.3,26
2021-06-25 04:00:00, None,92.6,26
2021-06-25 05:00:00, None,77.7,26
2021-06-25 06:00:00, None,67.7,26
2021-06-25 07:00:00, None,57.5,26
2021-06-25 08:00:00, None,47.1,26
2021-06-25 09:00:00, None,37.8,26
2021-06-25 10:00:00, None,33.2,26
2021-06-25 11:00:00, None,30.7,26
2021-06-25 12:00:00, None,24.5,26
2021-06-25 13:00:00, None,25.4,26
2021-06-25 14:00:00, None,26.8,26
2021-06-25 15:00:00, None,24.1,26
2021-06-25 16:00:00, None,23.9,26
2021-06-25 17:00:00, None,23.5,26
2021-06-25 18:00:00, None,25.7,26
2021-06-25 19:00:00, None,28.5,26
2021-06-25 20:00:00, None,36.6,26
2021-06-25 21:00:00, None,44.7,26
2021-06-25 22:00:00, None,56.3,26
2021-06-25 23:00:00, None,66.6,26
2021-06-26 00:00:00, None,67.5,26
2021-06-26 01:00:00, None,72.6,26
2021-06-26 02:00:00, None,78.6,26
2021-06-26 03:00:00, None,79.2,26
2021-06-26 04:00:00, None,83.7,26
2021-06-26 05:00:00, None,73.5,26
2021-06-26 06:00:00, None,59.1,26
2021-06-26 07:00:00, None,48.0,26
2021-06-26 08:00:00, None,41.9,26
2021-06-26 09:00:00, None,35.9,26
2021-06-26 10:00:00, None,32.0,26
2021-06-26 11:00:00, None,28.5,26
2021-06-26 12:00:00, None,25.0,26
2021-06-26 13:00:00, None,22.2,26
2021-06-26 14:00:00, None,21.3,26
2021-06-26 15:00:00, None,17.8,26
2021-06-26 16:00:00, None,17.2,26
2021-06-26 17:00:00, None,17.3,26
2021-06-26 18:00:00, None,20.3,26
2021-06-26 19:00:00, None,24.7,26
2021-06-26 20:00:00, None,40.0,26
2021-06-26 21:00:00, None,52.2,26
2021-06-26 22:00:00, None,61.6,26
2021-06-26 23:00:00, None,70.1,26
2021-06-27 00:00:00, None,68.1,26
2021-06-27 01:00:00, None,79.3,26
2021-06-27 02:00:00, None,78.5,26
2021-06-27 03:00:00, None,80.6,26
2021-06-27 04:00:00, None,84.1,26
2021-06-27 05:00:00, None,75.0,26
2021-06-27 06:00:00, None,58.0,26
2021-06-27 07:00:00, None,47.1,26
2021-06-27 08:00:00, None,40.1,26
2021-06-27 09:00:00, None,34.3,26
2021-06-27 10:00:00, None,30.2,26
2021-06-27 11:00:00, None,30.4,26
2021-06-27 12:00:00, None,25.5,26
2021-06-27 13:00:00, None,22.9,26
2021-06-27 14:00:00, None,19.9,26
2021-06-27 15:00:00, None,16.4,26
2021-06-27 16:00:00, None,16.9,26
2021-06-27 17:00:00, None,17.6,26
2021-06-27 18:00:00, None,17.7,26
2021-06-27 19:00:00, None,28.0,26
2021-06-27 20:00:00, None,40.8,26
2021-06-27 21:00:00, None,37.5,26
2021-06-27 22:00:00, None,56.7,26
2021-06-27 23:00:00, None,58.1,26
2021-06-28 00:00:00, None,67.7,26
2021-06-28 01:00:00, None,73.2,26
2021-06-28 02:00:00, None,74.3,26
2021-06-28 03:00:00, None,80.3,26
2021-06-28 04:00:00, None,83.8,26
2021-06-28 05:00:00, None,75.4,26
2021-06-28 06:00:00, None,60.2,26
2021-06-28 07:00:00, None,51.2,26
2021-06-28 08:00:00, None,44.1,26
2021-06-28 09:00:00, None,37.1,26
2021-06-28 10:00:00, None,32.5,26
2021-06-28 11:00:00, None,28.8,26
2021-06-28 12:00:00, None,25.8,26
2021-06-28 13:00:00, None,24.1,26
2021-06-28 14:00:00, None,18.9,26
2021-06-28 15:00:00, None,17.4,26
2021-06-28 16:00:00, None,12.4,26
2021-06-28 17:00:00, None,14.3,26
2021-06-28 18:00:00, None,17.3,26
2021-06-28 19:00:00, None,26.0,26
2021-06-28 20:00:00, None,36.7,26
2021-06-28 21:00:00, None,51.3,26
2021-06-28 22:00:00, None,59.8,26
