WDIR_VECT,time,TEMP_MEAN,week_of_year
343.3,2021-06-25 00:00:00, None,26
356.1,2021-06-25 01:00:00, None,26
12.3,2021-06-25 02:00:00, None,26
357.5,2021-06-25 03:00:00, None,26
358.6,2021-06-25 04:00:00, None,26
355.3,2021-06-25 05:00:00, None,26
42.7,2021-06-25 06:00:00, None,26
8.1,2021-06-25 07:00:00, None,26
241.5,2021-06-25 08:00:00, None,26
234.9,2021-06-25 09:00:00, None,26
242.4,2021-06-25 10:00:00, None,26
246.6,2021-06-25 11:00:00, None,26
249.3,2021-06-25 12:00:00, None,26
262.6,2021-06-25 13:00:00, None,26
284.4,2021-06-25 14:00:00, None,26
260.4,2021-06-25 15:00:00, None,26
259.3,2021-06-25 16:00:00, None,26
265.6,2021-06-25 17:00:00, None,26
294.1,2021-06-25 18:00:00, None,26
356.4,2021-06-25 19:00:00, None,26
6.2,2021-06-25 20:00:00, None,26
8.2,2021-06-25 21:00:00, None,26
357.2,2021-06-25 22:00:00, None,26
7.0,2021-06-25 23:00:00, None,26
349.0,2021-06-26 00:00:00, None,26
357.5,2021-06-26 01:00:00, None,26
353.2,2021-06-26 02:00:00, None,26
0.3,2021-06-26 03:00:00, None,26
357.0,2021-06-26 04:00:00, None,26
0.4,2021-06-26 05:00:00, None,26
359.1,2021-06-26 06:00:00, None,26
150.1,2021-06-26 07:00:00, None,26
196.4,2021-06-26 08:00:00, None,26
15.1,2021-06-26 09:00:00, None,26
241.4,2021-06-26 10:00:00, None,26
253.0,2021-06-26 11:00:00, None,26
260.1,2021-06-26 12:00:00, None,26
264.5,2021-06-26 13:00:00, None,26
265.5,2021-06-26 14:00:00, None,26
284.8,2021-06-26 15:00:00, None,26
279.1,2021-06-26 16:00:00, None,26
265.7,2021-06-26 17:00:00, None,26
280.0,2021-06-26 18:00:00, None,26
256.6,2021-06-26 19:00:00, None,26
21.3,2021-06-26 20:00:00, None,26
9.9,2021-06-26 21:00:00, None,26
20.6,2021-06-26 22:00:00, None,26
17.4,2021-06-26 23:00:00, None,26
35.9,2021-06-27 00:00:00, None,26
20.6,2021-06-27 01:00:00, None,26
12.6,2021-06-27 02:00:00, None,26
16.0,2021-06-27 03:00:00, None,26
357.7,2021-06-27 04:00:00, None,26
352.7,2021-06-27 05:00:00, None,26
341.7,2021-06-27 06:00:00, None,26
2.8,2021-06-27 07:00:00, None,26
17.3,2021-06-27 08:00:00, None,26
194.0,2021-06-27 09:00:00, None,26
35.3,2021-06-27 10:00:00, None,26
0.2,2021-06-27 11:00:00, None,26
242.0,2021-06-27 12:00:00, None,26
223.4,2021-06-27 13:00:00, None,26
258.9,2021-06-27 14:00:00, None,26
271.4,2021-06-27 15:00:00, None,26
256.0,2021-06-27 16:00:00, None,26
258.7,2021-06-27 17:00:00, None,26
318.4,2021-06-27 18:00:00, None,26
26.1,2021-06-27 19:00:00, None,26
11.2,2021-06-27 20:00:00, None,26
5.2,2021-06-27 21:00:00, None,26
11.1,2021-06-27 22:00:00, None,26
34.7,2021-06-27 23:00:00, None,26
28.5,2021-06-28 00:00:00, None,26
358.8,2021-06-28 01:00:00, None,26
11.7,2021-06-28 02:00:00, None,26
12.9,2021-06-28 03:00:00, None,26
134.8,2021-06-28 04:00:00, None,26
2.6,2021-06-28 05:00:00, None,26
6.1,2021-06-28 06:00:00, None,26
143.8,2021-06-28 07:00:00, None,26
182.6,2021-06-28 08:00:00, None,26
338.3,2021-06-28 09:00:00, None,26
265.4,2021-06-28 10:00:00, None,26
253.7,2021-06-28 11:00:00, None,26
261.1,2021-06-28 12:00:00, None,26
244.1,2021-06-28 13:00:00, None,26
245.0,2021-06-28 14:00:00, None,26
239.0,2021-06-28 15:00:00, None,26
243.7,2021-06-28 16:00:00, None,26
269.3,2021-06-28 17:00:00, None,26
268.6,2021-06-28 18:00:00, None,26
7.3,2021-06-28 19:00:00, None,26
17.6,2021-06-28 20:00:00, None,26
9.8,2021-06-28 21:00:00, None,26
14.6,2021-06-28 22:00:00, None,26
1.4,2021-06-28 23:00:00, None,26
6.1,2021-06-29 00:00:00, None,26
352.6,2021-06-29 01:00:00, None,26
352.2,2021-06-29 02:00:00, None,26
2.4,2021-06-29 03:00:00, None,26
4.2,2021-06-29 04:00:00, None,26
163.4,2021-06-29 05:00:00, None,26
174.7,2021-06-29 06:00:00, None,26
187.2,2021-06-29 07:00:00, None,26
181.9,2021-06-29 08:00:00, None,26
187.7,2021-06-29 09:00:00, None,26
