WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,-17.7, None,84.8,2017-12-24 00:00:00,52
None,-19.1, None,85.2,2017-12-24 01:00:00,52
None,-19.1, None,84.9,2017-12-24 02:00:00,52
None,-20.5, None,83.1,2017-12-24 03:00:00,52
None,-22.2, None,83.3,2017-12-24 04:00:00,52
None,-22.6, None,82.8,2017-12-24 05:00:00,52
None,-23.7, None,81.7,2017-12-24 06:00:00,52
None,-20.9, None,81.3,2017-12-24 07:00:00,52
None,-18.8, None,80.8,2017-12-24 08:00:00,52
None,-18.6, None,79.2,2017-12-24 09:00:00,52
None,-20.6, None,81.8,2017-12-24 10:00:00,52
None,-17.9, None,81.0,2017-12-24 11:00:00,52
None,-15.5, None,74.3,2017-12-24 12:00:00,52
None,-13.5, None,67.9,2017-12-24 13:00:00,52
None,-11.5, None,63.1,2017-12-24 14:00:00,52
None,-11.9, None,69.2,2017-12-24 15:00:00,52
None,-14.9, None,81.3,2017-12-24 16:00:00,52
None,-17.1, None,86.1,2017-12-24 17:00:00,52
None,-18.6, None,85.5,2017-12-24 18:00:00,52
None,-20.0, None,84.9,2017-12-24 19:00:00,52
None,-20.7, None,83.8,2017-12-24 20:00:00,52
None,-21.1, None,83.4,2017-12-24 21:00:00,52
None,-21.1, None,83.2,2017-12-24 22:00:00,52
None,-20.7, None,82.9,2017-12-24 23:00:00,52
None,-20.9, None,82.6,2017-12-25 00:00:00,52
None,-20.7, None,82.9,2017-12-25 01:00:00,52
None,-19.8, None,84.1,2017-12-25 02:00:00,52
None,-19.0, None,83.5,2017-12-25 03:00:00,52
None,-18.6, None,83.2,2017-12-25 04:00:00,52
None,-18.2, None,83.2,2017-12-25 05:00:00,52
None,-18.1, None,84.3,2017-12-25 06:00:00,52
None,-18.2, None,83.4,2017-12-25 07:00:00,52
None,-18.2, None,82.7,2017-12-25 08:00:00,52
None,-18.4, None,81.3,2017-12-25 09:00:00,52
None,-18.0, None,78.7,2017-12-25 10:00:00,52
None,-17.5, None,75.3,2017-12-25 11:00:00,52
None,-15.5, None,67.0,2017-12-25 12:00:00,52
None,-13.8, None,60.5,2017-12-25 13:00:00,52
None,-13.3, None,59.3,2017-12-25 14:00:00,52
None,-13.9, None,61.8,2017-12-25 15:00:00,52
None,-16.5, None,74.4,2017-12-25 16:00:00,52
None,-18.8, None,83.1,2017-12-25 17:00:00,52
None,-20.9, None,84.0,2017-12-25 18:00:00,52
None,-22.3, None,83.0,2017-12-25 19:00:00,52
None,-23.7, None,81.6,2017-12-25 20:00:00,52
None,-24.6, None,80.2,2017-12-25 21:00:00,52
None,-25.4, None,79.7,2017-12-25 22:00:00,52
None,-26.0, None,78.9,2017-12-25 23:00:00,52
None,-26.3, None,79.1,2017-12-26 00:00:00,52
None,-24.5, None,80.6,2017-12-26 01:00:00,52
None,-22.1, None,79.6,2017-12-26 02:00:00,52
None,-22.6, None,80.9,2017-12-26 03:00:00,52
None,-20.7, None,80.3,2017-12-26 04:00:00,52
None,-18.6, None,76.5,2017-12-26 05:00:00,52
None,-18.5, None,76.6,2017-12-26 06:00:00,52
None,-18.2, None,76.6,2017-12-26 07:00:00,52
None,-18.0, None,76.1,2017-12-26 08:00:00,52
None,-17.8, None,75.5,2017-12-26 09:00:00,52
None,-17.4, None,73.3,2017-12-26 10:00:00,52
None,-16.9, None,71.3,2017-12-26 11:00:00,52
None,-15.6, None,67.5,2017-12-26 12:00:00,52
None,-13.8, None,62.5,2017-12-26 13:00:00,52
