pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None,6.456, None,2016-05-27 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.437, None,2016-05-27 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.315, None,2016-05-27 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.21, None,2016-05-27 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,5.973, None,2016-05-27 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,5.983, None,2016-05-27 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.02, None,2016-05-27 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.192, None,2016-05-27 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,8.27, None,2016-05-27 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.19, None,2016-05-27 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.95, None,2016-05-27 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.39, None,2016-05-27 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,8.33, None,2016-05-27 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,7.99, None,2016-05-27 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.7, None,2016-05-28 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.21, None,2016-05-28 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.38, None,2016-05-28 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.75, None,2016-05-28 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.02, None,2016-05-28 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,7.42, None,2016-05-29 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.2, None,2016-05-29 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.17, None,2016-05-29 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.83, None,2016-05-29 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.53, None,2016-05-29 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.98, None,2016-05-29 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.13, None,2016-05-29 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,8.96, None,2016-05-29 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,7.91, None,2016-05-29 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,7.7, None,2016-05-29 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.59, None,2016-05-30 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.02, None,2016-05-30 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.82, None,2016-05-30 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.07, None,2016-05-30 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.41, None,2016-05-30 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.33, None,2016-05-30 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.98, None,2016-05-30 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,11.98, None,2016-05-30 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.65, None,2016-05-30 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.25, None,2016-05-30 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,8.05, None,2016-05-30 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.517, None,2016-05-30 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,6.102, None,2016-05-31 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,5.348, None,2016-05-31 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,4.197, None,2016-05-31 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,9.46, None,2016-05-31 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,10.52, None,2016-05-31 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.13, None,2016-05-31 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.54, None,2016-05-31 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,12.74, None,2016-05-31 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
None, None,13.09, None,2016-05-31 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None,22
