CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.815, 82.3, None,2016-05-27 16:00:00, None, None,24.78, 12.82,184.6, None, None, None, None, None, None,22
None, 5.74, 83.0, None,2016-05-27 17:00:00, None, None,24.27, 12.31,187.6, None, None, None, None, None, None,22
None, 5.367, 85.1, None,2016-05-27 18:00:00, None, None,23.26, 13.25,160.1, None, None, None, None, None, None,22
None, 5.591, 80.5, None,2016-05-27 19:00:00, None, None,22.25, 12.68,165.3, None, None, None, None, None, None,22
None, 4.545, 85.6, None,2016-05-27 20:00:00, None, None,19.22, 13.86,162.6, None, None, None, None, None, None,22
None, 3.909, 89.8, None,2016-05-27 21:00:00, None, None,14.05, 17.47,161.0, None, None, None, None, None, None,22
None, 3.677, 94.4, None,2016-05-27 22:00:00, None, None,14.04, 16.66,159.6, None, None, None, None, None, None,22
None, 3.321, 94.4, None,2016-05-27 23:00:00, None, None,16.12, 15.66,152.8, None, None, None, None, None, None,22
None, 3.247, 94.0, None,2016-05-28 00:00:00, None, None,15.0, 17.97,154.8, None, None, None, None, None, None,22
None, 3.326, 93.4, None,2016-05-28 01:00:00, None, None,16.87, 14.03,153.7, None, None, None, None, None, None,22
None, 3.315, 93.3, None,2016-05-28 02:00:00, None, None,15.97, 14.74,154.9, None, None, None, None, None, None,22
None, 3.21, 93.3, None,2016-05-28 03:00:00, None, None,14.97, 15.95,155.5, None, None, None, None, None, None,22
None, 3.049, 93.7, None,2016-05-28 04:00:00, None, None,16.05, 14.41,154.4, None, None, None, None, None, None,22
None, 2.922, 93.7, None,2016-05-28 05:00:00, None, None,15.32, 13.17,154.4, None, None, None, None, None, None,22
None, 2.852, 95.0, None,2016-05-28 06:00:00, None, None,18.9, 12.95,162.0, None, None, None, None, None, None,22
None, 2.668, 95.5, None,2016-05-28 07:00:00, None, None,18.35, 12.19,160.1, None, None, None, None, None, None,22
None, 2.755, 95.3, None,2016-05-28 08:00:00, None, None,17.45, 12.93,163.0, None, None, None, None, None, None,22
None, 3.617, 94.2, None,2016-05-28 09:00:00, None, None,18.38, 11.36,162.1, None, None, None, None, None, None,22
None, 4.178, 92.5, None,2016-05-28 10:00:00, None, None,21.23, 6.859,169.1, None, None, None, None, None, None,22
None, 4.658, 94.0, None,2016-05-28 11:00:00, None, None,24.56, 7.396,179.5, None, None, None, None, None, None,22
None, 4.838, 92.7, None,2016-05-28 12:00:00, None, None,27.19, 7.636,181.2, None, None, None, None, None, None,22
None, 5.648, 93.5, None,2016-05-28 13:00:00, None, None,30.19, 7.172,190.1, None, None, None, None, None, None,22
None, 5.631, 94.7, None,2016-05-28 14:00:00, None, None,25.83, 11.76,177.4, None, None, None, None, None, None,22
None, 6.273, 94.2, None,2016-05-28 15:00:00, None, None,23.82, 13.52,164.0, None, None, None, None, None, None,22
None, 6.387, 95.3, None,2016-05-28 16:00:00, None, None,20.69, 15.0,162.8, None, None, None, None, None, None,22
None, 6.237, 95.5, None,2016-05-28 17:00:00, None, None,21.24, 16.17,163.6, None, None, None, None, None, None,22
None, 5.862, 96.2, None,2016-05-28 18:00:00, None, None,17.64, 18.19,160.4, None, None, None, None, None, None,22
None, 5.687, 96.1, None,2016-05-28 19:00:00, None, None,18.55, 15.63,156.6, None, None, None, None, None, None,22
None, 5.626, 96.3, None,2016-05-28 20:00:00, None, None,20.84, 12.48,158.1, None, None, None, None, None, None,22
None, 5.692, 96.5, None,2016-05-28 21:00:00, None, None,26.83, 9.34,170.6, None, None, None, None, None, None,22
None, 4.027, 96.4, None,2016-05-29 01:00:00, None, None,18.45, 7.888,43.64, None, None, None, None, None, None,22
None, 3.719, 96.4, None,2016-05-29 02:00:00, None, None,19.09, 8.95,36.77, None, None, None, None, None, None,22
None, 3.494, 96.4, None,2016-05-29 03:00:00, None, None,19.5, 10.56,43.72, None, None, None, None, None, None,22
None, 3.781, 96.4, None,2016-05-29 04:00:00, None, None,13.99, 10.45,44.56, None, None, None, None, None, None,22
None, 3.647, 96.4, None,2016-05-29 05:00:00, None, None,20.76, 8.71,36.3, None, None, None, None, None, None,22
None, 3.81, 96.4, None,2016-05-29 06:00:00, None, None,18.25, 10.09,38.98, None, None, None, None, None, None,22
None, 3.443, 96.3, None,2016-05-29 07:00:00, None, None,20.37, 10.66,26.84, None, None, None, None, None, None,22
None, 3.553, 96.2, None,2016-05-29 08:00:00, None, None,18.43, 9.4,43.46, None, None, None, None, None, None,22
None, 4.526, 95.6, None,2016-05-29 09:00:00, None, None,61.37, 5.757,154.0, None, None, None, None, None, None,22
None, 4.59, 95.6, None,2016-05-29 10:00:00, None, None,14.83, 12.16,152.6, None, None, None, None, None, None,22
None, 5.356, 94.9, None,2016-05-29 11:00:00, None, None,24.27, 9.36,158.3, None, None, None, None, None, None,22
None, 8.1, 85.3, None,2016-05-29 12:00:00, None, None,16.8, 14.65,165.4, None, None, None, None, None, None,22
None, 8.41, 86.8, None,2016-05-29 13:00:00, None, None,19.87, 13.69,171.9, None, None, None, None, None, None,22
None, 8.47, 83.2, None,2016-05-29 14:00:00, None, None,18.37, 15.5,169.5, None, None, None, None, None, None,22
None, 8.15, 84.0, None,2016-05-29 15:00:00, None, None,19.75, 16.33,166.7, None, None, None, None, None, None,22
None, 9.58, 69.15, None,2016-05-29 16:00:00, None, None,17.85, 17.27,167.6, None, None, None, None, None, None,22
None, 8.35, 75.22, None,2016-05-29 17:00:00, None, None,17.27, 19.08,171.3, None, None, None, None, None, None,22
None, 8.17, 76.33, None,2016-05-29 18:00:00, None, None,18.93, 19.7,171.4, None, None, None, None, None, None,22
None, 8.57, 78.22, None,2016-05-29 19:00:00, None, None,26.75, 9.72,161.1, None, None, None, None, None, None,22
None, 7.036, 83.5, None,2016-05-29 20:00:00, None, None,20.76, 12.46,162.1, None, None, None, None, None, None,22
None, 6.013, 89.1, None,2016-05-29 21:00:00, None, None,14.66, 18.93,157.9, None, None, None, None, None, None,22
None, 5.781, 89.2, None,2016-05-29 22:00:00, None, None,11.64, 19.44,154.6, None, None, None, None, None, None,22
None, 5.504, 90.8, None,2016-05-29 23:00:00, None, None,11.58, 17.13,157.1, None, None, None, None, None, None,22
None, 5.525, 89.7, None,2016-05-30 00:00:00, None, None,11.84, 13.7,161.2, None, None, None, None, None, None,22
None, 5.629, 90.3, None,2016-05-30 01:00:00, None, None,12.91, 13.26,160.1, None, None, None, None, None, None,22
None, 5.807, 89.1, None,2016-05-30 02:00:00, None, None,14.15, 11.58,161.9, None, None, None, None, None, None,22
None, 5.844, 89.2, None,2016-05-30 03:00:00, None, None,16.74, 9.23,162.8, None, None, None, None, None, None,22
None, 5.896, 88.6, None,2016-05-30 04:00:00, None, None,13.12, 11.87,160.4, None, None, None, None, None, None,22
None, 5.731, 90.4, None,2016-05-30 05:00:00, None, None,16.65, 8.13,167.8, None, None, None, None, None, None,22
None, 5.746, 90.7, None,2016-05-30 06:00:00, None, None,16.77, 6.83,169.8, None, None, None, None, None, None,22
None, 6.464, 88.2, None,2016-05-30 07:00:00, None, None,21.95, 5.518,174.8, None, None, None, None, None, None,22
None, 7.798, 83.0, None,2016-05-30 08:00:00, None, None,22.64, 5.388,174.8, None, None, None, None, None, None,22
None, 9.8, 75.38, None,2016-05-30 09:00:00, None, None,31.94, 4.647,180.8, None, None, None, None, None, None,22
None, 9.58, 80.8, None,2016-05-30 10:00:00, None, None,57.21, 3.015,187.7, None, None, None, None, None, None,22
None, 10.79, 65.33, None,2016-05-30 11:00:00, None, None,68.1, 2.863,330.8, None, None, None, None, None, None,22
None, 12.82, 62.28, None,2016-05-30 12:00:00, None, None,68.22, 3.251,264.2, None, None, None, None, None, None,22
None, 15.25, 49.16, None,2016-05-30 13:00:00, None, None,52.8, 4.962,163.9, None, None, None, None, None, None,22
None, 16.0, 45.44, None,2016-05-30 14:00:00, None, None,44.41, 6.043,166.1, None, None, None, None, None, None,22
None, 16.53, 41.34, None,2016-05-30 15:00:00, None, None,51.19, 5.251,188.0, None, None, None, None, None, None,22
None, 17.63, 39.96, None,2016-05-30 16:00:00, None, None,55.99, 5.398,227.8, None, None, None, None, None, None,22
None, 17.59, 29.23, None,2016-05-30 17:00:00, None, None,53.92, 5.923,232.3, None, None, None, None, None, None,22
None, 16.07, 29.84, None,2016-05-30 18:00:00, None, None,49.86, 5.899,216.7, None, None, None, None, None, None,22
None, 15.25, 32.57, None,2016-05-30 19:00:00, None, None,32.44, 8.16,185.8, None, None, None, None, None, None,22
None, 10.4, 64.12, None,2016-05-30 23:00:00, None, None,10.97, 13.04,158.1, None, None, None, None, None, None,22
None, 10.0, 62.67, None,2016-05-31 00:00:00, None, None,40.88, 7.494,150.7, None, None, None, None, None, None,22
None, 9.63, 65.26, None,2016-05-31 01:00:00, None, None,50.04, 1.59,349.5, None, None, None, None, None, None,22
None, 9.13, 66.53, None,2016-05-31 02:00:00, None, None,57.49, 1.79,319.6, None, None, None, None, None, None,22
None, 8.22, 65.5, None,2016-05-31 03:00:00, None, None,10.51, 6.015,33.2, None, None, None, None, None, None,22
None, 7.594, 69.96, None,2016-05-31 04:00:00, None, None,21.69, 5.219,2.254, None, None, None, None, None, None,22
None, 6.773, 72.09, None,2016-05-31 05:00:00, None, None,12.05, 9.85,25.04, None, None, None, None, None, None,22
None, 7.349, 70.09, None,2016-05-31 06:00:00, None, None,11.1, 12.28,28.95, None, None, None, None, None, None,22
None, 7.614, 70.86, None,2016-05-31 07:00:00, None, None,12.13, 12.93,24.87, None, None, None, None, None, None,22
None, 9.33, 63.54, None,2016-05-31 08:00:00, None, None,15.87, 11.07,24.33, None, None, None, None, None, None,22
None, 10.34, 60.86, None,2016-05-31 09:00:00, None, None,17.32, 8.6,23.02, None, None, None, None, None, None,22
None, 12.48, 52.21, None,2016-05-31 10:00:00, None, None,19.97, 6.728,11.06, None, None, None, None, None, None,22
None, 15.2, 45.72, None,2016-05-31 11:00:00, None, None,23.69, 4.676,0.96, None, None, None, None, None, None,22
None, 19.3, 36.95, None,2016-05-31 12:00:00, None, None,56.91, 3.832,283.4, None, None, None, None, None, None,22
None, 21.19, 32.3, None,2016-05-31 13:00:00, None, None,52.84, 3.999,201.3, None, None, None, None, None, None,22
None, 20.88, 27.97, None,2016-05-31 14:00:00, None, None,29.78, 7.053,174.8, None, None, None, None, None, None,22
None, 21.29, 31.35, None,2016-05-31 15:00:00, None, None,36.01, 5.931,183.8, None, None, None, None, None, None,22
None, 21.3, 22.82, None,2016-05-31 16:00:00, None, None,57.0, 6.107,228.6, None, None, None, None, None, None,22
None, 20.53, 26.82, None,2016-05-31 17:00:00, None, None,52.27, 5.849,248.6, None, None, None, None, None, None,22
None, 19.07, 29.91, None,2016-05-31 18:00:00, None, None,60.0, 6.1,263.3, None, None, None, None, None, None,22
None, 18.42, 35.25, None,2016-05-31 19:00:00, None, None,68.65, 3.895,150.5, None, None, None, None, None, None,22
None, 17.21, 40.07, None,2016-05-31 20:00:00, None, None,19.37, 6.11,186.7, None, None, None, None, None, None,22
None, 15.98, 44.48, None,2016-05-31 21:00:00, None, None,13.84, 8.85,173.9, None, None, None, None, None, None,22
None, 15.15, 48.74, None,2016-05-31 22:00:00, None, None,13.31, 13.23,168.1, None, None, None, None, None, None,22
None, 14.79, 50.03, None,2016-05-31 23:00:00, None, None,11.36, 15.14,163.0, None, None, None, None, None, None,22
None, 13.78, 57.68, None,2016-06-01 00:00:00, None, None,11.57, 16.86,162.3, None, None, None, None, None, None,22
None, 12.98, 64.08, None,2016-06-01 01:00:00, None, None,11.22, 17.26,161.1, None, None, None, None, None, None,22
None, 12.78, 62.55, None,2016-06-01 02:00:00, None, None,12.91, 16.92,161.4, None, None, None, None, None, None,22
None, 12.08, 64.56, None,2016-06-01 03:00:00, None, None,14.21, 14.59,169.1, None, None, None, None, None, None,22
None, 12.0, 65.75, None,2016-06-01 04:00:00, None, None,15.59, 11.55,170.7, None, None, None, None, None, None,22
None, 12.05, 56.41, None,2016-06-01 05:00:00, None, None,15.85, 11.9,162.8, None, None, None, None, None, None,22
None, 11.68, 62.55, None,2016-06-01 06:00:00, None, None,15.94, 11.26,166.5, None, None, None, None, None, None,22
None, 12.36, 63.63, None,2016-06-01 07:00:00, None, None,19.34, 8.51,167.8, None, None, None, None, None, None,22
None, 13.49, 58.18, None,2016-06-01 08:00:00, None, None,17.63, 10.82,176.0, None, None, None, None, None, None,22
None, 14.04, 51.96, None,2016-06-01 09:00:00, None, None,16.97, 13.0,165.5, None, None, None, None, None, None,22
None, 14.17, 51.77, None,2016-06-01 10:00:00, None, None,18.17, 16.17,159.7, None, None, None, None, None, None,22
None, 15.63, 50.08, None,2016-06-01 11:00:00, None, None,21.07, 14.6,160.5, None, None, None, None, None, None,22
None, 17.62, 44.7, None,2016-06-01 12:00:00, None, None,24.71, 11.75,167.0, None, None, None, None, None, None,22
None, 18.76, 36.4, None,2016-06-01 13:00:00, None, None,43.11, 8.64,193.8, None, None, None, None, None, None,22
None, 19.67, 37.21, None,2016-06-01 14:00:00, None, None,57.93, 7.072,232.1, None, None, None, None, None, None,22
None, 19.15, 38.14, None,2016-06-01 15:00:00, None, None,47.51, 11.15,253.4, None, None, None, None, None, None,22
None, 18.51, 40.73, None,2016-06-01 16:00:00, None, None,41.71, 10.56,274.3, None, None, None, None, None, None,22
None, 16.26, 46.81, None,2016-06-01 17:00:00, None, None,55.69, 8.63,251.0, None, None, None, None, None, None,22
None, 15.61, 52.91, None,2016-06-01 18:00:00, None, None,57.41, 7.116,227.2, None, None, None, None, None, None,22
None, 14.43, 60.4, None,2016-06-01 19:00:00, None, None,74.69, 2.656,355.9, None, None, None, None, None, None,22
None, 11.39, 79.78, None,2016-06-01 20:00:00, None, None,66.59, 5.466,159.0, None, None, None, None, None, None,22
None, 10.58, 83.7, None,2016-06-01 21:00:00, None, None,21.03, 14.02,165.1, None, None, None, None, None, None,22
None, 9.21, 96.7, None,2016-06-01 23:00:00, None, None,14.39, 17.71,159.7, None, None, None, None, None, None,22
None, 9.09, 96.7, None,2016-06-02 00:00:00, None, None,12.91, 16.31,159.4, None, None, None, None, None, None,22
None, 9.08, 96.8, None,2016-06-02 01:00:00, None, None,17.03, 17.48,160.7, None, None, None, None, None, None,22
None, 9.15, 96.8, None,2016-06-02 02:00:00, None, None,14.31, 17.13,157.9, None, None, None, None, None, None,22
None, 9.02, 97.1, None,2016-06-02 03:00:00, None, None,20.7, 15.87,164.1, None, None, None, None, None, None,22
None, 7.969, 95.2, None,2016-06-02 04:00:00, None, None,24.13, 13.09,171.0, None, None, None, None, None, None,22
None, 8.05, 91.7, None,2016-06-02 05:00:00, None, None,17.69, 18.35,166.4, None, None, None, None, None, None,22
None, 8.1, 91.9, None,2016-06-02 06:00:00, None, None,17.11, 18.04,162.2, None, None, None, None, None, None,22
None, 8.23, 89.5, None,2016-06-02 07:00:00, None, None,18.52, 17.7,161.3, None, None, None, None, None, None,22
None, 8.25, 85.8, None,2016-06-02 08:00:00, None, None,20.42, 16.38,166.8, None, None, None, None, None, None,22
None, 8.55, 84.9, None,2016-06-02 09:00:00, None, None,21.01, 17.75,159.6, None, None, None, None, None, None,22
None, 8.76, 86.1, None,2016-06-02 10:00:00, None, None,19.8, 17.96,152.7, None, None, None, None, None, None,22
None, 9.22, 85.3, None,2016-06-02 11:00:00, None, None,17.56, 20.31,156.7, None, None, None, None, None, None,22
None, 9.18, 86.1, None,2016-06-02 12:00:00, None, None,16.45, 21.08,155.0, None, None, None, None, None, None,22
None, 9.97, 76.5, None,2016-06-02 13:00:00, None, None,22.22, 16.06,154.4, None, None, None, None, None, None,22
None, 11.61, 69.15, None,2016-06-02 14:00:00, None, None,23.09, 14.45,157.5, None, None, None, None, None, None,22
None, 10.47, 74.83, None,2016-06-02 15:00:00, None, None,30.98, 13.89,171.1, None, None, None, None, None, None,22
None, 10.58, 73.77, None,2016-06-02 16:00:00, None, None,21.56, 15.58,148.6, None, None, None, None, None, None,22
None, 9.97, 75.81, None,2016-06-02 17:00:00, None, None,18.09, 17.39,153.1, None, None, None, None, None, None,22
None, 9.84, 76.45, None,2016-06-02 18:00:00, None, None,20.96, 15.73,161.7, None, None, None, None, None, None,22
None, 9.45, 78.51, None,2016-06-02 19:00:00, None, None,19.25, 15.67,166.7, None, None, None, None, None, None,22
None, 9.12, 79.42, None,2016-06-02 20:00:00, None, None,16.73, 15.99,158.4, None, None, None, None, None, None,22
None, 9.02, 77.99, None,2016-06-02 21:00:00, None, None,16.04, 15.22,164.2, None, None, None, None, None, None,22
None, 9.04, 74.32, None,2016-06-02 22:00:00, None, None,16.59, 13.19,160.8, None, None, None, None, None, None,22
None, 8.94, 74.04, None,2016-06-02 23:00:00, None, None,15.89, 12.46,162.5, None, None, None, None, None, None,22
