air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
12.1,9.8, 993.1, 139.0,12.6,86.0, 27.2,2020-11-04 00:00:00, 11.3,10.0, 986.0,45
11.5,9.8, 993.1, 112.0,12.6,87.0, 18.6,2020-11-04 01:00:00, 11.0,10.0, 986.0,45
12.2,9.8, 993.1, 102.0,12.6,88.0, 22.0,2020-11-04 02:00:00, 10.9,10.0, 986.0,45
12.8,9.8, 994.1, 112.0,12.8,88.0, 24.0,2020-11-04 03:00:00, 13.8,11.0, 987.0,45
12.9,9.8, 993.1, 130.0,12.9,88.0, 24.6,2020-11-04 04:00:00, 14.9,11.0, 986.0,45
13.4,9.8, 994.1, 143.0,13.3,89.0, 16.9,2020-11-04 05:00:00, 7.6,12.0, 987.0,45
13.9,9.8, 994.1, 163.0,13.9,88.0, 30.0,2020-11-04 06:00:00, 14.3,12.0, 987.0,45
14.2,13.8, 994.1, 173.0,14.2,86.0, 35.4,2020-11-04 07:00:00, 22.7,12.0, 987.0,45
14.3,13.7, 995.1, 179.0,14.4,84.0, 42.0,2020-11-04 08:00:00, 19.9,12.0, 988.0,45
15.0,13.7, 995.1, 175.0,15.0,80.0, 42.6,2020-11-04 09:00:00, 23.5,12.0, 988.0,45
15.5,13.7, 995.1, 175.0,15.5,79.0, 42.9,2020-11-04 10:00:00, 22.5,12.0, 988.0,45
15.6,13.7, 995.1, 173.0,15.7,78.0, 29.9,2020-11-04 11:00:00, 18.4,12.0, 988.0,45
15.5,13.7, 996.1, 173.0,15.8,78.0, 34.6,2020-11-04 12:00:00, 21.5,12.0, 989.0,45
11.5,11.3, None, 227.0,12.2,54.0, 32.3,2020-11-05 10:00:00, 21.4,3.0, 992.0,45
11.6,11.5, None, 236.0,11.8,53.0, 29.5,2020-11-05 11:00:00, 10.0,2.0, 992.0,45
11.6,11.5, None, 219.0,12.0,52.0, 20.2,2020-11-05 12:00:00, 14.6,2.0, 992.0,45
12.0,11.5, None, 228.0,12.3,48.0, 19.8,2020-11-05 13:00:00, 10.6,1.0, 992.0,45
12.0,11.5, None, 228.0,12.3,46.0, 17.1,2020-11-05 14:00:00, 12.0,1.0, 991.0,45
12.2,11.5, None, 241.0,12.3,52.0, 14.4,2020-11-05 15:00:00, 9.1,3.0, 990.0,45
11.7,11.1, None, 202.0,12.5,54.0, 11.9,2020-11-05 16:00:00, 5.2,3.0, 990.0,45
8.1,8.1, None, 60.0,10.8,74.0, 14.8,2020-11-05 21:00:00, 9.1,4.0, 989.0,45
8.0,7.6, 995.2, 38.0,10.8,75.0, 14.1,2020-11-05 22:00:00, 7.9,4.0, 988.0,45
7.7,7.6, 996.2, 53.0,10.8,72.0, 9.6,2020-11-05 23:00:00, 6.2,3.0, 989.0,45
7.6,7.6, 995.2, 48.0,10.8,74.0, 9.6,2020-11-06 00:00:00, 3.8,3.0, 988.0,45
7.3,6.9, 996.2, 340.0,10.8,72.0, 14.4,2020-11-06 01:00:00, 8.4,3.0, 989.0,45
7.6,6.9, 995.2, 338.0,10.8,62.0, 22.2,2020-11-06 02:00:00, 12.6,1.0, 988.0,45
7.4,6.9, 995.2, 329.0,10.8,64.0, 16.4,2020-11-06 03:00:00, 7.8,1.0, 988.0,45
6.5,6.3, 995.2, 309.0,10.8,66.0, 21.2,2020-11-06 04:00:00, 12.0,1.0, 988.0,45
6.8,6.3, None, 316.0,10.8,64.0, 22.7,2020-11-06 05:00:00, 16.0,0.0, 988.0,45
6.9,6.3, None, 303.0,10.8,58.0, 27.5,2020-11-06 06:00:00, 22.2,-1.0, 988.0,45
6.7,6.6, None, 309.0,7.1,64.0, 26.4,2020-11-06 07:00:00, 18.4,0.0, 988.0,45
6.5,6.4, None, 303.0,7.1,65.0, 24.9,2020-11-06 08:00:00, 19.0,0.0, 988.0,45
7.4,6.4, 995.2, 304.0,7.4,61.0, 30.8,2020-11-06 09:00:00, 22.3,1.0, 988.0,45
