pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.2, 3.276, 92.9, 7.9, 5.7, 78.35, 1.355, 176.3, 2.0, 1.4, 3.3, 2.4, 1005.7, 0.0, 2.0, 920.0, 176.0, 0.0, 93.0,2020-11-04 00:00:00, -6999.0, 920.0,45
0.2, 1.072, 94.3, 7.9, 9.2, 61.69, 2.255, 320.5, 0.0, 2.3, 1.1, 1.0, 1006.8, 0.0, 0.0, 921.0, 321.0, 0.0, 94.0,2020-11-04 01:00:00, -6999.0, 921.0,45
0.2, -0.512, 95.7, 7.9, 4.0, 55.12, 1.331, 171.9, -1.0, 1.3, -0.5, -0.5, 1006.8, 0.0, -1.0, 921.0, 172.0, 0.0, 96.0,2020-11-04 02:00:00, -6999.0, 921.0,45
0.2, -1.407, 97.0, 7.9, 6.4, 70.23, 1.282, 263.0, -2.0, 1.3, -1.4, -1.4, 1008.1, 0.0, -2.0, 922.0, 263.0, 0.0, 97.0,2020-11-04 03:00:00, -6999.0, 922.0,45
0.2, -1.986, 97.3, 7.9, 2.7, 63.5, 0.564, 175.1, -2.0, 0.6, -2.0, -1.9, 1009.2, 0.0, -2.0, 923.0, 175.0, 0.0, 97.0,2020-11-04 04:00:00, -6999.0, 923.0,45
0.2, -1.581, 97.6, 7.9, 6.1, 72.28, 1.587, 198.0, -2.0, 1.6, -1.6, -2.4, 1010.3, 0.0, -2.0, 924.0, 198.0, 0.0, 98.0,2020-11-04 05:00:00, -6999.0, 924.0,45
0.2, -2.762, 97.3, 7.9, 3.7, 65.54, 0.665, 192.4, -3.0, 0.7, -2.8, -2.8, 1010.5, 0.0, -3.0, 924.0, 192.0, 0.0, 97.0,2020-11-04 06:00:00, -6999.0, 924.0,45
0.2, -2.702, 97.4, -2.2, 2.6, 46.86, 0.474, 134.8, -3.0, 0.5, -2.7, -2.9, 1010.5, 0.0, -3.0, 924.0, 135.0, 0.0, 97.0,2020-11-04 07:00:00, -6999.0, 924.0,45
0.2, -0.623, 98.3, -0.6, 5.9, 24.73, 2.105, 158.9, -1.0, 2.1, -0.6, -2.9, 1009.4, 0.0, -1.0, 923.0, 159.0, 0.0, 98.0,2020-11-04 08:00:00, -6999.0, 923.0,45
0.2, -1.692, 96.8, -0.6, 4.2, 65.73, 0.811, 187.5, -2.0, 0.8, -1.7, -2.9, 1009.3, 0.0, -2.0, 923.0, 188.0, 0.0, 97.0,2020-11-04 09:00:00, -6999.0, 923.0,45
