pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
4.5,11.5,10.1,0.1,0.0,11.5,-6999.0,2020-11-04 00:00:00,-6999.0,-6999.0,45
4.5,11.4,10.1,0.0,0.0,11.5,-6999.0,2020-11-04 01:00:00,-6999.0,-6999.0,45
4.5,11.6,10.1,0.0,0.0,12.0,-6999.0,2020-11-04 02:00:00,-6999.0,-6999.0,45
4.3,12.3,10.1,0.1,0.0,12.3,-6999.0,2020-11-04 03:00:00,-6999.0,-6999.0,45
4.2,12.3,10.1,0.2,0.0,12.5,-6999.0,2020-11-04 04:00:00,-6999.0,-6999.0,45
3.8,12.4,10.1,0.1,0.0,12.6,-6999.0,2020-11-04 05:00:00,-6999.0,-6999.0,45
3.5,13.6,10.1,0.1,0.0,13.5,-6999.0,2020-11-04 06:00:00,-6999.0,-6999.0,45
3.0,14.1,13.5,0.1,0.0,14.1,-6999.0,2020-11-04 07:00:00,-6999.0,-6999.0,45
2.7,14.1,13.5,0.1,0.0,14.1,-6999.0,2020-11-04 08:00:00,-6999.0,-6999.0,45
2.2,15.4,13.5,0.0,0.0,15.4,-6999.0,2020-11-04 09:00:00,-6999.0,-6999.0,45
1.9,15.6,13.5,0.0,0.0,15.6,-6999.0,2020-11-04 10:00:00,-6999.0,-6999.0,45
1.6,16.1,13.5,0.0,0.0,16.1,-6999.0,2020-11-04 11:00:00,-6999.0,-6999.0,45
1.1,15.9,13.5,0.0,0.0,16.1,-6999.0,2020-11-04 12:00:00,-6999.0,-6999.0,45
0.7,16.2,13.5,0.0,0.0,16.4,-6999.0,2020-11-04 13:00:00,-6999.0,-6999.0,45
0.5,16.4,13.5,0.0,0.0,16.4,-6999.0,2020-11-04 14:00:00,-6999.0,-6999.0,45
0.5,16.3,13.5,0.0,0.0,16.7,-6999.0,2020-11-04 15:00:00,-6999.0,-6999.0,45
0.8,15.4,13.5,0.3,0.0,16.7,-6999.0,2020-11-04 16:00:00,-6999.0,-6999.0,45
0.8,14.2,13.5,0.1,0.0,16.7,-6999.0,2020-11-04 17:00:00,-6999.0,-6999.0,45
0.8,13.9,13.5,0.1,0.0,16.7,-6999.0,2020-11-04 18:00:00,-6999.0,-6999.0,45
0.8,13.8,13.6,0.0,0.0,14.0,-6999.0,2020-11-04 19:00:00,-6999.0,-6999.0,45
