pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.7, 6.749, 82.3, 9.2, 16.3, 55.82, 4.7, 142.5, 4.0, 4.7, 6.7, 5.5, 4.0, 0.0, 143.0, 0.0, 82.0,2020-11-04 00:00:00, -6999.0,45
0.7, 6.293, 83.6, 9.2, 16.1, 54.32, 4.454, 106.7, 3.0, 4.5, 6.3, 5.5, 3.0, 0.0, 107.0, 0.0, 84.0,2020-11-04 01:00:00, -6999.0,45
0.7, 5.858, 87.4, 9.2, 22.0, 74.55, 5.659, 157.8, 3.0, 5.7, 5.9, 5.3, 3.0, 0.0, 158.0, 0.0, 87.0,2020-11-04 02:00:00, -6999.0,45
0.7, 5.801, 88.6, 9.2, 17.8, 68.86, 6.023, 148.8, 4.0, 6.0, 5.8, 5.3, 4.0, 0.0, 149.0, 0.0, 89.0,2020-11-04 03:00:00, -6999.0,45
0.7, 6.37, 85.4, 9.2, 10.8, 47.06, 4.149, 196.7, 4.0, 4.1, 6.4, 5.3, 4.0, 0.0, 197.0, 0.0, 85.0,2020-11-04 04:00:00, -6999.0,45
0.7, 6.911, 85.4, 9.2, 11.6, 53.64, 3.355, 244.8, 5.0, 3.4, 6.9, 5.3, 5.0, 0.0, 245.0, 0.0, 85.0,2020-11-04 05:00:00, -6999.0,45
0.7, 6.324, 86.7, 9.2, 10.0, 71.02, 1.926, 184.8, 4.0, 1.9, 6.3, 5.3, 4.0, 0.0, 185.0, 0.0, 87.0,2020-11-04 06:00:00, -6999.0,45
0.7, 7.095, 89.8, 6.9, 7.1, 74.83, 1.216, 145.8, 5.0, 1.2, 7.1, 5.9, 5.0, 0.0, 146.0, 0.0, 90.0,2020-11-04 07:00:00, -6999.0,45
0.7, 8.5, 80.1, 8.5, 13.6, 49.0, 3.966, 228.4, 5.0, 4.0, 8.5, 5.9, 5.0, 0.0, 228.0, 0.0, 80.0,2020-11-04 08:00:00, -6999.0,45
0.7, 8.97, 76.69, 9.2, 12.6, 44.48, 3.398, 232.9, 5.0, 3.4, 9.0, 5.9, 5.0, 0.0, 233.0, 0.0, 77.0,2020-11-04 09:00:00, -6999.0,45
