RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
75.6, None, None, None,3.159,237.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.01, None, None, None, None,28.04, None, None, None, None,2019-11-26 00:00:00, None,48
75.7, None, None, None,3.136,226.2, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.13, None, None, None, None,33.83, None, None, None, None,2019-11-26 01:00:00, None,48
75.4, None, None, None,3.822,248.1, None, None, -10.0, None, None, None, None, None, None, None, None, None,-7.21, None, None, None, None,23.52, None, None, None, None,2019-11-26 02:00:00, None,48
74.8, None, None, None,3.671,266.0, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.67, None, None, None, None,35.8, None, None, None, None,2019-11-26 03:00:00, None,48
74.5, None, None, None,3.514,296.7, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.97, None, None, None, None,20.88, None, None, None, None,2019-11-26 04:00:00, None,48
74.4, None, None, None,1.014,215.5, None, None, -11.0, None, None, None, None, None, None, None, None, None,-8.14, None, None, None, None,49.34, None, None, None, None,2019-11-26 05:00:00, None,48
74.3, None, None, None,4.189,156.7, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.36, None, None, None, None,18.59, None, None, None, None,2019-11-26 06:00:00, None,48
74.0, None, None, None,2.368,174.4, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.72, None, None, None, None,24.0, None, None, None, None,2019-11-26 07:00:00, None,48
74.2, None, None, None,2.936,23.54, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.85, None, None, None, None,35.02, None, None, None, None,2019-11-26 08:00:00, None,48
74.1, None, None, None,6.069,66.79, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.97, None, None, None, None,24.14, None, None, None, None,2019-11-26 09:00:00, None,48
74.2, None, None, None,7.9,74.5, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.62, None, None, None, None,14.33, None, None, None, None,2019-11-26 10:00:00, None,48
74.6, None, None, None,2.639,18.51, None, None, -11.0, None, None, None, None, None, None, None, None, None,-7.64, None, None, None, None,34.29, None, None, None, None,2019-11-26 11:00:00, None,48
76.0, None, None, None,5.336,81.5, None, None, -9.0, None, None, None, None, None, None, None, None, None,-5.883, None, None, None, None,28.28, None, None, None, None,2019-11-26 12:00:00, None,48
73.6, None, None, None,9.94,97.3, None, None, -9.0, None, None, None, None, None, None, None, None, None,-5.401, None, None, None, None,13.6, None, None, None, None,2019-11-26 13:00:00, None,48
73.1, None, None, None,12.3,90.6, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.564, None, None, None, None,12.45, None, None, None, None,2019-11-26 14:00:00, None,48
73.1, None, None, None,11.14,82.9, None, None, -10.0, None, None, None, None, None, None, None, None, None,-6.825, None, None, None, None,12.4, None, None, None, None,2019-11-26 15:00:00, None,48
72.5, None, None, None,13.23,86.4, None, None, -12.0, None, None, None, None, None, None, None, None, None,-8.78, None, None, None, None,9.2, None, None, None, None,2019-11-26 16:00:00, None,48
