pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-5.442, None, None, None, None,8.57, None,0.35,342.2, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 00:00:00, None, None, 32.73, None,48
None,-5.199, None, None, None, None,6.759, None,0.351,340.5, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 01:00:00, None, None, 32.54, None,48
None,-5.626, None, None, None, None,9.39, None,0.349,338.3, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 02:00:00, None, None, 32.39, None,48
None,-5.219, None, None, None, None,10.52, None,0.349,347.7, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 03:00:00, None, None, 32.48, None,48
None,-4.987, None, None, None, None,8.88, None,0.35,338.9, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 04:00:00, None, None, 32.02, None,48
None,-5.017, None, None, None, None,5.415, None,0.351,342.2, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 05:00:00, None, None, 32.05, None,48
None,-4.229, None, None, None, None,9.63, None,0.352,335.2, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 06:00:00, None, None, 31.71, None,48
None,-4.566, None, None, None, None,6.865, None,0.351,337.5, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 07:00:00, None, None, 31.07, None,48
None,-5.117, None, None, None, None,9.8, None,0.355,332.9, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 08:00:00, None, None, 30.86, None,48
None,-4.634, None, None, None, None,11.48, None,0.357,339.0, None, None, None, None, None, None, None, None, None, None, None,2019-11-26 09:00:00, None, None, 31.27, None,48
