CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-7.483,90.3, None, None,18.47, 0.18,37.29, None, None, None, None, None, None,-9.0, 942.0, None, None,2019-11-26 00:00:00, None,48
-7.323,89.7, None, None,15.23, 0.656,50.69, None, None, None, None, None, None,-9.0, 942.0, None, None,2019-11-26 01:00:00, None,48
-7.696,86.2, None, None,12.08, 3.053,45.86, None, None, None, None, None, None,-9.0, 943.0, None, None,2019-11-26 02:00:00, None,48
-7.501,85.9, None, None,12.71, 3.381,42.09, None, None, None, None, None, None,-9.0, 943.0, None, None,2019-11-26 03:00:00, None,48
-7.817,78.23, None, None,26.97, 4.099,45.67, None, None, None, None, None, None,-11.0, 943.0, None, None,2019-11-26 04:00:00, None,48
-8.79,83.5, None, None,13.06, 4.013,36.37, None, None, None, None, None, None,-11.0, 943.0, None, None,2019-11-26 05:00:00, None,48
-9.2,85.6, None, None,13.49, 3.692,34.63, None, None, None, None, None, None,-11.0, 943.0, None, None,2019-11-26 06:00:00, None,48
-8.5,80.2, None, None,23.02, 3.309,55.56, None, None, None, None, None, None,-11.0, 944.0, None, None,2019-11-26 07:00:00, None,48
-7.69,74.5, None, None,33.87, 3.296,59.51, None, None, None, None, None, None,-11.0, 944.0, None, None,2019-11-26 08:00:00, None,48
-7.647,84.4, None, None,49.89, 1.255,160.2, None, None, None, None, None, None,-10.0, 944.0, None, None,2019-11-26 09:00:00, None,48
-6.398,79.14, None, None,50.54, 0.073,256.9, None, None, None, None, None, None,-9.0, 944.0, None, None,2019-11-26 10:00:00, None,48
-5.872,74.27, None, None,57.95, 0.957,329.9, None, None, None, None, None, None,-9.0, 944.0, None, None,2019-11-26 11:00:00, None,48
-5.839,77.01, None, None,28.65, 1.466,179.1, None, None, None, None, None, None,-9.0, 944.0, None, None,2019-11-26 12:00:00, None,48
-6.157,77.97, None, None,7.995, 2.96,180.7, None, None, None, None, None, None,-9.0, 943.0, None, None,2019-11-26 13:00:00, None,48
-6.291,81.8, None, None,63.61, 0.508,122.2, None, None, None, None, None, None,-9.0, 943.0, None, None,2019-11-26 14:00:00, None,48
-5.653,81.4, None, None,34.13, 0.326,65.44, None, None, None, None, None, None,-8.0, 943.0, None, None,2019-11-26 15:00:00, None,48
-5.943,84.6, None, None,59.84, 0.011,26.74, None, None, None, None, None, None,-8.0, 943.0, None, None,2019-11-26 16:00:00, None,48
-7.337,87.7, None, None,28.54, 0.615,58.09, None, None, None, None, None, None,-9.0, 943.0, None, None,2019-11-26 17:00:00, None,48
