snw_dpth_wtr_equiv,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, None,2017-12-17 00:00:00,-2.7, None, 206.0, None,51
None, None,2017-12-17 01:00:00,-2.7, None, 212.0, None,51
None, None,2017-12-17 02:00:00,-2.6, None, 213.0, None,51
None, None,2017-12-17 03:00:00,-2.3, None, 214.0, None,51
None, None,2017-12-17 04:00:00,-2.1, None, 214.0, None,51
None, None,2017-12-17 05:00:00,-1.8, None, 216.0, None,51
None, None,2017-12-17 06:00:00,-1.6, None, 216.0, None,51
None, None,2017-12-17 07:00:00,-1.2, None, 216.0, None,51
None, None,2017-12-17 08:00:00,-0.8, None, 210.0, None,51
None, None,2017-12-17 09:00:00,-1.3, None, 216.0, None,51
None, None,2017-12-17 10:00:00,-1.5, None, 216.0, None,51
None, None,2017-12-17 11:00:00,-2.0, None, 216.0, None,51
None, None,2017-12-17 12:00:00,-2.3, None, 216.0, None,51
None, None,2017-12-17 13:00:00,-2.6, None, 215.0, None,51
None, None,2017-12-17 14:00:00,-2.9, None, 214.0, None,51
None, None,2017-12-17 15:00:00,-3.4, None, 214.0, None,51
None, None,2017-12-17 16:00:00,-3.3, None, 213.0, None,51
None, None,2017-12-17 17:00:00,-2.9, None, 213.0, None,51
None, None,2017-12-17 18:00:00,-2.9, None, 212.0, None,51
None, None,2017-12-17 19:00:00,-2.7, None, 215.0, None,51
None, None,2017-12-17 20:00:00,-2.4, None, 216.0, None,51
None, None,2017-12-17 21:00:00,-2.2, None, 217.0, None,51
None, None,2017-12-17 22:00:00,-1.8, None, 218.0, None,51
None, None,2017-12-17 23:00:00,-2.3, None, 220.0, None,51
None, None,2017-12-18 00:00:00,-2.7, None, 219.0, None,51
None, None,2017-12-18 01:00:00,-2.7, None, 219.0, None,51
None, None,2017-12-18 02:00:00,-2.8, None, 218.0, None,51
None, None,2017-12-18 03:00:00,-2.9, None, 219.0, None,51
None, None,2017-12-18 04:00:00,-3.1, None, 219.0, None,51
None, None,2017-12-18 05:00:00,-3.4, None, 218.0, None,51
None, None,2017-12-18 06:00:00,-3.5, None, 217.0, None,51
None, None,2017-12-18 07:00:00,-3.2, None, 215.0, None,51
