AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
5.2, 0.6,3.2,2022-07-02 00:00:00, 4.0, 20.3,27,,,,,,,,,,,,,,,,,,,,,,
5.0, None,3.2,2022-07-02 00:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.9, None,2.1,2022-07-02 00:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.9, None,2.1,2022-07-02 00:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.7, None,2.1,2022-07-02 01:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.7, None,2.1,2022-07-02 01:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.1,2022-07-02 01:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.1,2022-07-02 01:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.4, None,2.1,2022-07-02 02:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.5, None,2.1,2022-07-02 02:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.4, None,2.1,2022-07-02 02:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.3, None,2.1,2022-07-02 02:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.2, None,2.1,2022-07-02 03:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.2, None,2.1,2022-07-02 03:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.2, None,2.1,2022-07-02 03:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.1, None,2.1,2022-07-02 03:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.1, None,2.1,2022-07-02 04:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.0, None,2.1,2022-07-02 04:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.3, None,2.1,2022-07-02 04:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.4, None,2.1,2022-07-02 04:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
4.7, None,2.1,2022-07-02 05:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
5.0, None,2.1,2022-07-02 05:15:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
5.4, None,2.1,2022-07-02 05:30:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
5.9, None,2.1,2022-07-02 05:45:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
6.4, None,2.1,2022-07-02 06:00:00, None, None,27,,,,,,,,,,,,,,,,,,,,,,
