TempC,time,RH,week_of_year
8.866,2022-08-27 00:00:00,97.0,35
8.568,2022-08-27 01:00:00,97.1,35
8.369,2022-08-27 02:00:00,97.0,35
8.742,2022-08-27 03:00:00,97.4,35
8.643,2022-08-27 04:00:00,97.5,35
8.643,2022-08-27 05:00:00,97.6,35
8.891,2022-08-27 06:00:00,97.7,35
8.965,2022-08-27 07:00:00,97.7,35
9.558,2022-08-27 08:00:00,97.4,35
10.026,2022-08-27 09:00:00,96.0,35
10.075,2022-08-27 10:00:00,94.6,35
11.224,2022-08-27 11:00:00,94.0,35
11.029,2022-08-27 12:00:00,89.8,35
12.122,2022-08-27 13:00:00,89.6,35
12.775,2022-08-27 14:00:00,85.4,35
13.978,2022-08-27 15:00:00,80.3,35
14.601,2022-08-27 16:00:00,75.1,35
14.122,2022-08-27 17:00:00,74.6,35
12.775,2022-08-27 18:00:00,78.3,35
11.807,2022-08-27 19:00:00,83.5,35
11.71,2022-08-27 20:00:00,86.3,35
11.37,2022-08-27 21:00:00,86.9,35
11.297,2022-08-27 22:00:00,87.2,35
11.2,2022-08-27 23:00:00,86.4,35
10.81,2022-08-28 00:00:00,87.1,35
10.761,2022-08-28 01:00:00,87.3,35
10.834,2022-08-28 02:00:00,86.9,35
10.638,2022-08-28 03:00:00,87.5,35
10.32,2022-08-28 04:00:00,88.0,35
10.026,2022-08-28 05:00:00,89.6,35
9.977,2022-08-28 06:00:00,91.9,35
10.565,2022-08-28 07:00:00,91.1,35
10.565,2022-08-28 08:00:00,92.3,35
10.687,2022-08-28 09:00:00,94.8,35
12.05,2022-08-28 10:00:00,95.4,35
12.968,2022-08-28 11:00:00,93.6,35
15.223,2022-08-28 12:00:00,85.8,35
15.366,2022-08-28 13:00:00,78.2,35
15.772,2022-08-28 14:00:00,75.9,35
16.106,2022-08-28 15:00:00,76.2,35
15.963,2022-08-28 16:00:00,75.4,35
14.481,2022-08-28 17:00:00,82.2,35
13.497,2022-08-28 18:00:00,91.9,35
12.992,2022-08-28 19:00:00,94.0,35
12.509,2022-08-28 20:00:00,94.8,35
12.534,2022-08-28 21:00:00,94.9,35
12.63,2022-08-28 22:00:00,95.3,35
12.316,2022-08-28 23:00:00,96.0,35
12.268,2022-08-29 00:00:00,96.7,35
12.195,2022-08-29 01:00:00,96.8,35
12.219,2022-08-29 02:00:00,97.0,35
12.364,2022-08-29 03:00:00,96.4,35
12.727,2022-08-29 04:00:00,95.5,35
12.847,2022-08-29 05:00:00,95.4,35
13.112,2022-08-29 06:00:00,94.9,35
13.281,2022-08-29 07:00:00,93.8,35
13.401,2022-08-29 08:00:00,93.7,35
14.17,2022-08-29 09:00:00,94.4,35
15.533,2022-08-29 10:00:00,90.1,35
17.201,2022-08-29 11:00:00,87.0,35
17.724,2022-08-29 12:00:00,85.1,35
16.773,2022-08-29 13:00:00,87.9,35
18.961,2022-08-29 14:00:00,90.0,35
20.77,2022-08-29 15:00:00,78.3,35
21.724,2022-08-29 16:00:00,74.0,35
21.39,2022-08-29 17:00:00,75.0,35
18.723,2022-08-29 18:00:00,78.2,35
16.582,2022-08-29 19:00:00,86.5,35
14.601,2022-08-29 20:00:00,92.1,35
13.329,2022-08-29 21:00:00,93.9,35
12.34,2022-08-29 22:00:00,95.4,35
11.953,2022-08-29 23:00:00,96.0,35
12.05,2022-08-30 00:00:00,95.0,35
10.492,2022-08-30 01:00:00,94.7,35
11.029,2022-08-30 02:00:00,95.5,35
11.977,2022-08-30 03:00:00,93.8,35
13.546,2022-08-30 04:00:00,90.1,35
14.218,2022-08-30 05:00:00,86.8,35
14.409,2022-08-30 06:00:00,84.6,35
13.858,2022-08-30 07:00:00,85.3,35
16.201,2022-08-30 08:00:00,85.5,35
20.46,2022-08-30 09:00:00,75.6,35
24.243,2022-08-30 10:00:00,62.8,35
25.355,2022-08-30 11:00:00,51.0,35
27.014,2022-08-30 12:00:00,45.1,35
27.456,2022-08-30 13:00:00,43.2,35
26.818,2022-08-30 14:00:00,43.6,35
26.085,2022-08-30 15:00:00,46.5,35
23.905,2022-08-30 16:00:00,53.9,35
23.833,2022-08-30 17:00:00,58.6,35
21.628,2022-08-30 18:00:00,64.2,35
19.08,2022-08-30 19:00:00,74.6,35
16.939,2022-08-30 20:00:00,83.2,35
15.414,2022-08-30 21:00:00,88.2,35
13.882,2022-08-30 22:00:00,91.3,35
12.775,2022-08-30 23:00:00,93.5,35
11.637,2022-08-31 00:00:00,94.2,35
10.687,2022-08-31 01:00:00,94.9,35
9.879,2022-08-31 02:00:00,95.2,35
9.04,2022-08-31 03:00:00,95.5,35
9.312,2022-08-31 04:00:00,96.0,35
8.693,2022-08-31 05:00:00,96.2,35
8.742,2022-08-31 06:00:00,96.5,35
10.001,2022-08-31 07:00:00,96.7,35
13.978,2022-08-31 08:00:00,94.2,35
19.294,2022-08-31 09:00:00,86.6,35
21.915,2022-08-31 10:00:00,68.5,35
24.412,2022-08-31 11:00:00,60.0,35
25.963,2022-08-31 12:00:00,52.4,35
26.353,2022-08-31 13:00:00,47.9,35
27.21,2022-08-31 14:00:00,46.3,35
27.456,2022-08-31 15:00:00,45.9,35
27.112,2022-08-31 16:00:00,42.3,35
24.919,2022-08-31 17:00:00,44.2,35
17.938,2022-08-31 18:00:00,61.9,35
17.249,2022-08-31 19:00:00,89.5,35
15.557,2022-08-31 20:00:00,91.7,35
14.721,2022-08-31 21:00:00,93.8,35
13.497,2022-08-31 22:00:00,95.0,35
12.171,2022-08-31 23:00:00,95.6,35
11.175,2022-09-01 00:00:00,96.0,35
10.638,2022-09-01 01:00:00,96.4,35
9.706,2022-09-01 02:00:00,96.7,35
8.519,2022-09-01 03:00:00,96.6,35
7.745,2022-09-01 04:00:00,96.7,35
7.619,2022-09-01 05:00:00,96.9,35
8.742,2022-09-01 06:00:00,97.2,35
10.883,2022-09-01 07:00:00,97.1,35
12.823,2022-09-01 08:00:00,94.3,35
16.106,2022-09-01 09:00:00,87.1,35
18.438,2022-09-01 10:00:00,72.2,35
18.366,2022-09-01 11:00:00,65.6,35
22.489,2022-09-01 12:00:00,60.2,35
20.65,2022-09-01 13:00:00,55.1,35
21.604,2022-09-01 14:00:00,57.4,35
22.25,2022-09-01 15:00:00,53.8,35
22.633,2022-09-01 16:00:00,52.1,35
21.557,2022-09-01 17:00:00,54.1,35
