wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
7.5, None, None,203.0, None,0.0, None, None, None,0.0,2016-09-16 00:00:00,38
8.0, None, None,227.0, None,0.0, None, None, None,0.0,2016-09-16 01:00:00,38
8.6, None, None,231.0, None,0.0, None, None, None,0.0,2016-09-16 02:00:00,38
9.0, None, None,257.0, None,0.0, None, None, None,0.0,2016-09-16 03:00:00,38
8.3, None, None,254.0, None,0.0, None, None, None,0.0,2016-09-16 04:00:00,38
8.2, None, None,205.0, None,0.0, None, None, None,0.0,2016-09-16 05:00:00,38
9.9, None, None,203.0, None,0.0, None, None, None,0.0,2016-09-16 06:00:00,38
12.7, None, None,191.0, None,0.0, None, None, None,0.0,2016-09-16 07:00:00,38
11.0, None, None,229.0, None,0.0, None, None, None,0.0,2016-09-16 08:00:00,38
11.5, None, None,228.0, None,0.0, None, None, None,0.0,2016-09-16 09:00:00,38
11.3, None, None,210.0, None,0.0, None, None, None,0.0,2016-09-16 10:00:00,38
9.7, None, None,216.0, None,0.0, None, None, None,0.0,2016-09-16 11:00:00,38
13.4, None, None,195.0, None,0.0, None, None, None,0.0,2016-09-16 12:00:00,38
11.9, None, None,202.0, None,0.0, None, None, None,0.0,2016-09-16 13:00:00,38
17.2, None, None,196.0, None,0.0, None, None, None,0.0,2016-09-16 14:00:00,38
16.4, None, None,200.0, None,0.0, None, None, None,0.0,2016-09-16 15:00:00,38
27.2, None, None,204.0, None,0.0, None, None, None,0.0,2016-09-16 16:00:00,38
26.1, None, None,204.0, None,0.0, None, None, None,0.0,2016-09-16 17:00:00,38
21.5, None, None,205.0, None,0.0, None, None, None,0.0,2016-09-16 18:00:00,38
25.5, None, None,211.0, None,0.0, None, None, None,0.0,2016-09-16 19:00:00,38
23.2, None, None,209.0, None,0.0, None, None, None,0.0,2016-09-16 20:00:00,38
21.4, None, None,207.0, None,0.0, None, None, None,0.0,2016-09-16 21:00:00,38
24.6, None, None,203.0, None,0.0, None, None, None,0.0,2016-09-16 22:00:00,38
24.5, None, None,202.0, None,0.0, None, None, None,0.0,2016-09-16 23:00:00,38
18.2, None, None,206.0, None,0.0, None, None, None,0.0,2016-09-17 00:00:00,38
28.2, None, None,208.0, None,0.0, None, None, None,0.0,2016-09-17 01:00:00,38
22.3, None, None,205.0, None,0.0, None, None, None,0.0,2016-09-17 02:00:00,38
18.0, None, None,196.0, None,0.0, None, None, None,0.0,2016-09-17 03:00:00,38
17.9, None, None,204.0, None,0.0, None, None, None,0.0,2016-09-17 04:00:00,38
15.9, None, None,210.0, None,0.0, None, None, None,0.0,2016-09-17 05:00:00,38
18.2, None, None,205.0, None,0.0, None, None, None,0.0,2016-09-17 06:00:00,38
19.4, None, None,206.0, None,0.0, None, None, None,0.0,2016-09-17 07:00:00,38
17.7, None, None,199.0, None,0.0, None, None, None,0.0,2016-09-17 08:00:00,38
21.1, None, None,206.0, None,0.0, None, None, None,0.0,2016-09-17 09:00:00,38
17.2, None, None,211.0, None,0.0, None, None, None,0.0,2016-09-17 10:00:00,38
17.2, None, None,209.0, None,0.0, None, None, None,0.0,2016-09-17 11:00:00,38
17.4, None, None,203.0, None,0.0, None, None, None,0.0,2016-09-17 12:00:00,38
17.6, None, None,208.0, None,0.0, None, None, None,0.0,2016-09-17 13:00:00,38
19.0, None, None,207.0, None,0.0, None, None, None,0.0,2016-09-17 14:00:00,38
19.4, None, None,206.0, None,0.0, None, None, None,0.0,2016-09-17 15:00:00,38
26.6, None, None,202.0, None,0.0, None, None, None,0.0,2016-09-17 16:00:00,38
20.2, None, None,218.0, None,0.0, None, None, None,0.0,2016-09-17 17:00:00,38
20.4, None, None,237.0, None,0.0, None, None, None,0.0,2016-09-17 18:00:00,38
19.6, None, None,225.0, None,0.0, None, None, None,0.0,2016-09-17 19:00:00,38
20.4, None, None,224.0, None,0.0, None, None, None,0.0,2016-09-17 20:00:00,38
13.4, None, None,215.0, None,0.0, None, None, None,0.0,2016-09-17 21:00:00,38
12.2, None, None,170.0, None,0.0, None, None, None,0.0,2016-09-17 22:00:00,38
13.5, None, None,207.0, None,0.0, None, None, None,0.0,2016-09-17 23:00:00,38
9.7, None, None,182.0, None,0.0, None, None, None,0.0,2016-09-18 00:00:00,38
11.3, None, None,217.0, None,0.0, None, None, None,0.0,2016-09-18 01:00:00,38
11.2, None, None,222.0, None,0.0, None, None, None,0.0,2016-09-18 02:00:00,38
11.4, None, None,207.0, None,0.0, None, None, None,0.0,2016-09-18 03:00:00,38
13.0, None, None,225.0, None,0.0, None, None, None,0.0,2016-09-18 04:00:00,38
12.6, None, None,224.0, None,0.0, None, None, None,0.0,2016-09-18 05:00:00,38
12.3, None, None,218.0, None,0.0, None, None, None,0.0,2016-09-18 06:00:00,38
13.3, None, None,216.0, None,0.0, None, None, None,0.0,2016-09-18 07:00:00,38
11.2, None, None,216.0, None,0.0, None, None, None,0.0,2016-09-18 08:00:00,38
11.6, None, None,217.0, None,0.0, None, None, None,0.0,2016-09-18 09:00:00,38
9.0, None, None,258.0, None,0.0, None, None, None,0.0,2016-09-18 10:00:00,38
7.2, None, None,234.0, None,0.0, None, None, None,0.0,2016-09-18 11:00:00,38
9.3, None, None,234.0, None,0.0, None, None, None,0.0,2016-09-18 12:00:00,38
9.7, None, None,241.0, None,0.0, None, None, None,0.0,2016-09-18 13:00:00,38
15.6, None, None,205.0, None,0.0, None, None, None,0.0,2016-09-18 14:00:00,38
13.9, None, None,206.0, None,0.0, None, None, None,0.0,2016-09-18 15:00:00,38
15.4, None, None,188.0, None,0.0, None, None, None,0.0,2016-09-18 16:00:00,38
17.2, None, None,192.0, None,0.0, None, None, None,0.0,2016-09-18 17:00:00,38
15.1, None, None,199.0, None,0.0, None, None, None,0.0,2016-09-18 18:00:00,38
13.5, None, None,200.0, None,0.0, None, None, None,0.0,2016-09-18 19:00:00,38
12.5, None, None,213.0, None,0.0, None, None, None,0.0,2016-09-18 20:00:00,38
11.7, None, None,208.0, None,0.0, None, None, None,0.0,2016-09-18 21:00:00,38
11.2, None, None,219.0, None,0.0, None, None, None,0.0,2016-09-18 22:00:00,38
11.9, None, None,195.0, None,0.0, None, None, None,0.0,2016-09-18 23:00:00,38
12.9, None, None,199.0, None,0.0, None, None, None,0.0,2016-09-19 00:00:00,38
11.6, None, None,197.0, None,0.0, None, None, None,0.0,2016-09-19 01:00:00,38
17.3, None, None,202.0, None,0.0, None, None, None,0.0,2016-09-19 02:00:00,38
15.5, None, None,193.0, None,0.0, None, None, None,0.0,2016-09-19 03:00:00,38
19.8, None, None,204.0, None,0.0, None, None, None,0.0,2016-09-19 04:00:00,38
20.8, None, None,201.0, None,0.0, None, None, None,0.0,2016-09-19 05:00:00,38
19.5, None, None,201.0, None,0.0, None, None, None,0.0,2016-09-19 06:00:00,38
20.0, None, None,202.0, None,0.0, None, None, None,0.0,2016-09-19 07:00:00,38
18.7, None, None,200.0, None,0.0, None, None, None,0.0,2016-09-19 08:00:00,38
11.3, None, None,194.0, None,0.0, None, None, None,0.0,2016-09-19 09:00:00,38
16.1, None, None,195.0, None,0.0, None, None, None,0.0,2016-09-19 10:00:00,38
16.4, None, None,189.0, None,0.0, None, None, None,0.0,2016-09-19 11:00:00,38
17.6, None, None,204.0, None,0.0, None, None, None,0.0,2016-09-19 12:00:00,38
16.2, None, None,199.0, None,0.0, None, None, None,0.0,2016-09-19 13:00:00,38
16.3, None, None,198.0, None,0.0, None, None, None,0.0,2016-09-19 14:00:00,38
15.1, None, None,187.0, None,0.0, None, None, None,0.0,2016-09-19 15:00:00,38
12.5, None, None,200.0, None,0.0, None, None, None,0.0,2016-09-19 16:00:00,38
11.5, None, None,220.0, None,0.0, None, None, None,0.0,2016-09-19 17:00:00,38
15.5, None, None,232.0, None,0.0, None, None, None,0.0,2016-09-19 18:00:00,38
9.5, None, None,258.0, None,0.0, None, None, None,0.0,2016-09-19 19:00:00,38
11.2, None, None,220.0, None,0.0, None, None, None,0.0,2016-09-19 20:00:00,38
8.0, None, None,141.0, None,0.0, None, None, None,0.0,2016-09-19 21:00:00,38
8.7, None, None,255.0, None,0.0, None, None, None,0.0,2016-09-19 22:00:00,38
7.6, None, None,324.0, None,0.0, None, None, None,0.0,2016-09-19 23:00:00,38
8.4, None, None,294.0, None,0.0, None, None, None,0.0,2016-09-20 00:00:00,38
8.6, None, None,306.0, None,0.0, None, None, None,0.0,2016-09-20 01:00:00,38
10.4, None, None,315.0, None,0.0, None, None, None,0.0,2016-09-20 02:00:00,38
9.3, None, None,309.0, None,0.0, None, None, None,0.0,2016-09-20 03:00:00,38
10.1, None, None,320.0, None,0.0, None, None, None,0.0,2016-09-20 04:00:00,38
9.5, None, None,323.0, None,0.0, None, None, None,0.0,2016-09-20 05:00:00,38
9.4, None, None,323.0, None,0.0, None, None, None,0.0,2016-09-20 06:00:00,38
8.2, None, None,334.0, None,0.0, None, None, None,0.0,2016-09-20 07:00:00,38
6.5, None, None,357.0, None,0.0, None, None, None,0.0,2016-09-20 08:00:00,38
7.3, None, None,340.0, None,0.0, None, None, None,0.0,2016-09-20 09:00:00,38
6.8, None, None,359.0, None,0.0, None, None, None,0.0,2016-09-20 10:00:00,38
6.9, None, None,19.0, None,0.0, None, None, None,0.0,2016-09-20 11:00:00,38
9.2, None, None,42.0, None,0.0, None, None, None,0.0,2016-09-20 12:00:00,38
10.4, None, None,82.0, None,0.0, None, None, None,0.0,2016-09-20 13:00:00,38
