wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
247.5, 20.7, None, -0.14, 2.0, 101.8, 13.5, None, None, 63.0,2017-07-09 00:00:00, None, None,28
157.5, 21.4, None, -0.19, 2.0, 101.7, 12.9, None, None, 58.0,2017-07-09 01:00:00, None, None,28
None, 21.6, None, -0.14, 0.0, 101.7, 11.5, None, None, 53.0,2017-07-09 02:00:00, None, None,28
None, 19.9, None, -0.11, 0.0, 101.7, 12.2, None, None, 61.0,2017-07-09 03:00:00, None, None,28
22.5, 19.6, None, -0.02, 2.0, 101.7, 11.5, None, None, 59.0,2017-07-09 04:00:00, None, None,28
22.5, 19.1, None, 0.03, 4.0, 101.7, 8.9, None, None, 51.0,2017-07-09 05:00:00, None, None,28
45.0, 18.8, None, 0.02, 2.0, 101.7, 8.7, None, None, 52.0,2017-07-09 06:00:00, None, None,28
45.0, 18.1, None, 0.03, 2.0, 101.7, 8.7, None, None, 54.0,2017-07-09 07:00:00, None, None,28
22.5, 17.7, None, 0.01, 3.0, 101.7, 8.1, None, None, 53.0,2017-07-09 08:00:00, None, None,28
22.5, 17.3, None, 0.03, 2.0, 101.7, 8.7, None, None, 57.0,2017-07-09 09:00:00, None, None,28
None, 16.9, None, 0.03, 1.0, 101.7, 8.7, None, None, 58.0,2017-07-09 10:00:00, None, None,28
90.0, 16.6, None, 0.03, 3.0, 101.7, 9.7, None, None, 64.0,2017-07-09 11:00:00, None, None,28
0.0, 15.9, None, 0.06, 1.0, 101.8, 10.0, None, None, 68.0,2017-07-09 12:00:00, None, None,28
112.5, 16.3, None, 0.09, 1.0, 101.8, 9.6, None, None, 65.0,2017-07-09 13:00:00, None, None,28
112.5, 17.1, None, 0.09, 2.0, 101.8, 9.0, None, None, 59.0,2017-07-09 14:00:00, None, None,28
157.5, 17.6, None, 0.09, 2.0, 101.9, 8.9, None, None, 57.0,2017-07-09 15:00:00, None, None,28
135.0, 17.9, None, 0.08, 2.0, 101.9, 9.5, None, None, 58.0,2017-07-09 16:00:00, None, None,28
135.0, 19.1, None, 0.07, 2.0, 101.9, 9.0, None, None, 52.0,2017-07-09 17:00:00, None, None,28
90.0, 19.7, None, 0.05, 2.0, 101.9, 9.2, None, None, 51.0,2017-07-09 18:00:00, None, None,28
180.0, 21.8, None, 0.06, 1.0, 102.0, 9.1, None, None, 44.0,2017-07-09 19:00:00, None, None,28
202.5, 21.8, None, 0.05, 3.0, 102.0, 10.4, None, None, 48.0,2017-07-09 20:00:00, None, None,28
180.0, 22.2, None, 0.01, 3.0, 101.9, 11.8, None, None, 52.0,2017-07-09 21:00:00, None, None,28
157.5, 23.5, None, -0.06, 2.0, 101.9, 12.9, None, None, 52.0,2017-07-09 22:00:00, None, None,28
225.0, 22.7, None, -0.09, 3.0, 101.9, 12.0, None, None, 51.0,2017-07-09 23:00:00, None, 0.0,28
247.5, 22.8, None, -0.12, 3.0, 101.8, 12.1, None, None, 51.0,2017-07-10 00:00:00, None, None,28
180.0, 21.7, None, -0.14, 2.0, 101.8, 12.0, None, None, 54.0,2017-07-10 01:00:00, None, None,28
202.5, 21.5, None, -0.16, 1.0, 101.7, 11.6, None, None, 53.0,2017-07-10 02:00:00, None, None,28
247.5, 21.0, None, -0.15, 2.0, 101.7, 10.1, None, None, 50.0,2017-07-10 03:00:00, None, None,28
None, 18.4, None, -0.13, 1.0, 101.6, 11.0, None, None, 62.0,2017-07-10 04:00:00, None, None,28
0.0, 18.0, None, -0.06, 3.0, 101.6, 9.8, None, None, 59.0,2017-07-10 05:00:00, None, None,28
0.0, 17.0, None, -0.03, 2.0, 101.6, 9.7, None, None, 62.0,2017-07-10 06:00:00, None, None,28
22.5, 16.8, None, -0.01, 3.0, 101.6, 10.1, None, None, 64.0,2017-07-10 07:00:00, None, None,28
45.0, 15.9, None, -0.07, 2.0, 101.6, 10.6, None, None, 71.0,2017-07-10 08:00:00, None, None,28
22.5, 15.7, None, -0.07, 2.0, 101.6, 10.9, None, None, 73.0,2017-07-10 09:00:00, None, None,28
22.5, 15.0, None, -0.05, 2.0, 101.6, 10.9, None, None, 77.0,2017-07-10 10:00:00, None, None,28
None, 14.6, None, -0.02, 0.0, 101.6, 10.9, None, None, 78.0,2017-07-10 11:00:00, None, None,28
22.5, 14.4, None, 0.0, 1.0, 101.6, 11.1, None, None, 80.0,2017-07-10 12:00:00, None, None,28
None, 14.5, None, 0.0, 0.0, 101.6, 11.1, None, None, 80.0,2017-07-10 13:00:00, None, None,28
67.5, 15.6, None, 0.01, 1.0, 101.6, 12.0, None, None, 79.0,2017-07-10 14:00:00, None, None,28
180.0, 17.4, None, 0.03, 1.0, 101.6, 11.7, None, None, 69.0,2017-07-10 15:00:00, None, None,28
157.5, 17.5, None, 0.07, 3.0, 101.6, 12.0, None, None, 70.0,2017-07-10 16:00:00, None, None,28
