AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
1.4, 0.0,0.0,5.0, 0.0,2016-03-25 00:00:00,296.0,98.0,13
1.3, None,0.0,4.2, None,2016-03-25 00:15:00,285.0,98.0,13
1.3, None,0.0,7.9, None,2016-03-25 00:30:00,257.0,97.0,13
1.1, None,0.0,7.0, None,2016-03-25 00:45:00,273.0,97.0,13
0.8, 1.0,0.0,5.9, 0.0,2016-03-25 01:00:00,282.0,98.0,13
0.7, None,0.0,5.6, None,2016-03-25 01:15:00,280.0,98.0,13
1.0, None,0.0,6.9, None,2016-03-25 01:30:00,280.0,97.0,13
1.0, None,0.0,6.0, None,2016-03-25 01:45:00,316.0,97.0,13
0.8, 0.0,0.0,5.1, 0.001,2016-03-25 02:00:00,335.0,98.0,13
0.6, None,0.0,4.9, None,2016-03-25 02:15:00,263.0,97.0,13
0.4, None,0.0,4.8, None,2016-03-25 02:30:00,207.0,97.0,13
0.3, None,0.0,3.2, None,2016-03-25 02:45:00,131.0,97.0,13
0.0, 0.0,0.0,2.8, 0.003,2016-03-25 03:00:00,108.0,98.0,13
0.3, None,0.0,3.5, None,2016-03-25 03:15:00,9.0,99.0,13
0.8, None,0.0,5.4, None,2016-03-25 03:30:00,299.0,97.0,13
0.7, None,0.0,5.7, None,2016-03-25 03:45:00,282.0,97.0,13
0.6, 1.0,0.0,5.7, 0.0,2016-03-25 04:00:00,300.0,97.0,13
0.7, None,0.0,6.6, None,2016-03-25 04:15:00,300.0,97.0,13
0.8, None,0.0,4.5, None,2016-03-25 04:30:00,324.0,97.0,13
0.7, None,0.0,6.3, None,2016-03-25 04:45:00,327.0,97.0,13
0.5, 0.0,0.0,6.9, 0.002,2016-03-25 05:00:00,293.0,97.0,13
0.5, None,0.0,8.1, None,2016-03-25 05:15:00,271.0,97.0,13
0.5, None,0.0,9.2, None,2016-03-25 05:30:00,281.0,97.0,13
0.3, None,0.0,7.3, None,2016-03-25 05:45:00,278.0,97.0,13
0.2, 0.0,0.0,5.1, 0.003,2016-03-25 06:00:00,281.0,98.0,13
0.2, None,0.0,6.4, None,2016-03-25 06:15:00,274.0,98.0,13
0.2, None,0.0,6.7, None,2016-03-25 06:30:00,270.0,97.0,13
0.1, None,0.0,6.0, None,2016-03-25 06:45:00,282.0,97.0,13
0.9, 1.0,0.0,5.8, 0.0,2016-03-25 07:00:00,261.0,95.0,13
1.7, None,0.0,4.5, None,2016-03-25 07:15:00,294.0,91.0,13
2.2, None,0.0,5.2, None,2016-03-25 07:30:00,246.0,89.0,13
2.8, None,0.0,4.9, None,2016-03-25 07:45:00,282.0,87.0,13
3.4, -1.0,0.0,6.0, 0.0,2016-03-25 08:00:00,281.0,86.0,13
4.1, None,0.0,4.9, None,2016-03-25 08:15:00,275.0,84.0,13
4.8, None,0.0,4.1, None,2016-03-25 08:30:00,260.0,81.0,13
6.1, None,0.0,2.2, None,2016-03-25 08:45:00,279.0,77.0,13
7.1, -2.0,0.0,6.4, 0.0,2016-03-25 09:00:00,114.0,69.0,13
7.0, None,0.0,6.2, None,2016-03-25 09:15:00,138.0,71.0,13
7.0, None,0.0,7.8, None,2016-03-25 09:30:00,108.0,74.0,13
6.8, None,0.0,8.0, None,2016-03-25 09:45:00,104.0,74.0,13
6.0, -1.0,0.0,6.4, 0.001,2016-03-25 10:00:00,127.0,81.0,13
6.3, None,0.0,9.0, None,2016-03-25 10:15:00,114.0,73.0,13
7.5, None,0.0,10.5, None,2016-03-25 10:30:00,100.0,72.0,13
7.7, None,0.0,11.0, None,2016-03-25 10:45:00,115.0,69.0,13
7.4, -1.0,0.0,12.9, 0.0,2016-03-25 11:00:00,114.0,73.0,13
7.4, None,0.0,12.6, None,2016-03-25 11:15:00,100.0,70.0,13
7.8, None,0.0,11.3, None,2016-03-25 11:30:00,122.0,68.0,13
7.8, None,0.0,12.5, None,2016-03-25 11:45:00,124.0,70.0,13
6.9, 0.0,0.0,8.3, 0.0,2016-03-25 12:00:00,158.0,74.0,13
7.5, None,0.0,8.1, None,2016-03-25 12:15:00,149.0,72.0,13
7.1, None,0.0,8.2, None,2016-03-25 12:30:00,152.0,73.0,13
8.3, None,0.0,10.7, None,2016-03-25 12:45:00,137.0,70.0,13
8.6, 0.0,0.0,8.7, 0.0,2016-03-25 13:00:00,176.0,70.0,13
7.4, None,0.0,11.3, None,2016-03-25 13:15:00,158.0,78.0,13
6.8, None,0.0,8.1, None,2016-03-25 13:30:00,171.0,77.0,13
7.1, None,0.0,6.6, None,2016-03-25 13:45:00,152.0,79.0,13
7.1, 0.0,0.0,6.4, 0.0,2016-03-25 14:00:00,118.0,78.0,13
6.9, None,0.0,7.0, None,2016-03-25 14:15:00,146.0,78.0,13
6.8, None,0.0,5.7, None,2016-03-25 14:30:00,160.0,74.0,13
7.3, None,0.0,4.8, None,2016-03-25 14:45:00,136.0,72.0,13
8.8, 0.0,0.0,6.5, 0.0,2016-03-25 15:00:00,129.0,68.0,13
8.9, None,0.0,7.8, None,2016-03-25 15:15:00,176.0,61.0,13
8.8, None,0.0,7.6, None,2016-03-25 15:30:00,106.0,63.0,13
8.8, None,0.0,7.7, None,2016-03-25 15:45:00,136.0,64.0,13
8.9, -1.0,0.0,7.0, 0.0,2016-03-25 16:00:00,130.0,63.0,13
9.2, None,0.0,5.7, None,2016-03-25 16:15:00,184.0,64.0,13
8.9, None,0.0,7.5, None,2016-03-25 16:30:00,130.0,68.0,13
7.5, None,0.0,5.3, None,2016-03-25 16:45:00,151.0,73.0,13
6.7, 1.0,0.0,4.3, 0.0,2016-03-25 17:00:00,177.0,77.0,13
7.0, None,0.0,5.2, None,2016-03-25 17:15:00,102.0,76.0,13
7.4, None,0.0,5.8, None,2016-03-25 17:30:00,98.0,74.0,13
7.1, None,0.0,7.2, None,2016-03-25 17:45:00,113.0,76.0,13
6.6, 0.0,0.0,4.4, 0.0,2016-03-25 18:00:00,156.0,78.0,13
5.5, None,0.0,3.7, None,2016-03-25 18:15:00,119.0,82.0,13
4.9, None,0.0,4.4, None,2016-03-25 18:30:00,124.0,85.0,13
4.1, None,0.0,1.9, None,2016-03-25 18:45:00,112.0,90.0,13
3.4, 1.0,0.0,2.5, 0.0,2016-03-25 19:00:00,51.0,94.0,13
2.7, None,0.0,1.4, None,2016-03-25 19:15:00,259.0,95.0,13
2.2, None,0.0,1.0, None,2016-03-25 19:30:00,47.0,96.0,13
1.7, None,0.0,0.0, None,2016-03-25 19:45:00,44.0,97.0,13
1.5, 1.0,0.0,1.6, 0.0,2016-03-25 20:00:00,27.0,97.0,13
1.5, None,0.0,2.8, None,2016-03-25 20:15:00,242.0,98.0,13
1.5, None,0.0,3.3, None,2016-03-25 20:30:00,240.0,98.0,13
1.1, None,0.0,3.8, None,2016-03-25 20:45:00,243.0,98.0,13
0.9, 0.0,0.0,3.7, 0.0,2016-03-25 21:00:00,231.0,98.0,13
0.8, None,0.0,5.7, None,2016-03-25 21:15:00,254.0,98.0,13
1.1, None,0.0,5.5, None,2016-03-25 21:30:00,249.0,95.0,13
1.0, None,0.0,5.2, None,2016-03-25 21:45:00,242.0,96.0,13
0.9, 1.0,0.0,3.2, 0.0,2016-03-25 22:00:00,237.0,97.0,13
0.8, None,0.0,5.3, None,2016-03-25 22:15:00,243.0,97.0,13
1.1, None,0.0,4.1, None,2016-03-25 22:30:00,230.0,95.0,13
1.0, None,0.0,4.8, None,2016-03-25 22:45:00,245.0,97.0,13
1.0, 0.0,0.0,5.1, 0.005,2016-03-25 23:00:00,241.0,96.0,13
1.3, None,0.0,5.1, None,2016-03-25 23:15:00,244.0,93.0,13
1.2, None,0.0,5.3, None,2016-03-25 23:30:00,238.0,95.0,13
1.2, None,0.0,4.5, None,2016-03-25 23:45:00,242.0,96.0,13
1.1, 1.0,0.0,4.7, 0.0,2016-03-26 00:00:00,238.0,96.0,13
1.2, None,0.0,4.8, None,2016-03-26 00:15:00,237.0,96.0,13
1.3, None,0.0,5.5, None,2016-03-26 00:30:00,235.0,95.0,13
1.4, None,0.0,3.3, None,2016-03-26 00:45:00,232.0,96.0,13
1.6, 0.0,0.0,4.7, 0.001,2016-03-26 01:00:00,239.0,95.0,13
1.7, None,0.0,4.7, None,2016-03-26 01:15:00,236.0,95.0,13
1.7, None,0.0,4.4, None,2016-03-26 01:30:00,242.0,96.0,13
1.8, None,0.0,4.1, None,2016-03-26 01:45:00,234.0,95.0,13
1.7, 0.0,0.0,4.7, 0.001,2016-03-26 02:00:00,239.0,96.0,13
1.6, None,0.0,3.7, None,2016-03-26 02:15:00,240.0,96.0,13
1.4, None,0.0,4.3, None,2016-03-26 02:30:00,229.0,97.0,13
1.4, None,0.0,2.7, None,2016-03-26 02:45:00,230.0,97.0,13
1.4, 0.0,0.0,0.0, 0.001,2016-03-26 03:00:00,229.0,98.0,13
1.4, None,0.0,0.0, None,2016-03-26 03:15:00,245.0,98.0,13
1.6, None,0.0,1.8, None,2016-03-26 03:30:00,121.0,95.0,13
1.7, None,0.0,1.0, None,2016-03-26 03:45:00,38.0,95.0,13
2.1, 0.0,0.0,1.7, 0.0,2016-03-26 04:00:00,168.0,93.0,13
2.1, None,0.0,1.2, None,2016-03-26 04:15:00,256.0,94.0,13
2.2, None,0.0,3.5, None,2016-03-26 04:30:00,234.0,93.0,13
2.1, None,0.0,0.1, None,2016-03-26 04:45:00,247.0,94.0,13
2.1, 0.0,0.0,1.8, 0.0,2016-03-26 05:00:00,236.0,96.0,13
2.1, None,0.0,3.6, None,2016-03-26 05:15:00,242.0,95.0,13
2.0, None,0.0,1.1, None,2016-03-26 05:30:00,224.0,95.0,13
2.0, None,0.0,0.0, None,2016-03-26 05:45:00,230.0,96.0,13
2.0, 0.0,0.0,0.0, 0.001,2016-03-26 06:00:00,233.0,96.0,13
2.0, None,0.0,2.8, None,2016-03-26 06:15:00,243.0,97.0,13
2.2, None,0.0,3.5, None,2016-03-26 06:30:00,238.0,96.0,13
2.2, None,0.0,3.4, None,2016-03-26 06:45:00,241.0,97.0,13
2.3, 0.0,0.0,4.0, 0.0,2016-03-26 07:00:00,231.0,96.0,13
2.6, None,0.0,0.1, None,2016-03-26 07:15:00,234.0,96.0,13
3.7, None,0.0,0.9, None,2016-03-26 07:30:00,220.0,93.0,13
5.3, None,0.0,0.9, None,2016-03-26 07:45:00,292.0,84.0,13
7.4, -1.0,0.0,4.4, 0.0,2016-03-26 08:00:00,89.0,71.0,13
8.0, None,0.0,5.8, None,2016-03-26 08:15:00,76.0,68.0,13
8.2, None,0.0,6.7, None,2016-03-26 08:30:00,83.0,66.0,13
8.2, None,0.0,9.9, None,2016-03-26 08:45:00,84.0,65.0,13
8.5, -2.0,0.0,8.6, 0.0,2016-03-26 09:00:00,83.0,67.0,13
8.5, None,0.0,8.1, None,2016-03-26 09:15:00,92.0,67.0,13
8.5, None,0.0,8.7, None,2016-03-26 09:30:00,63.0,62.0,13
8.7, None,0.0,8.1, None,2016-03-26 09:45:00,122.0,63.0,13
8.2, -1.0,0.0,8.2, 0.0,2016-03-26 10:00:00,121.0,64.0,13
8.9, None,0.0,10.5, None,2016-03-26 10:15:00,134.0,60.0,13
9.2, None,0.0,8.5, None,2016-03-26 10:30:00,91.0,66.0,13
9.6, None,0.0,12.0, None,2016-03-26 10:45:00,118.0,58.0,13
9.6, 0.0,0.0,11.4, 0.0,2016-03-26 11:00:00,104.0,56.0,13
10.1, None,0.0,9.8, None,2016-03-26 11:15:00,88.0,55.0,13
9.6, None,0.0,8.9, None,2016-03-26 11:30:00,89.0,55.0,13
10.2, None,0.0,12.6, None,2016-03-26 11:45:00,101.0,56.0,13
9.7, 0.0,0.0,9.4, 0.0,2016-03-26 12:00:00,118.0,58.0,13
10.5, None,0.0,10.2, None,2016-03-26 12:15:00,98.0,58.0,13
10.3, None,0.0,12.1, None,2016-03-26 12:30:00,111.0,60.0,13
9.9, None,0.0,10.1, None,2016-03-26 12:45:00,111.0,59.0,13
10.3, 0.0,0.0,7.7, 0.0,2016-03-26 13:00:00,95.0,57.0,13
10.3, None,0.0,8.4, None,2016-03-26 13:15:00,112.0,57.0,13
9.9, None,0.0,9.6, None,2016-03-26 13:30:00,87.0,60.0,13
10.0, None,0.0,9.2, None,2016-03-26 13:45:00,91.0,61.0,13
10.0, -1.0,0.0,11.4, 0.0,2016-03-26 14:00:00,107.0,59.0,13
10.3, None,0.0,7.3, None,2016-03-26 14:15:00,70.0,58.0,13
10.2, None,0.0,7.7, None,2016-03-26 14:30:00,97.0,59.0,13
9.6, None,0.0,10.0, None,2016-03-26 14:45:00,91.0,61.0,13
9.6, 0.0,0.0,8.2, 0.0,2016-03-26 15:00:00,112.0,65.0,13
8.8, None,0.0,8.2, None,2016-03-26 15:15:00,132.0,67.0,13
8.5, None,0.0,10.1, None,2016-03-26 15:30:00,122.0,69.0,13
8.5, None,0.0,8.8, None,2016-03-26 15:45:00,124.0,68.0,13
8.0, 1.0,0.0,9.8, 0.0,2016-03-26 16:00:00,113.0,71.0,13
7.6, None,0.0,7.7, None,2016-03-26 16:15:00,108.0,76.0,13
7.5, None,0.0,4.6, None,2016-03-26 16:30:00,103.0,79.0,13
7.3, None,0.0,4.7, None,2016-03-26 16:45:00,73.0,81.0,13
7.3, 0.0,0.0,4.5, 0.002,2016-03-26 17:00:00,79.0,79.0,13
7.3, None,0.0,4.6, None,2016-03-26 17:15:00,91.0,80.0,13
7.3, None,0.0,3.2, None,2016-03-26 17:30:00,75.0,78.0,13
7.3, None,0.0,1.0, None,2016-03-26 17:45:00,336.0,87.0,13
7.1, 0.0,0.0,3.0, 0.001,2016-03-26 18:00:00,288.0,94.0,13
6.8, None,0.0,3.2, None,2016-03-26 18:15:00,269.0,88.0,13
6.5, None,0.0,3.0, None,2016-03-26 18:30:00,204.0,78.0,13
6.5, None,0.0,1.8, None,2016-03-26 18:45:00,153.0,92.0,13
5.9, 0.0,0.25,4.0, 0.0,2016-03-26 19:00:00,275.0,96.0,13
5.6, None,0.0,4.5, None,2016-03-26 19:15:00,287.0,95.0,13
5.4, None,0.26,5.0, None,2016-03-26 19:30:00,281.0,96.0,13
5.2, None,0.0,5.0, None,2016-03-26 19:45:00,305.0,96.0,13
5.1, 1.0,0.5,5.8, 0.002,2016-03-26 20:00:00,262.0,98.0,13
5.0, None,0.51,4.8, None,2016-03-26 20:15:00,280.0,99.0,13
4.9, None,0.76,3.5, None,2016-03-26 20:30:00,304.0,99.0,13
4.8, None,0.26,4.7, None,2016-03-26 20:45:00,283.0,99.0,13
4.8, 2.0,0.51,1.1, 0.002,2016-03-26 21:00:00,281.0,99.0,13
4.8, None,0.25,1.5, None,2016-03-26 21:15:00,359.0,99.0,13
4.7, None,0.0,3.8, None,2016-03-26 21:30:00,353.0,98.0,13
4.7, None,0.25,2.5, None,2016-03-26 21:45:00,287.0,98.0,13
4.6, 1.0,0.0,2.6, 0.002,2016-03-26 22:00:00,261.0,99.0,13
4.6, None,0.0,2.1, None,2016-03-26 22:15:00,293.0,99.0,13
4.6, None,0.51,0.1, None,2016-03-26 22:30:00,263.0,99.0,13
4.5, None,0.0,1.6, None,2016-03-26 22:45:00,230.0,99.0,13
4.5, 0.0,0.0,0.0, 0.002,2016-03-26 23:00:00,190.0,99.0,13
4.5, None,0.26,3.3, None,2016-03-26 23:15:00,292.0,99.0,13
4.4, None,0.0,2.4, None,2016-03-26 23:30:00,324.0,99.0,13
4.4, None,0.25,3.0, None,2016-03-26 23:45:00,321.0,99.0,13
4.4, 1.0,0.0,1.3, 0.002,2016-03-27 00:00:00,342.0,99.0,13
4.3, None,0.51,3.8, None,2016-03-27 00:15:00,305.0,99.0,13
4.3, None,0.0,3.0, None,2016-03-27 00:30:00,277.0,99.0,13
4.2, None,0.51,3.4, None,2016-03-27 00:45:00,288.0,99.0,13
4.2, 1.0,0.25,3.0, 0.002,2016-03-27 01:00:00,290.0,99.0,13
4.2, None,0.25,0.8, None,2016-03-27 01:15:00,9.0,99.0,13
4.2, None,0.0,0.8, None,2016-03-27 01:30:00,143.0,100.0,13
4.2, None,0.0,1.6, None,2016-03-27 01:45:00,226.0,100.0,13
4.3, 1.0,0.26,2.5, 0.002,2016-03-27 02:00:00,239.0,100.0,13
4.3, None,0.0,5.4, None,2016-03-27 02:15:00,241.0,100.0,13
4.3, None,0.0,5.6, None,2016-03-27 02:30:00,215.0,100.0,13
4.3, None,0.0,5.0, None,2016-03-27 02:45:00,213.0,100.0,13
4.4, -1.0,0.0,8.0, 0.002,2016-03-27 03:00:00,220.0,100.0,13
4.5, None,0.0,11.6, None,2016-03-27 03:15:00,233.0,98.0,13
