pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,211.0, None, 1.3,1.1, 112.0, None, None, None,440.0,2021-05-07 04:00:00, None,19
None, None,211.0, None, 1.0,1.0, 112.0, None, None, 0.0,440.0,2021-05-07 05:00:00, None,19
None, None,211.0, None, 0.3,0.2, 112.0, None, None, 0.0,439.0,2021-05-07 06:00:00, None,19
None, None,213.0, None, 5.0,4.2, 112.0, None, None, None,437.0,2021-05-07 14:00:00, None,19
6.0, None,217.0, None, -0.1,-0.2, 113.0, None, None, None,434.0,2021-05-08 06:00:00, None,19
None, None,217.0, None, 0.2,0.0, 113.0, None, None, None,434.0,2021-05-08 08:00:00, None,19
None, None,217.0, None, 4.0,3.7, 110.0, None, None, None,429.0,2021-05-08 19:00:00, None,19
None, None,217.0, None, 3.2,3.1, 110.0, None, None, 0.0,428.0,2021-05-08 20:00:00, None,19
None, None,217.0, None, 0.5,0.4, 109.0, None, None, None,424.0,2021-05-09 05:00:00, None,19
None, None,217.0, None, 6.2,5.6, 109.0, None, None, None,422.0,2021-05-09 12:00:00, None,19
None, None,218.0, None, 6.0,5.3, 108.0, None, None, 1.0,422.0,2021-05-09 13:00:00, None,19
None, None,218.0, None, 6.5,6.3, 107.0, None, None, None,422.0,2021-05-09 16:00:00, None,19
None, None,217.0, None, 4.1,4.1, 107.0, None, None, None,416.0,2021-05-09 21:00:00, None,19
None, None,218.0, None, 3.0,2.3, 106.0, None, None, None,411.0,2021-05-10 10:00:00, None,19
None, None,217.0, None, 6.2,6.2, 105.0, None, None, None,403.0,2021-05-10 20:00:00, None,19
1.0, None,218.0, None, 5.0,5.1, 105.0, None, None, 1.0,403.0,2021-05-10 21:00:00, None,19
None, None,218.0, None, 2.8,2.7, 105.0, None, None, None,401.0,2021-05-11 00:00:00, None,19
None, None,218.0, None, 1.9,1.8, 106.0, None, None, None,401.0,2021-05-11 02:00:00, None,19
None, None,218.0, None, 1.2,1.2, 106.0, None, None, 0.0,400.0,2021-05-11 03:00:00, None,19
None, None,218.0, None, 0.5,0.5, 105.0, None, None, 0.0,400.0,2021-05-11 04:00:00, None,19
None, None,218.0, None, 0.8,0.8, 105.0, None, None, 0.0,400.0,2021-05-11 05:00:00, None,19
None, None,218.0, None, 0.4,0.2, 105.0, None, None, None,400.0,2021-05-11 07:00:00, None,19
None, None,218.0, None, 7.7,7.5, 103.0, None, None, None,395.0,2021-05-11 18:00:00, None,19
None, None,218.0, None, 2.3,2.3, 100.0, None, None, None,373.0,2021-05-13 05:00:00, None,19
None, None,218.0, None, 6.3,6.3, 97.0, None, None, None,361.0,2021-05-13 21:00:00, None,19
