AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
1.3, 0.1, 1601.1,2022-05-28 00:00:00, -2.4, 1.2,22
1.2, None, 1601.1,2022-05-28 00:15:00, None, None,22
1.1, None, 1601.1,2022-05-28 00:30:00, None, None,22
1.1, None, 1601.1,2022-05-28 00:45:00, None, None,22
0.7, None, 1601.1,2022-05-28 01:00:00, None, None,22
0.3, None, 1601.1,2022-05-28 01:15:00, None, None,22
-1.4, None, 1601.1,2022-05-28 01:30:00, None, None,22
-1.8, None, 1601.1,2022-05-28 01:45:00, None, None,22
-2.1, None, 1601.1,2022-05-28 02:00:00, None, None,22
-2.4, None, 1601.1,2022-05-28 02:15:00, None, None,22
-2.1, None, 1601.1,2022-05-28 02:30:00, None, None,22
-2.0, None, 1601.1,2022-05-28 02:45:00, None, None,22
-2.3, None, 1601.1,2022-05-28 03:00:00, None, None,22
-1.9, None, 1601.1,2022-05-28 03:15:00, None, None,22
-2.0, None, 1601.1,2022-05-28 03:30:00, None, None,22
-2.0, None, 1601.1,2022-05-28 03:45:00, None, None,22
0.1, None, 1601.1,2022-05-28 04:00:00, None, None,22
-1.3, None, 1601.1,2022-05-28 04:15:00, None, None,22
-1.4, None, 1601.1,2022-05-28 04:30:00, None, None,22
-2.0, None, 1601.1,2022-05-28 04:45:00, None, None,22
0.3, None, 1601.1,2022-05-28 05:00:00, None, None,22
0.8, None, 1601.1,2022-05-28 05:15:00, None, None,22
1.0, None, 1601.1,2022-05-28 05:30:00, None, None,22
2.2, None, 1601.1,2022-05-28 05:45:00, None, None,22
3.0, None, 1601.1,2022-05-28 06:00:00, None, None,22
3.1, None, 1601.1,2022-05-28 06:15:00, None, None,22
3.2, None, 1601.1,2022-05-28 06:30:00, None, None,22
3.3, None, 1601.1,2022-05-28 06:45:00, None, None,22
3.9, None, 1600.1,2022-05-28 07:00:00, None, None,22
4.0, None, 1600.1,2022-05-28 07:15:00, None, None,22
4.2, None, 1600.1,2022-05-28 07:30:00, None, None,22
5.3, None, 1600.1,2022-05-28 07:45:00, None, None,22
4.7, None, 1600.1,2022-05-28 08:00:00, None, None,22
5.5, None, 1600.1,2022-05-28 08:15:00, None, None,22
5.3, None, 1600.1,2022-05-28 08:30:00, None, None,22
6.3, None, 1600.1,2022-05-28 08:45:00, None, None,22
6.2, None, 1600.1,2022-05-28 09:00:00, None, None,22
6.9, None, 1600.1,2022-05-28 09:15:00, None, None,22
6.5, None, 1600.1,2022-05-28 09:30:00, None, None,22
7.2, None, 1600.1,2022-05-28 09:45:00, None, None,22
5.8, None, 1600.1,2022-05-28 10:00:00, None, None,22
4.6, None, 1600.1,2022-05-28 10:15:00, None, None,22
6.6, None, 1600.1,2022-05-28 10:30:00, None, None,22
7.0, None, 1600.1,2022-05-28 10:45:00, None, None,22
8.2, None, 1600.1,2022-05-28 11:00:00, None, None,22
6.8, None, 1600.1,2022-05-28 11:15:00, None, None,22
8.4, None, 1600.1,2022-05-28 11:30:00, None, None,22
6.6, None, 1600.1,2022-05-28 11:45:00, None, None,22
6.0, None, 1600.1,2022-05-28 12:00:00, None, None,22
5.3, None, 1600.1,2022-05-28 12:15:00, None, None,22
8.3, None, 1600.1,2022-05-28 12:30:00, None, None,22
6.3, None, 1600.1,2022-05-28 12:45:00, None, None,22
6.9, None, 1600.1,2022-05-28 13:00:00, None, None,22
6.6, None, 1600.1,2022-05-28 13:15:00, None, None,22
6.2, None, 1600.1,2022-05-28 13:30:00, None, None,22
6.5, None, 1600.1,2022-05-28 13:45:00, None, None,22
6.8, None, 1600.1,2022-05-28 14:00:00, None, None,22
7.0, None, 1600.1,2022-05-28 14:15:00, None, None,22
7.2, None, 1600.1,2022-05-28 14:30:00, None, None,22
6.6, None, 1600.1,2022-05-28 14:45:00, None, None,22
6.9, None, 1600.1,2022-05-28 15:00:00, None, None,22
6.6, None, 1600.1,2022-05-28 15:15:00, None, None,22
