wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year
8.0, 100.0, 1.4,0.0, -1.1,1.1, -1.1,-1.0, 10.0, 0.0, 0.2,100.0,2021-11-12 00:00:00,46
38.0, 100.0, 1.1,0.0, -1.0,2.7, -1.0,-0.7, 8.0, 0.0, 0.2,100.0,2021-11-12 01:00:00,46
9.0, 100.0, 2.7,0.0, -0.7,1.9, -0.7,-0.5, 38.0, 0.0, 0.2,100.0,2021-11-12 02:00:00,46
97.0, 100.0, 1.9,0.0, -0.5,2.1, -0.5,-0.5, 9.0, 0.0, 0.2,100.0,2021-11-12 03:00:00,46
42.0, 100.0, 2.1,0.0, -0.5,3.2, -0.5,-0.4, 97.0, 0.0, 0.2,100.0,2021-11-12 04:00:00,46
23.0, 100.0, 3.2,0.0, -0.4,2.4, -0.4,-0.3, 42.0, 0.0, 0.2,100.0,2021-11-12 05:00:00,46
40.0, 100.0, 2.4,0.0, -0.3,0.8, -0.3,-0.2, 23.0, 0.0, 0.2,100.0,2021-11-12 06:00:00,46
41.0, 100.0, 0.8,0.0, -0.2,2.5, -0.2,-0.2, 40.0, 0.0, 0.2,100.0,2021-11-12 07:00:00,46
63.0, 100.0, 2.5,0.0, -0.2,5.8, -0.2,0.0, 41.0, 0.0, 0.2,100.0,2021-11-12 08:00:00,46
269.0, 100.0, 5.8,0.2, 0.0,2.6, 0.0,0.7, 63.0, 0.0, 0.2,100.0,2021-11-12 09:00:00,46
257.0, 100.0, 2.6,0.0, 0.7,2.4, 0.7,0.7, 269.0, 0.2, 0.4,100.0,2021-11-12 10:00:00,46
293.0, 100.0, 2.4,0.0, 0.7,2.6, 0.7,1.0, 257.0, 0.0, 0.4,100.0,2021-11-12 11:00:00,46
4.0, 100.0, 2.6,0.0, 1.0,3.1, 1.0,0.9, 293.0, 0.0, 0.4,100.0,2021-11-12 12:00:00,46
254.0, 100.0, 3.1,0.4, 0.9,2.2, 0.9,1.2, 4.0, 0.0, 0.2,100.0,2021-11-12 13:00:00,46
253.0, 100.0, 2.2,0.2, 1.2,2.5, 1.2,1.5, 254.0, 0.4, 0.6,100.0,2021-11-12 14:00:00,46
