wind_speed,temperature,wind_direction,relative_humidity,time,precipitation,week_of_year
3.7,-1.0,79.0,95.0,2021-11-12 00:00:00,0.0,46
11.1,-1.4,84.0,97.0,2021-11-12 01:00:00,0.0,46
2.2,0.0,65.0,98.0,2021-11-12 02:00:00,0.0,46
2.8,3.0,329.0,96.0,2021-11-12 03:00:00,0.0,46
0.9,3.1,285.0,98.0,2021-11-12 04:00:00,0.8,46
6.4,3.8,264.0,98.0,2021-11-12 05:00:00,2.4,46
5.6,3.7,269.0,96.0,2021-11-12 06:00:00,1.2,46
7.7,3.6,268.0,97.0,2021-11-12 07:00:00,1.0,46
11.6,3.5,254.0,96.0,2021-11-12 08:00:00,0.2,46
12.2,5.5,269.0,85.0,2021-11-12 09:00:00,0.0,46
15.5,4.5,264.0,83.0,2021-11-12 10:00:00,0.0,46
12.4,3.0,256.0,90.0,2021-11-12 11:00:00,0.2,46
14.9,2.8,266.0,89.0,2021-11-12 12:00:00,0.0,46
16.1,2.6,247.0,86.0,2021-11-12 13:00:00,0.0,46
10.3,2.3,268.0,85.0,2021-11-12 14:00:00,0.0,46
11.2,1.7,269.0,90.0,2021-11-12 15:00:00,0.0,46
10.4,0.8,271.0,91.0,2021-11-12 16:00:00,0.0,46
11.5,0.5,263.0,83.0,2021-11-12 17:00:00,0.0,46
9.0,0.2,275.0,84.0,2021-11-12 18:00:00,0.0,46
7.3,-0.6,269.0,82.0,2021-11-12 19:00:00,0.0,46
9.4,-0.6,263.0,75.0,2021-11-12 20:00:00,0.0,46
9.0,-1.3,260.0,80.0,2021-11-12 21:00:00,0.0,46
12.5,-1.3,264.0,70.0,2021-11-12 22:00:00,0.0,46
7.1,-1.7,264.0,74.0,2021-11-12 23:00:00,0.0,46
8.9,-2.2,260.0,78.0,2021-11-13 00:00:00,0.0,46
6.9,-1.7,265.0,78.0,2021-11-13 01:00:00,0.0,46
5.3,-1.8,274.0,77.0,2021-11-13 02:00:00,0.0,46
8.7,-1.8,263.0,77.0,2021-11-13 03:00:00,0.0,46
7.8,-2.0,268.0,77.0,2021-11-13 04:00:00,0.0,46
2.7,-2.5,312.0,80.0,2021-11-13 05:00:00,0.0,46
2.3,-2.8,308.0,81.0,2021-11-13 06:00:00,0.0,46
2.3,-2.5,305.0,81.0,2021-11-13 07:00:00,0.0,46
2.0,-1.1,271.0,74.0,2021-11-13 08:00:00,0.0,46
7.0,0.0,264.0,69.0,2021-11-13 09:00:00,0.0,46
3.6,0.6,292.0,65.0,2021-11-13 10:00:00,0.0,46
8.0,0.6,270.0,60.0,2021-11-13 11:00:00,0.0,46
6.3,-0.5,246.0,72.0,2021-11-13 12:00:00,0.0,46
3.8,-1.4,230.0,81.0,2021-11-13 13:00:00,0.0,46
1.3,-2.2,123.0,89.0,2021-11-13 14:00:00,0.0,46
7.4,-2.5,77.0,91.0,2021-11-13 15:00:00,0.0,46
5.6,-2.4,97.0,91.0,2021-11-13 16:00:00,0.0,46
6.6,-2.3,119.0,92.0,2021-11-13 17:00:00,0.0,46
8.1,-2.4,69.0,93.0,2021-11-13 18:00:00,0.0,46
12.3,-2.2,82.0,94.0,2021-11-13 19:00:00,0.0,46
7.8,-2.2,84.0,95.0,2021-11-13 20:00:00,0.0,46
8.7,-2.2,108.0,95.0,2021-11-13 21:00:00,0.0,46
6.7,-1.9,59.0,95.0,2021-11-13 22:00:00,0.0,46
4.2,-1.0,62.0,97.0,2021-11-13 23:00:00,0.0,46
3.6,-0.1,253.0,98.0,2021-11-14 00:00:00,0.0,46
9.4,1.5,272.0,99.0,2021-11-14 01:00:00,0.0,46
9.8,2.5,267.0,99.0,2021-11-14 02:00:00,0.0,46
12.2,3.5,272.0,99.0,2021-11-14 03:00:00,2.8,46
12.2,4.6,262.0,97.0,2021-11-14 04:00:00,4.4,46
11.7,5.1,255.0,94.0,2021-11-14 05:00:00,2.8,46
11.4,4.8,265.0,97.0,2021-11-14 06:00:00,1.6,46
12.3,4.6,265.0,98.0,2021-11-14 07:00:00,1.0,46
13.7,4.7,263.0,96.0,2021-11-14 08:00:00,1.4,46
11.8,5.0,268.0,95.0,2021-11-14 09:00:00,0.4,46
10.8,5.9,265.0,94.0,2021-11-14 10:00:00,0.2,46
6.9,5.2,255.0,96.0,2021-11-14 11:00:00,0.6,46
8.3,5.4,258.0,97.0,2021-11-14 12:00:00,0.6,46
8.9,5.0,260.0,97.0,2021-11-14 13:00:00,1.8,46
7.0,4.4,260.0,98.0,2021-11-14 14:00:00,2.0,46
10.2,4.0,250.0,99.0,2021-11-14 15:00:00,2.8,46
8.6,3.5,253.0,98.0,2021-11-14 16:00:00,3.0,46
8.6,2.8,262.0,98.0,2021-11-14 17:00:00,3.2,46
4.3,2.5,258.0,99.0,2021-11-14 18:00:00,2.4,46
1.8,2.2,272.0,99.0,2021-11-14 19:00:00,2.8,46
4.4,2.5,246.0,99.0,2021-11-14 20:00:00,3.0,46
3.8,2.0,257.0,99.0,2021-11-14 21:00:00,3.2,46
3.8,2.4,279.0,99.0,2021-11-14 22:00:00,2.2,46
5.0,2.3,246.0,99.0,2021-11-14 23:00:00,1.2,46
0.0,1.9,358.0,99.0,2021-11-15 00:00:00,0.4,46
3.0,2.1,101.0,100.0,2021-11-15 01:00:00,0.8,46
1.5,2.2,26.0,100.0,2021-11-15 02:00:00,0.2,46
1.2,2.2,104.0,100.0,2021-11-15 03:00:00,0.4,46
0.4,1.9,107.0,100.0,2021-11-15 04:00:00,0.2,46
5.5,2.9,271.0,100.0,2021-11-15 05:00:00,0.0,46
4.6,3.4,269.0,100.0,2021-11-15 06:00:00,0.2,46
5.1,4.3,250.0,91.0,2021-11-15 07:00:00,0.0,46
3.9,5.3,231.0,84.0,2021-11-15 08:00:00,0.0,46
8.5,5.9,247.0,80.0,2021-11-15 09:00:00,0.0,46
11.9,4.9,241.0,86.0,2021-11-15 10:00:00,0.6,46
13.9,4.9,208.0,84.0,2021-11-15 11:00:00,0.0,46
13.7,5.1,194.0,83.0,2021-11-15 12:00:00,0.0,46
14.9,5.2,193.0,80.0,2021-11-15 13:00:00,0.2,46
19.3,1.1,270.0,95.0,2021-11-15 14:00:00,0.8,46
18.0,0.1,266.0,97.0,2021-11-15 15:00:00,0.0,46
