wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,SNOW_ON_THE_GROUND,MAX_TEMP,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
140.0, None, None,0.0, None,7.2, None,-1.7, None, None, None,100.0,2021-11-12 00:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, None, None,0.0, None,5.9, None,-1.4, None, None, None,100.0,2021-11-12 02:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0, 100.0, 5.9,0.0, -1.4,4.0, -1.4,-1.3, 130.0, 0.0, None,100.0,2021-11-12 03:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 100.0, 4.0,0.0, -1.3,0.0, -1.3,-0.8, 158.0, 0.0, None,100.0,2021-11-12 04:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116.0, 100.0, 0.0,0.0, -0.8,0.0, -0.8,-0.7, 148.0, 0.0, None,100.0,2021-11-12 05:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, None, None,0.0, None,0.0, None,-0.6, None, None, None,100.0,2021-11-12 06:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None,0.0, None,0.0, None,-0.5, None, None, None,100.0,2021-11-12 07:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119.0, 100.0, 0.0,0.0, -0.5,0.0, -0.5,-0.1, 178.0, 0.0, None,100.0,2021-11-12 08:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112.0, None, None,0.0, None,4.3, None,0.3, None, None, None,100.0,2021-11-12 09:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232.0, 100.0, 4.3,2.8, 0.3,12.8, 0.3,3.7, 112.0, 0.0, None,100.0,2021-11-12 10:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242.0, 100.0, 12.8,1.4, 3.7,11.3, 3.7,4.1, 232.0, 2.8, None,90.0,2021-11-12 11:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227.0, None, None,0.0, None,15.1, None,3.5, None, None, None,91.0,2021-11-12 12:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0, 91.0, 15.1,0.0, 2.2,15.4, 3.5,3.1, 227.0, 0.0, None,89.0,2021-11-12 13:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, 89.0, 15.4,0.0, 1.5,10.8, 3.1,2.6, 234.0, 0.0, None,92.0,2021-11-12 14:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269.0, 92.0, 10.8,0.0, 1.4,8.2, 2.6,2.6, 218.0, 0.0, None,89.0,2021-11-12 15:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222.0, 89.0, 8.2,0.0, 1.0,7.7, 2.6,1.9, 269.0, 0.0, None,87.0,2021-11-12 16:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246.0, 87.0, 7.7,0.0, 0.0,9.7, 1.9,1.7, 222.0, 0.0, None,83.0,2021-11-12 17:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.0, 83.0, 9.7,0.2, -0.9,8.4, 1.7,1.2, 246.0, 0.0, None,89.0,2021-11-12 18:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285.0, 89.0, 8.4,0.0, -0.4,13.1, 1.2,1.1, 263.0, 0.2, None,76.0,2021-11-12 19:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, 76.0, 13.1,0.0, -2.7,9.5, 1.1,0.5, 285.0, 0.0, None,76.0,2021-11-12 20:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, 76.0, 9.5,0.0, -3.2,11.8, 0.5,0.2, 296.0, 0.0, None,67.0,2021-11-12 21:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0, 67.0, 11.8,0.0, -5.2,13.2, 0.2,-0.6, 307.0, 0.0, None,71.0,2021-11-12 22:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.0, None, None,0.0, None,10.9, None,-1.1, None, None, None,79.0,2021-11-12 23:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276.0, None, None,0.0, None,12.0, None,-0.8, None, None, None,76.0,2021-11-13 00:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.0, 76.0, 12.0,0.0, -4.5,7.3, -0.8,-1.5, 276.0, 0.0, None,84.0,2021-11-13 01:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.0, None, None,0.0, None,11.3, None,-1.0, None, None, None,79.0,2021-11-13 02:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308.0, 79.0, 11.3,0.0, -4.2,14.2, -1.0,-0.9, 312.0, 0.0, 4.4,77.0,2021-11-13 03:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.0, 77.0, 14.2,0.0, -4.4,13.1, -0.9,-0.9, 308.0, 0.0, 4.4,76.0,2021-11-13 04:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312.0, 76.0, 13.1,0.0, -4.6,13.8, -0.9,-0.9, 305.0, 0.0, 4.4,74.0,2021-11-13 05:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.0, None, None,0.0, None,11.8, None,-0.9, None, None, None,76.0,2021-11-13 06:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.0, None, None,0.0, None,11.8, None,-0.7, None, None, None,74.0,2021-11-13 07:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272.0, None, None,0.0, None,12.4, None,-0.3, None, None, None,73.0,2021-11-13 08:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324.0, None, None,0.0, None,5.6, None,0.4, None, None, None,70.0,2021-11-13 09:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.0, 70.0, 5.6,0.0, -4.4,8.4, 0.4,0.8, 324.0, 0.0, 4.4,69.0,2021-11-13 10:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218.0, None, None,0.0, None,9.8, None,1.0, None, None, None,67.0,2021-11-13 11:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217.0, None, None,0.0, None,12.7, None,1.0, None, None, None,63.0,2021-11-13 12:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,9.3, None,0.8, None, None, None,64.0,2021-11-13 13:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.0, None, None,0.0, None,8.2, None,-0.7, None, None, None,80.0,2021-11-13 14:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201.0, None, None,0.0, None,6.1, None,-1.7, None, None, None,94.0,2021-11-13 15:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166.0, None, None,0.0, None,5.1, None,-2.1, None, None, None,98.0,2021-11-13 16:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164.0, None, None,0.0, None,10.3, None,-2.2, None, None, None,99.0,2021-11-13 17:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155.0, None, None,0.0, None,10.5, None,-2.4, None, None, None,99.0,2021-11-13 18:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,0.0, None,10.9, None,-2.4, None, None, None,99.0,2021-11-13 19:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, None, None,0.0, None,5.2, None,-2.5, None, None, None,99.0,2021-11-13 20:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None,0.0, None,7.3, None,-2.5, None, None, None,99.0,2021-11-13 21:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130.0, None, None,0.0, None,6.6, None,-2.8, None, None, None,99.0,2021-11-13 22:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138.0, None, None,0.0, None,6.2, None,-2.9, None, None, None,98.0,2021-11-13 23:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.0, None, None,0.0, None,4.8, None,-2.9, None, None, None,99.0,2021-11-14 00:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.0, None, None,0.0, None,4.0, None,-2.7, None, None, None,99.0,2021-11-14 01:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33.0, None, None,0.0, None,4.5, None,-2.0, None, None, None,100.0,2021-11-14 02:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96.0, 100.0, 4.5,0.0, -2.0,6.0, -2.0,-1.9, 33.0, 0.0, 0.0,100.0,2021-11-14 03:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.0, 100.0, 6.0,0.0, -1.9,6.0, -1.9,-1.7, 96.0, 0.0, 0.0,100.0,2021-11-14 04:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150.0, 100.0, 6.0,0.0, -1.7,3.5, -1.7,-1.6, 26.0, 0.0, 0.0,100.0,2021-11-14 05:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211.0, None, None,0.0, None,17.4, None,3.4, None, None, None,100.0,2021-11-14 08:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215.0, None, None,3.6, None,18.0, None,4.5, None, None, None,100.0,2021-11-14 09:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0, 100.0, 18.0,7.4, 4.5,9.3, 4.5,5.6, 215.0, 3.6, None,96.0,2021-11-14 10:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, 96.0, 9.3,5.0, 5.0,7.5, 5.6,5.4, 234.0, 7.4, None,95.0,2021-11-14 11:00:00,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
