time,TEMP_MEAN,HUMIDITY,week_of_year
2021-08-13 00:00:00, None,79.3,33
2021-08-13 01:00:00, None,89.9,33
2021-08-13 02:00:00, None,90.9,33
2021-08-13 03:00:00, None,94.9,33
2021-08-13 04:00:00, None,94.7,33
2021-08-13 05:00:00, None,94.2,33
2021-08-13 06:00:00, None,88.7,33
2021-08-13 07:00:00, None,70.3,33
2021-08-13 08:00:00, None,57.5,33
2021-08-13 09:00:00, None,45.9,33
2021-08-13 10:00:00, None,39.4,33
2021-08-13 11:00:00, None,33.5,33
2021-08-13 12:00:00, None,28.9,33
2021-08-13 13:00:00, None,24.5,33
2021-08-13 14:00:00, None,24.6,33
2021-08-13 15:00:00, None,20.8,33
2021-08-13 16:00:00, None,22.7,33
2021-08-13 17:00:00, None,26.9,33
2021-08-13 18:00:00, None,33.6,33
2021-08-13 19:00:00, None,45.1,33
2021-08-13 20:00:00, None,58.0,33
2021-08-13 21:00:00, None,61.5,33
2021-08-13 22:00:00, None,68.2,33
2021-08-13 23:00:00, None,73.8,33
2021-08-14 00:00:00, None,82.0,33
2021-08-14 01:00:00, None,82.0,33
2021-08-14 02:00:00, None,92.5,33
2021-08-14 03:00:00, None,93.7,33
2021-08-14 04:00:00, None,96.2,33
2021-08-14 05:00:00, None,95.7,33
2021-08-14 06:00:00, None,94.4,33
2021-08-14 07:00:00, None,80.7,33
2021-08-14 08:00:00, None,69.7,33
2021-08-14 09:00:00, None,50.6,33
2021-08-14 10:00:00, None,40.4,33
2021-08-14 11:00:00, None,36.2,33
2021-08-14 12:00:00, None,32.6,33
2021-08-14 13:00:00, None,32.0,33
2021-08-14 14:00:00, None,26.9,33
2021-08-14 15:00:00, None,23.7,33
2021-08-14 16:00:00, None,24.9,33
2021-08-14 17:00:00, None,25.0,33
2021-08-14 18:00:00, None,30.6,33
2021-08-14 19:00:00, None,39.2,33
2021-08-14 20:00:00, None,39.9,33
2021-08-14 21:00:00, None,59.2,33
2021-08-14 22:00:00, None,66.2,33
2021-08-14 23:00:00, None,66.9,33
2021-08-15 00:00:00, None,69.0,33
2021-08-15 01:00:00, None,70.4,33
2021-08-15 02:00:00, None,74.7,33
2021-08-15 03:00:00, None,82.1,33
2021-08-15 04:00:00, None,78.0,33
2021-08-15 05:00:00, None,83.6,33
2021-08-15 06:00:00, None,80.9,33
2021-08-15 07:00:00, None,79.9,33
2021-08-15 08:00:00, None,68.4,33
2021-08-15 09:00:00, None,55.2,33
2021-08-15 10:00:00, None,46.7,33
2021-08-15 11:00:00, None,36.6,33
2021-08-15 12:00:00, None,21.6,33
2021-08-15 13:00:00, None,14.1,33
2021-08-15 14:00:00, None,11.5,33
2021-08-15 15:00:00, None,12.0,33
2021-08-15 16:00:00, None,12.2,33
2021-08-15 17:00:00, None,11.9,33
2021-08-15 18:00:00, None,18.3,33
2021-08-15 19:00:00, None,30.5,33
2021-08-15 20:00:00, None,16.1,33
2021-08-15 21:00:00, None,16.0,33
2021-08-15 22:00:00, None,24.5,33
2021-08-15 23:00:00, None,38.5,33
2021-08-16 00:00:00, None,44.3,33
2021-08-16 01:00:00, None,48.5,33
2021-08-16 02:00:00, None,50.8,33
2021-08-16 03:00:00, None,57.9,33
2021-08-16 04:00:00, None,70.7,33
2021-08-16 05:00:00, None,72.5,33
2021-08-16 06:00:00, None,68.1,33
2021-08-16 07:00:00, None,68.0,33
2021-08-16 08:00:00, None,56.4,33
2021-08-16 09:00:00, None,50.9,33
2021-08-16 10:00:00, None,49.2,33
2021-08-16 11:00:00, None,38.5,33
2021-08-16 12:00:00, None,38.0,33
2021-08-16 13:00:00, None,39.6,33
2021-08-16 14:00:00, None,39.4,33
2021-08-16 15:00:00, None,43.5,33
2021-08-16 16:00:00, None,46.2,33
2021-08-16 17:00:00, None,50.7,33
2021-08-16 18:00:00, None,60.4,33
2021-08-16 19:00:00, None,68.2,33
2021-08-16 20:00:00, None,78.0,33
2021-08-16 21:00:00, None,89.8,33
2021-08-16 22:00:00, None,89.3,33
2021-08-16 23:00:00, None,93.6,33
2021-08-17 00:00:00, None,92.2,33
2021-08-17 01:00:00, None,94.3,33
2021-08-17 02:00:00, None,94.1,33
2021-08-17 03:00:00, None,96.4,33
2021-08-17 04:00:00, None,95.7,33
2021-08-17 05:00:00, None,94.0,33
2021-08-17 06:00:00, None,91.1,33
2021-08-17 07:00:00, None,89.7,33
2021-08-17 08:00:00, None,87.2,33
2021-08-17 09:00:00, None,90.1,33
2021-08-17 10:00:00, None,90.8,33
2021-08-17 11:00:00, None,86.3,33
2021-08-17 12:00:00, None,82.7,33
2021-08-17 13:00:00, None,77.8,33
2021-08-17 14:00:00, None,77.2,33
2021-08-17 15:00:00, None,70.5,33
2021-08-17 16:00:00, None,65.5,33
2021-08-17 17:00:00, None,68.2,33
2021-08-17 18:00:00, None,68.4,33
2021-08-17 19:00:00, None,76.1,33
2021-08-17 20:00:00, None,78.7,33
2021-08-17 21:00:00, None,84.9,33
2021-08-17 22:00:00, None,88.4,33
2021-08-17 23:00:00, None,92.2,33
2021-08-18 00:00:00, None,93.2,33
2021-08-18 01:00:00, None,93.8,33
2021-08-18 02:00:00, None,93.3,33
2021-08-18 03:00:00, None,95.5,33
2021-08-18 04:00:00, None,95.7,33
2021-08-18 05:00:00, None,96.0,33
2021-08-18 06:00:00, None,94.2,33
2021-08-18 07:00:00, None,90.1,33
