TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None,62.8, None,2021-08-13 00:00:00, None,33
None, None,54.3, None,2021-08-13 01:00:00, None,33
None, None,58.3, None,2021-08-13 02:00:00, None,33
None, None,54.2, None,2021-08-13 03:00:00, None,33
None, None,55.7, None,2021-08-13 04:00:00, None,33
None, None,58.9, None,2021-08-13 05:00:00, None,33
None, None,54.8, None,2021-08-13 06:00:00, None,33
None, None,54.4, None,2021-08-13 07:00:00, None,33
None, None,55.0, None,2021-08-13 08:00:00, None,33
None, None,44.8, None,2021-08-13 09:00:00, None,33
None, None,37.4, None,2021-08-13 10:00:00, None,33
None, None,28.6, None,2021-08-13 11:00:00, None,33
None, None,24.7, None,2021-08-13 12:00:00, None,33
None, None,23.1, None,2021-08-13 13:00:00, None,33
None, None,24.5, None,2021-08-13 14:00:00, None,33
None, None,25.5, None,2021-08-13 15:00:00, None,33
None, None,26.9, None,2021-08-13 16:00:00, None,33
None, None,27.8, None,2021-08-13 17:00:00, None,33
None, None,33.0, None,2021-08-13 18:00:00, None,33
None, None,39.9, None,2021-08-13 19:00:00, None,33
None, None,39.6, None,2021-08-13 20:00:00, None,33
None, None,47.9, None,2021-08-13 21:00:00, None,33
None, None,46.9, None,2021-08-13 22:00:00, None,33
None, None,48.4, None,2021-08-13 23:00:00, None,33
None, None,49.7, None,2021-08-14 00:00:00, None,33
None, None,47.5, None,2021-08-14 01:00:00, None,33
None, None,42.4, None,2021-08-14 02:00:00, None,33
None, None,40.6, None,2021-08-14 03:00:00, None,33
None, None,42.7, None,2021-08-14 04:00:00, None,33
None, None,42.6, None,2021-08-14 05:00:00, None,33
None, None,45.1, None,2021-08-14 06:00:00, None,33
None, None,45.4, None,2021-08-14 07:00:00, None,33
None, None,43.6, None,2021-08-14 08:00:00, None,33
None, None,43.0, None,2021-08-14 09:00:00, None,33
None, None,43.8, None,2021-08-14 10:00:00, None,33
None, None,47.0, None,2021-08-14 11:00:00, None,33
None, None,45.0, None,2021-08-14 12:00:00, None,33
None, None,44.3, None,2021-08-14 13:00:00, None,33
None, None,40.8, None,2021-08-14 14:00:00, None,33
None, None,39.1, None,2021-08-14 15:00:00, None,33
None, None,40.4, None,2021-08-14 16:00:00, None,33
None, None,34.6, None,2021-08-14 17:00:00, None,33
None, None,32.9, None,2021-08-14 18:00:00, None,33
None, None,32.0, None,2021-08-14 19:00:00, None,33
None, None,39.0, None,2021-08-14 20:00:00, None,33
None, None,42.0, None,2021-08-14 21:00:00, None,33
None, None,41.3, None,2021-08-14 22:00:00, None,33
None, None,40.0, None,2021-08-14 23:00:00, None,33
None, None,50.9, None,2021-08-15 00:00:00, None,33
None, None,53.5, None,2021-08-15 01:00:00, None,33
None, None,58.1, None,2021-08-15 02:00:00, None,33
None, None,69.8, None,2021-08-15 03:00:00, None,33
None, None,65.7, None,2021-08-15 04:00:00, None,33
None, None,66.8, None,2021-08-15 05:00:00, None,33
None, None,70.3, None,2021-08-15 06:00:00, None,33
None, None,71.7, None,2021-08-15 07:00:00, None,33
None, None,72.4, None,2021-08-15 08:00:00, None,33
None, None,69.4, None,2021-08-15 09:00:00, None,33
None, None,61.6, None,2021-08-15 10:00:00, None,33
None, None,47.6, None,2021-08-15 11:00:00, None,33
None, None,35.6, None,2021-08-15 12:00:00, None,33
None, None,29.8, None,2021-08-15 13:00:00, None,33
None, None,26.8, None,2021-08-15 14:00:00, None,33
None, None,27.1, None,2021-08-15 15:00:00, None,33
None, None,27.8, None,2021-08-15 16:00:00, None,33
None, None,26.9, None,2021-08-15 17:00:00, None,33
None, None,30.1, None,2021-08-15 18:00:00, None,33
None, None,33.4, None,2021-08-15 19:00:00, None,33
None, None,30.9, None,2021-08-15 20:00:00, None,33
None, None,34.6, None,2021-08-15 21:00:00, None,33
None, None,36.0, None,2021-08-15 22:00:00, None,33
None, None,38.0, None,2021-08-15 23:00:00, None,33
None, None,40.8, None,2021-08-16 00:00:00, None,33
None, None,45.4, None,2021-08-16 01:00:00, None,33
None, None,46.9, None,2021-08-16 02:00:00, None,33
None, None,51.3, None,2021-08-16 03:00:00, None,33
None, None,57.7, None,2021-08-16 04:00:00, None,33
None, None,59.1, None,2021-08-16 05:00:00, None,33
None, None,65.1, None,2021-08-16 06:00:00, None,33
None, None,63.9, None,2021-08-16 07:00:00, None,33
None, None,60.2, None,2021-08-16 08:00:00, None,33
None, None,53.1, None,2021-08-16 09:00:00, None,33
None, None,50.4, None,2021-08-16 10:00:00, None,33
None, None,50.5, None,2021-08-16 11:00:00, None,33
None, None,62.3, None,2021-08-16 12:00:00, None,33
None, None,51.2, None,2021-08-16 13:00:00, None,33
None, None,50.4, None,2021-08-16 14:00:00, None,33
None, None,59.7, None,2021-08-16 15:00:00, None,33
None, None,59.3, None,2021-08-16 16:00:00, None,33
None, None,65.0, None,2021-08-16 17:00:00, None,33
None, None,55.1, None,2021-08-16 18:00:00, None,33
None, None,56.1, None,2021-08-16 19:00:00, None,33
None, None,61.6, None,2021-08-16 20:00:00, None,33
None, None,69.3, None,2021-08-16 21:00:00, None,33
None, None,72.6, None,2021-08-16 22:00:00, None,33
None, None,75.9, None,2021-08-16 23:00:00, None,33
None, None,81.3, None,2021-08-17 00:00:00, None,33
None, None,88.0, None,2021-08-17 01:00:00, None,33
None, None,90.7, None,2021-08-17 02:00:00, None,33
None, None,92.3, None,2021-08-17 03:00:00, None,33
None, None,94.7, None,2021-08-17 04:00:00, None,33
None, None,95.6, None,2021-08-17 05:00:00, None,33
None, None,96.2, None,2021-08-17 06:00:00, None,33
None, None,96.6, None,2021-08-17 07:00:00, None,33
None, None,96.7, None,2021-08-17 08:00:00, None,33
None, None,77.7, None,2021-08-17 09:00:00, None,33
None, None,63.5, None,2021-08-17 10:00:00, None,33
None, None,53.9, None,2021-08-17 11:00:00, None,33
None, None,38.4, None,2021-08-17 12:00:00, None,33
None, None,32.3, None,2021-08-17 13:00:00, None,33
None, None,31.4, None,2021-08-17 14:00:00, None,33
None, None,30.0, None,2021-08-17 15:00:00, None,33
None, None,28.9, None,2021-08-17 16:00:00, None,33
None, None,28.6, None,2021-08-17 17:00:00, None,33
None, None,30.9, None,2021-08-17 18:00:00, None,33
