ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.0, 0.0, -4.0, 0.0,2021-11-26, 92.0, -4.0,48
None, None, -7.0, None,2021-11-27, 90.0, None,48
0.0, 0.0, -4.0, 0.0,2021-11-28, 96.0, 1.0,48
None, None, -3.0, None,2021-11-29, 96.0, None,48
None, None, -3.0, None,2021-11-30, 101.0, None,48
None, None, -2.0, None,2021-12-01, 102.0, None,48
None, None, -5.0, None,2021-12-02, 97.0, None,48
