pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
5.2, None, 0.703, 93.7, None,2022-01-29 00:00:00, 0.8, None, 0.0, 0.7, -1.3, 0.1, 0.0, 94.0, None, None, 158.0, 157.7,5
5.1, None, 0.724, 94.1, None,2022-01-29 01:00:00, 1.0, None, 0.0, 0.7, -1.3, 0.2, 1.0, 94.0, None, None, 158.0, 158.1,5
5.5, None, 0.518, 95.3, None,2022-01-29 02:00:00, 1.0, None, 0.0, 0.5, -1.3, 0.4, -1.0, 95.0, None, None, 157.0, 157.4,5
5.5, None, 0.761, 93.5, None,2022-01-29 03:00:00, 1.0, None, 0.0, 0.8, -1.3, 0.3, 0.0, 94.0, None, None, 158.0, 157.6,5
5.8, None, 0.785, 93.2, None,2022-01-29 04:00:00, 1.0, None, 0.0, 0.8, -1.3, 0.5, -1.0, 93.0, None, None, 157.0, 157.0,5
None, None, None, None, None,2022-01-29 11:00:00, 1.4, None, 0.0, 1.3, 0.5, 0.2, 0.0, 91.0, None, None, 155.0, None,5
None, None, 1.031, 94.1, None,2022-01-29 12:00:00, 1.4, None, 0.0, 1.0, 0.5, 0.1, 0.0, 94.0, None, None, 155.0, 155.1,5
None, None, 1.378, 92.7, None,2022-01-29 13:00:00, 1.6, None, 0.0, 1.4, 0.5, 0.2, 0.0, 93.0, None, None, 155.0, 155.2,5
None, None, 0.79, 96.7, None,2022-01-29 14:00:00, 1.6, None, 0.0, 0.8, 0.5, 0.3, 0.0, 97.0, None, None, 155.0, 155.1,5
None, None, 1.134, 95.4, None,2022-01-29 15:00:00, 1.6, None, 0.0, 1.1, 0.5, 0.2, 0.0, 95.0, None, None, 155.0, 154.6,5
None, None, 0.462, 98.0, None,2022-01-29 16:00:00, 1.6, None, 0.0, 0.5, 0.5, 0.6, 0.0, 98.0, None, None, 155.0, 154.8,5
None, None, 0.001, 99.0, None,2022-01-29 17:00:00, 1.6, None, 0.0, 0.0, 0.0, 0.7, -1.0, 99.0, None, None, 154.0, 154.1,5
None, None, -0.113, 99.5, None,2022-01-29 18:00:00, 1.6, None, 0.0, -0.1, -0.2, 0.4, 0.0, 100.0, None, None, 154.0, 153.7,5
None, None, -0.101, 99.6, None,2022-01-29 19:00:00, 0.0, None, 0.0, -0.1, -0.2, 0.3, -1.0, 100.0, None, None, 153.0, 153.0,5
None, None, -0.235, 99.7, None,2022-01-29 20:00:00, 0.0, None, 0.0, -0.2, -0.3, 0.2, 0.0, 100.0, None, None, 153.0, 152.7,5
None, None, -0.454, 99.7, None,2022-01-29 21:00:00, 0.0, None, 0.0, -0.5, -0.5, 0.0, 0.0, 100.0, None, None, 153.0, 152.8,5
None, None, -0.264, 99.3, None,2022-01-29 22:00:00, 0.0, None, -1.0, -0.3, -0.5, 0.0, 0.0, 99.0, None, None, 153.0, 152.9,5
None, None, -0.393, 99.5, None,2022-01-29 23:00:00, 0.0, None, -1.0, -0.4, -0.5, 0.0, 0.0, 100.0, None, None, 153.0, 152.7,5
None, None, -0.507, 98.2, None,2022-01-30 00:00:00, 0.0, None, -1.0, -0.5, -0.6, 0.1, 0.0, 98.0, None, None, 152.0, 152.3,5
None, None, -0.729, 98.1, None,2022-01-30 01:00:00, 0.0, None, -1.0, -0.7, -0.8, 0.3, -1.0, 98.0, None, None, 152.0, 151.5,5
