pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -8.81, 82.8, None, None, None, 0.0, -11.0, -8.8, -8.8, 1030.2, -0.1, -11.0, 889.0, -7.5, 83.0, None,2022-01-29 00:00:00, 72.0, 72.07, 889.0,5
None, -8.92, 84.5, None, None, None, 0.0, -11.0, -8.9, -8.9, 1030.1, 0.0, -11.0, 889.0, -7.5, 85.0, None,2022-01-29 01:00:00, 72.0, 72.09, 889.0,5
None, -9.0, 85.0, None, None, None, 0.0, -11.0, -9.0, -9.0, 1030.4, 0.1, -11.0, 889.0, -7.5, 85.0, None,2022-01-29 02:00:00, 72.0, 72.12, 889.0,5
None, -9.1, 84.7, None, None, None, 0.0, -11.0, -9.1, -9.1, 1030.5, 0.0, -11.0, 889.0, -7.5, 85.0, None,2022-01-29 03:00:00, 72.0, 72.04, 889.0,5
None, -9.15, 85.6, None, None, None, 0.0, -11.0, -9.2, -9.2, 1029.4, -0.1, -11.0, 888.0, -7.5, 86.0, None,2022-01-29 04:00:00, 72.0, 72.06, 888.0,5
None, None, None, None, None, None, 0.0, -10.0, -6.1, -9.3, 1029.2, 0.1, None, None, -6.0, 72.0, None,2022-01-29 11:00:00, 72.0, None, 888.0,5
None, -4.814, 69.07, None, None, None, 0.0, -9.0, -4.8, -9.3, 1029.0, 0.2, -9.0, 888.0, -4.1, 69.0, None,2022-01-29 12:00:00, 72.0, 71.75, 888.0,5
None, -4.013, 64.85, None, None, None, 0.0, -9.0, -4.0, -9.3, 1027.7, -0.1, -9.0, 887.0, -3.9, 65.0, None,2022-01-29 13:00:00, 72.0, 71.67, 887.0,5
None, -4.616, 68.7, None, None, None, 0.0, -9.0, -4.6, -9.3, 1026.7, 0.0, -9.0, 886.0, -3.9, 69.0, None,2022-01-29 14:00:00, 72.0, 71.78, 886.0,5
None, -5.496, 71.27, None, None, None, 0.0, -9.0, -5.5, -9.3, 1025.7, -0.8, -9.0, 885.0, -3.9, 71.0, None,2022-01-29 15:00:00, 72.0, 71.88, 885.0,5
None, -6.457, 75.65, None, None, None, 0.0, -10.0, -6.5, -9.3, 1025.9, -0.6, -10.0, 885.0, -3.9, 76.0, None,2022-01-29 16:00:00, 72.0, 72.02, 885.0,5
None, -7.728, 82.9, None, None, None, 0.0, -10.0, -7.7, -9.3, None, -0.3, -10.0, 885.0, -3.9, 83.0, None,2022-01-29 17:00:00, 72.0, 72.01, 885.0,5
None, -8.59, 86.8, None, None, None, 0.0, -10.0, -8.6, -9.3, None, -0.1, -10.0, 885.0, -3.9, 87.0, None,2022-01-29 18:00:00, 72.0, 72.0, 885.0,5
None, -9.59, 87.6, None, None, None, 0.0, -11.0, -9.6, -9.6, None, 0.0, -11.0, 885.0, -8.6, 88.0, None,2022-01-29 19:00:00, 72.0, 71.88, 885.0,5
None, -10.07, 89.5, None, None, None, 0.0, -11.0, -10.1, -10.1, None, -0.1, -11.0, 885.0, -8.6, 90.0, None,2022-01-29 20:00:00, 72.0, 72.04, 885.0,5
None, -10.14, 89.6, None, None, None, 0.0, -11.0, -10.1, -10.2, None, 0.0, -11.0, 885.0, -8.6, 90.0, None,2022-01-29 21:00:00, 72.0, 72.07, 885.0,5
None, -10.31, 89.3, None, None, None, 0.0, -12.0, -10.3, -10.3, None, 0.0, -12.0, 884.0, -8.6, 89.0, None,2022-01-29 22:00:00, 72.0, 71.9, 884.0,5
None, -10.27, 90.0, None, None, None, 0.0, -11.0, -10.3, -10.4, 1024.8, 0.1, -11.0, 884.0, -8.6, 90.0, None,2022-01-29 23:00:00, 72.0, 72.07, 884.0,5
None, -10.34, 89.5, None, None, None, 0.0, -11.0, -10.3, -10.4, 1024.6, -0.1, -11.0, 884.0, -8.6, 90.0, None,2022-01-30 00:00:00, 72.0, 72.01, 884.0,5
None, -10.97, 88.7, None, None, None, 0.0, -12.0, -11.0, -11.0, 1023.4, -0.1, -12.0, 883.0, -8.6, 89.0, None,2022-01-30 01:00:00, 72.0, 71.91, 883.0,5
None, -11.69, 88.8, None, None, None, 0.0, -13.0, -11.7, -11.7, 1023.6, 0.0, -13.0, 883.0, -8.6, 89.0, None,2022-01-30 02:00:00, 72.0, 71.86, 883.0,5
None, -12.19, 88.3, None, None, None, 0.0, -14.0, -12.2, -12.2, 1023.9, 0.0, -14.0, 883.0, -8.6, 88.0, None,2022-01-30 03:00:00, 72.0, 71.93, 883.0,5
None, -12.36, 87.9, None, None, None, 0.0, -14.0, -12.4, -12.4, 1022.9, 0.0, -14.0, 882.0, -8.6, 88.0, None,2022-01-30 04:00:00, 72.0, 71.96, 882.0,5
None, -12.21, 88.1, None, None, None, 0.0, -14.0, -12.2, -12.4, 1023.1, 0.0, -14.0, 882.0, -8.6, 88.0, None,2022-01-30 05:00:00, 72.0, 71.98, 882.0,5
None, -11.93, 88.3, None, None, None, 0.0, -13.0, -11.9, -12.4, 1023.2, 0.1, -13.0, 882.0, -8.6, 88.0, None,2022-01-30 06:00:00, 72.0, 71.94, 882.0,5
None, -11.59, 88.3, None, None, None, 0.0, -13.0, -11.6, -11.9, 1022.1, 0.1, -13.0, 881.0, -11.6, 88.0, None,2022-01-30 07:00:00, 72.0, 71.94, 881.0,5
None, -10.8, 89.3, None, None, None, 0.0, -12.0, -10.8, -11.9, 1022.1, 0.2, -12.0, 881.0, -10.8, 89.0, None,2022-01-30 08:00:00, 72.0, 71.99, 881.0,5
None, -7.774, 89.4, None, None, None, 0.0, -9.0, -7.8, -11.9, 1021.6, 1.0, -9.0, 881.0, -7.8, 89.0, None,2022-01-30 09:00:00, 72.0, 71.89, 881.0,5
None, -6.05, 87.6, None, None, None, 0.0, -7.0, -6.1, -11.9, 1021.3, 0.5, -7.0, 881.0, -6.1, 88.0, None,2022-01-30 10:00:00, 71.0, 71.43, 881.0,5
None, -4.577, 79.27, None, None, None, 0.0, -7.0, -4.6, -11.9, 1019.9, 0.2, -7.0, 880.0, -4.5, 79.0, None,2022-01-30 11:00:00, 71.0, 71.3, 880.0,5
None, -4.234, 79.43, None, None, None, 1.0, -7.0, -4.2, -11.9, 1018.7, 0.2, -7.0, 879.0, -3.8, 79.0, None,2022-01-30 12:00:00, 72.0, 72.02, 879.0,5
None, -4.029, 80.0, None, None, None, 0.0, -7.0, -4.0, -11.9, 1017.6, 0.1, -7.0, 878.0, -3.8, 80.0, None,2022-01-30 13:00:00, 72.0, 71.96, 878.0,5
None, -4.041, 83.2, None, None, None, 0.0, -6.0, -4.0, -11.9, 1016.6, 0.4, -6.0, 877.0, -3.8, 83.0, None,2022-01-30 14:00:00, 72.0, 71.85, 877.0,5
None, -4.247, 87.0, None, None, None, 2.0, -6.0, -4.2, -11.9, 1015.5, 0.1, -6.0, 876.0, -3.8, 87.0, None,2022-01-30 15:00:00, 73.0, 72.93, 876.0,5
None, -4.525, 88.1, None, None, None, 1.0, -6.0, -4.5, -11.9, 1015.6, 0.2, -6.0, 876.0, -3.8, 88.0, None,2022-01-30 16:00:00, 74.0, 73.59, 876.0,5
None, -4.937, 90.2, None, None, None, 2.0, -6.0, -4.9, -11.9, 1013.3, 0.7, -6.0, 874.0, -3.8, 90.0, None,2022-01-30 17:00:00, 75.0, 75.24, 874.0,5
None, -5.081, 91.5, None, None, None, 2.0, -6.0, -5.1, -11.9, 1011.0, 0.8, -6.0, 872.0, -3.8, 92.0, None,2022-01-30 18:00:00, 77.0, 76.77, 872.0,5
None, -5.121, 92.0, None, None, None, 2.0, -6.0, -5.1, -5.1, 1009.8, 1.5, -6.0, 871.0, -5.1, 92.0, None,2022-01-30 19:00:00, 78.0, 78.34, 871.0,5
None, -5.121, 92.8, None, None, None, 2.0, -6.0, -5.1, -5.2, 1007.3, 1.5, -6.0, 869.0, -5.1, 93.0, None,2022-01-30 20:00:00, 80.0, 80.2, 869.0,5
None, -5.119, 93.0, None, None, None, 3.0, -6.0, -5.1, -5.2, 1005.7, 1.4, -6.0, 868.0, -5.1, 93.0, None,2022-01-30 21:00:00, 83.0, 83.0, 868.0,5
None, -5.024, 93.1, None, None, None, 2.0, -6.0, -5.0, -5.2, 1004.2, 0.7, -6.0, 867.0, -5.0, 93.0, None,2022-01-30 22:00:00, 84.0, 84.1, 867.0,5
None, -4.878, 93.2, None, None, None, -1.0, -6.0, -4.9, -5.2, 1002.8, 0.9, -6.0, 866.0, -4.9, 93.0, None,2022-01-30 23:00:00, 84.0, 83.6, 866.0,5
None, -4.491, 93.5, None, None, None, 3.0, -5.0, -4.5, -5.2, 1002.7, 0.8, -5.0, 866.0, -4.5, 94.0, None,2022-01-31 00:00:00, 86.0, 85.9, 866.0,5
11.7, -4.112, 93.8, None, None, None, 0.0, -5.0, -4.1, -5.2, 1002.6, 0.7, -5.0, 866.0, -4.1, 94.0, None,2022-01-31 01:00:00, 86.0, 85.7, 866.0,5
12.0, -2.348, 93.9, None, None, None, 0.0, -3.0, -2.3, -5.2, 1001.2, 0.3, -3.0, 865.0, -2.5, 94.0, None,2022-01-31 02:00:00, 86.0, 85.6, 865.0,5
12.2, -1.829, 87.1, None, None, None, 0.0, -3.0, -1.8, -5.2, 1002.3, 0.2, -3.0, 866.0, -1.7, 87.0, None,2022-01-31 03:00:00, 85.0, 85.4, 866.0,5
None, -2.281, 87.6, None, None, None, 0.0, -4.0, -2.3, -5.2, 1002.4, -0.1, -4.0, 866.0, -1.7, 88.0, None,2022-01-31 04:00:00, 85.0, 85.2, 866.0,5
None, -2.229, 87.4, None, None, None, 0.0, -4.0, -2.2, -5.2, 1002.4, 0.1, -4.0, 866.0, -1.7, 87.0, None,2022-01-31 05:00:00, 85.0, 85.0, 866.0,5
None, -1.952, 80.8, None, None, None, 1.0, -4.0, -2.0, -5.2, 1004.8, 0.0, -4.0, 868.0, -1.7, 81.0, None,2022-01-31 06:00:00, 85.0, 85.3, 868.0,5
None, -2.858, 86.6, None, None, None, 0.0, -5.0, -2.9, -2.9, 1006.1, -0.4, -5.0, 869.0, -1.7, 87.0, None,2022-01-31 07:00:00, 85.0, 84.9, 869.0,5
None, -3.002, 86.7, None, None, None, 0.0, -5.0, -3.0, -3.0, 1007.2, 0.2, -5.0, 870.0, -1.7, 87.0, None,2022-01-31 08:00:00, 85.0, 84.7, 870.0,5
None, -2.81, 82.9, None, None, None, 0.0, -5.0, -2.8, -3.1, 1008.4, 0.2, -5.0, 871.0, -1.7, 83.0, None,2022-01-31 09:00:00, 85.0, 84.5, 871.0,5
None, -0.074, 61.37, None, None, None, 0.0, -6.0, -0.1, -3.1, 1009.1, 0.4, -6.0, 872.0, -0.2, 61.0, None,2022-01-31 10:00:00, 85.0, 84.6, 872.0,5
None, 0.736, 55.83, None, None, None, -1.0, -7.0, 0.7, -3.1, 1010.1, 0.3, -7.0, 873.0, 1.7, 56.0, None,2022-01-31 11:00:00, 84.0, 84.0, 873.0,5
None, -0.39, 55.54, None, None, None, 1.0, -7.0, -0.4, -3.1, 1010.2, -0.2, -7.0, 873.0, 1.7, 56.0, None,2022-01-31 12:00:00, 84.0, 84.3, 873.0,5
None, -2.26, 65.93, None, None, None, 0.0, -7.0, -2.3, -3.1, 1011.6, -0.9, -7.0, 874.0, 1.7, 66.0, None,2022-01-31 13:00:00, 84.0, 84.2, 874.0,5
None, -0.777, 53.24, None, None, None, 0.0, -8.0, -0.8, -3.1, 1012.2, 0.6, -8.0, 875.0, 1.7, 53.0, None,2022-01-31 14:00:00, 84.0, 83.8, 875.0,5
None, -3.016, 53.96, None, None, None, 0.0, -10.0, -3.0, -3.1, 1013.6, -1.5, -10.0, 876.0, 1.7, 54.0, None,2022-01-31 15:00:00, 84.0, 83.8, 876.0,5
None, -5.156, 67.73, None, None, None, 0.0, -10.0, -5.2, -5.1, 1015.2, -0.3, -10.0, 877.0, 1.7, 68.0, None,2022-01-31 16:00:00, 84.0, 83.7, 877.0,5
None, -5.556, 66.69, None, None, None, 0.0, -10.0, -5.6, -6.1, 1017.6, -0.1, -10.0, 879.0, 1.7, 67.0, None,2022-01-31 17:00:00, 84.0, 83.6, 879.0,5
None, -5.62, 66.61, None, None, None, 0.0, -10.0, -5.6, -6.1, 1018.7, 0.0, -10.0, 880.0, 1.7, 67.0, None,2022-01-31 18:00:00, 84.0, 83.7, 880.0,5
None, -7.46, 79.53, None, None, None, 0.0, -10.0, -7.5, -7.4, 1019.2, -0.1, -10.0, 880.0, -5.6, 80.0, None,2022-01-31 19:00:00, 84.0, 83.5, 880.0,5
None, -9.43, 87.0, None, None, None, 0.0, -11.0, -9.4, -9.5, 1019.5, -0.1, -11.0, 880.0, -5.6, 87.0, None,2022-01-31 20:00:00, 83.0, 83.4, 880.0,5
None, -10.84, 88.0, None, None, None, 0.0, -12.0, -10.8, -10.9, 1019.7, -0.1, -12.0, 880.0, -5.6, 88.0, None,2022-01-31 21:00:00, 83.0, 83.2, 880.0,5
