WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,80.6,2016-07-29 00:00:00,13.64,31
None, None, None,80.4,2016-07-29 01:00:00,12.63,31
None, None, None,90.5,2016-07-29 02:00:00,10.61,31
None, None, None,92.3,2016-07-29 03:00:00,9.68,31
None, None, None,93.8,2016-07-29 04:00:00,8.53,31
None, None, None,95.6,2016-07-29 05:00:00,7.194,31
None, None, None,96.1,2016-07-29 06:00:00,7.005,31
None, None, None,90.2,2016-07-29 07:00:00,9.47,31
None, None, None,69.44,2016-07-29 08:00:00,14.65,31
None, None, None,50.04,2016-07-29 09:00:00,17.53,31
None, None, None,45.7,2016-07-29 10:00:00,18.82,31
None, None, None,41.05,2016-07-29 11:00:00,19.45,31
None, None, None,38.44,2016-07-29 12:00:00,19.76,31
None, None, None,39.93,2016-07-29 13:00:00,19.64,31
None, None, None,38.95,2016-07-29 14:00:00,20.19,31
None, None, None,37.35,2016-07-29 15:00:00,20.52,31
None, None, None,34.88,2016-07-29 16:00:00,21.0,31
None, None, None,35.48,2016-07-29 17:00:00,20.95,31
None, None, None,36.03,2016-07-29 18:00:00,20.65,31
None, None, None,36.79,2016-07-29 19:00:00,19.54,31
None, None, None,38.5,2016-07-29 20:00:00,18.53,31
None, None, None,43.77,2016-07-29 21:00:00,16.68,31
None, None, None,50.87,2016-07-29 22:00:00,15.11,31
None, None, None,52.69,2016-07-29 23:00:00,14.26,31
None, None, None,53.17,2016-07-30 00:00:00,13.58,31
None, None, None,53.78,2016-07-30 01:00:00,13.02,31
None, None, None,56.54,2016-07-30 02:00:00,12.12,31
None, None, None,57.21,2016-07-30 03:00:00,11.47,31
None, None, None,57.97,2016-07-30 04:00:00,11.09,31
None, None, None,60.56,2016-07-30 05:00:00,10.86,31
None, None, None,59.44,2016-07-30 06:00:00,11.29,31
None, None, None,58.7,2016-07-30 07:00:00,11.95,31
None, None, None,59.04,2016-07-30 08:00:00,12.2,31
None, None, None,58.92,2016-07-30 09:00:00,12.73,31
None, None, None,52.14,2016-07-30 10:00:00,14.55,31
None, None, None,51.81,2016-07-30 11:00:00,14.55,31
None, None, None,47.37,2016-07-30 12:00:00,16.0,31
None, None, None,42.82,2016-07-30 13:00:00,17.16,31
None, None, None,38.78,2016-07-30 14:00:00,18.28,31
None, None, None,47.64,2016-07-30 15:00:00,17.01,31
None, None, None,36.71,2016-07-30 16:00:00,19.24,31
None, None, None,34.56,2016-07-30 17:00:00,19.41,31
None, None, None,36.02,2016-07-30 18:00:00,18.7,31
None, None, None,41.28,2016-07-30 19:00:00,17.64,31
None, None, None,44.5,2016-07-30 20:00:00,16.84,31
None, None, None,48.16,2016-07-30 21:00:00,16.26,31
None, None, None,54.25,2016-07-30 22:00:00,15.46,31
None, None, None,80.7,2016-07-30 23:00:00,12.59,31
None, None, None,90.5,2016-07-31 00:00:00,11.51,31
None, None, None,93.5,2016-07-31 01:00:00,11.0,31
None, None, None,92.0,2016-07-31 02:00:00,11.19,31
None, None, None,81.6,2016-07-31 03:00:00,12.0,31
None, None, None,80.9,2016-07-31 04:00:00,11.99,31
None, None, None,84.2,2016-07-31 05:00:00,11.37,31
None, None, None,84.2,2016-07-31 06:00:00,11.29,31
None, None, None,76.56,2016-07-31 07:00:00,12.37,31
None, None, None,68.91,2016-07-31 08:00:00,14.22,31
None, None, None,62.03,2016-07-31 09:00:00,15.88,31
None, None, None,54.7,2016-07-31 10:00:00,17.03,31
None, None, None,47.73,2016-07-31 11:00:00,18.16,31
None, None, None,43.55,2016-07-31 12:00:00,19.01,31
None, None, None,41.21,2016-07-31 13:00:00,19.38,31
None, None, None,36.81,2016-07-31 14:00:00,20.52,31
None, None, None,36.61,2016-07-31 15:00:00,20.89,31
None, None, None,37.94,2016-07-31 16:00:00,20.71,31
None, None, None,36.91,2016-07-31 17:00:00,21.33,31
None, None, None,39.97,2016-07-31 18:00:00,21.29,31
None, None, None,39.45,2016-07-31 19:00:00,21.66,31
None, None, None,54.06,2016-07-31 20:00:00,18.22,31
None, None, None,66.71,2016-07-31 21:00:00,15.19,31
None, None, None,75.5,2016-07-31 22:00:00,13.65,31
None, None, None,78.46,2016-07-31 23:00:00,12.83,31
None, None, None,86.3,2016-08-01 00:00:00,11.29,31
None, None, None,90.3,2016-08-01 01:00:00,9.75,31
None, None, None,92.4,2016-08-01 02:00:00,9.04,31
None, None, None,94.1,2016-08-01 03:00:00,7.842,31
None, None, None,95.1,2016-08-01 04:00:00,7.303,31
None, None, None,95.3,2016-08-01 05:00:00,7.218,31
None, None, None,95.0,2016-08-01 06:00:00,7.488,31
None, None, None,92.7,2016-08-01 07:00:00,8.4,31
None, None, None,82.9,2016-08-01 08:00:00,12.31,31
None, None, None,60.67,2016-08-01 09:00:00,16.71,31
None, None, None,52.06,2016-08-01 10:00:00,18.76,31
None, None, None,47.04,2016-08-01 11:00:00,20.84,31
None, None, None,46.78,2016-08-01 12:00:00,21.29,31
None, None, None,35.94,2016-08-01 13:00:00,22.45,31
None, None, None,30.08,2016-08-01 14:00:00,23.6,31
None, None, None,27.75,2016-08-01 15:00:00,23.94,31
None, None, None,26.86,2016-08-01 16:00:00,24.65,31
None, None, None,24.85,2016-08-01 17:00:00,25.52,31
None, None, None,25.9,2016-08-01 18:00:00,24.95,31
None, None, None,32.32,2016-08-01 19:00:00,23.96,31
None, None, None,44.13,2016-08-01 20:00:00,20.85,31
None, None, None,64.6,2016-08-01 21:00:00,16.42,31
None, None, None,71.11,2016-08-01 22:00:00,14.49,31
None, None, None,80.3,2016-08-01 23:00:00,12.74,31
None, None, None,85.1,2016-08-02 00:00:00,11.36,31
None, None, None,89.5,2016-08-02 01:00:00,10.25,31
None, None, None,92.0,2016-08-02 02:00:00,9.34,31
None, None, None,93.6,2016-08-02 03:00:00,8.55,31
None, None, None,95.2,2016-08-02 04:00:00,7.504,31
None, None, None,96.0,2016-08-02 05:00:00,7.017,31
None, None, None,96.1,2016-08-02 06:00:00,7.018,31
None, None, None,92.9,2016-08-02 07:00:00,8.49,31
None, None, None,73.49,2016-08-02 08:00:00,14.01,31
None, None, None,54.89,2016-08-02 09:00:00,17.88,31
None, None, None,48.41,2016-08-02 10:00:00,19.86,31
None, None, None,41.98,2016-08-02 11:00:00,21.7,31
None, None, None,34.6,2016-08-02 12:00:00,22.99,31
None, None, None,30.04,2016-08-02 13:00:00,24.3,31
None, None, None,27.3,2016-08-02 14:00:00,25.16,31
None, None, None,26.08,2016-08-02 15:00:00,25.92,31
None, None, None,24.91,2016-08-02 16:00:00,26.13,31
None, None, None,26.23,2016-08-02 17:00:00,26.35,31
None, None, None,27.03,2016-08-02 18:00:00,26.31,31
None, None, None,30.19,2016-08-02 19:00:00,25.71,31
None, None, None,35.41,2016-08-02 20:00:00,23.94,31
None, None, None,53.45,2016-08-02 21:00:00,19.67,31
None, None, None,66.18,2016-08-02 22:00:00,16.64,31
None, None, None,75.41,2016-08-02 23:00:00,14.14,31
None, None, None,82.2,2016-08-03 00:00:00,12.43,31
None, None, None,86.3,2016-08-03 01:00:00,10.87,31
None, None, None,87.7,2016-08-03 02:00:00,10.21,31
None, None, None,91.6,2016-08-03 03:00:00,8.84,31
None, None, None,93.2,2016-08-03 04:00:00,7.904,31
None, None, None,94.1,2016-08-03 05:00:00,7.021,31
None, None, None,94.9,2016-08-03 06:00:00,6.672,31
None, None, None,88.4,2016-08-03 07:00:00,8.86,31
None, None, None,68.34,2016-08-03 08:00:00,14.44,31
None, None, None,54.61,2016-08-03 09:00:00,17.39,31
None, None, None,49.01,2016-08-03 10:00:00,18.78,31
None, None, None,43.28,2016-08-03 11:00:00,19.84,31
None, None, None,40.6,2016-08-03 12:00:00,20.49,31
None, None, None,39.96,2016-08-03 13:00:00,20.97,31
None, None, None,38.31,2016-08-03 14:00:00,21.86,31
None, None, None,37.47,2016-08-03 15:00:00,22.59,31
None, None, None,39.12,2016-08-03 16:00:00,22.22,31
None, None, None,42.15,2016-08-03 17:00:00,21.52,31
None, None, None,44.54,2016-08-03 18:00:00,20.81,31
None, None, None,45.82,2016-08-03 19:00:00,20.41,31
None, None, None,42.7,2016-08-03 20:00:00,19.48,31
None, None, None,41.57,2016-08-03 21:00:00,17.62,31
None, None, None,41.48,2016-08-03 22:00:00,16.95,31
None, None, None,55.58,2016-08-03 23:00:00,13.9,31
None, None, None,70.28,2016-08-04 00:00:00,11.04,31
None, None, None,77.53,2016-08-04 01:00:00,9.66,31
