pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,week_of_year
0.0, 4.776, 69.37, 11.8, None, 17.94, 4.407, 141.2, 0.0, None, 4.8, 4.7, 0.0, 0.0, None, 0.0, 69.0,2021-06-11 00:00:00, -6999.0,24
0.0, 4.74, 68.38, 11.8, None, 31.14, 1.951, 165.2, -1.0, None, 4.7, 3.7, -1.0, 0.0, None, 0.0, 68.0,2021-06-11 01:00:00, -6999.0,24
0.0, 2.991, 79.43, 11.8, None, 50.26, 1.149, 157.3, 0.0, None, 3.0, 2.9, 0.0, 0.0, None, 0.0, 79.0,2021-06-11 02:00:00, -6999.0,24
0.0, 2.772, 82.5, 11.8, None, 46.05, 1.205, 151.5, 1.0, None, 2.8, 2.5, 1.0, 0.0, None, 0.0, 83.0,2021-06-11 03:00:00, -6999.0,24
0.0, 3.054, 79.95, 11.8, None, 68.37, 1.072, 241.8, 0.0, None, 3.1, 2.5, 0.0, 0.0, None, 0.0, 80.0,2021-06-11 04:00:00, -6999.0,24
0.0, 3.892, 75.71, 11.8, None, 33.98, 3.744, 113.8, 0.0, None, 3.9, 2.2, 0.0, 0.0, None, 0.0, 76.0,2021-06-11 05:00:00, -6999.0,24
0.0, 3.687, 79.46, 11.8, None, 53.99, 1.231, 282.2, 0.0, None, 3.7, 2.2, 0.0, 0.0, None, 0.0, 79.0,2021-06-11 06:00:00, -6999.0,24
0.0, 4.103, 77.02, 4.3, None, 72.57, 2.418, 98.0, 1.0, None, 4.1, 3.4, 1.0, 0.0, None, 0.0, 77.0,2021-06-11 07:00:00, -6999.0,24
0.0, 5.655, 73.54, 5.9, None, 38.82, 3.116, 61.11, 1.0, None, 5.7, 3.4, 1.0, 0.0, None, 0.0, 74.0,2021-06-11 08:00:00, -6999.0,24
0.0, 8.09, 64.06, 8.3, None, 35.21, 2.231, 9.47, 2.0, None, 8.1, 3.4, 2.0, 0.0, None, 0.0, 64.0,2021-06-11 09:00:00, -6999.0,24
0.0, 9.39, 59.44, 9.3, None, 48.78, 2.508, 347.8, 2.0, None, 9.4, 3.4, 2.0, 0.0, None, 0.0, 59.0,2021-06-11 10:00:00, -6999.0,24
0.0, 10.66, 48.03, 10.6, None, 58.77, 3.376, 18.78, 0.0, None, 10.7, 3.4, 0.0, 0.0, None, 0.0, 48.0,2021-06-11 11:00:00, -6999.0,24
0.0, 10.75, 44.57, 11.2, None, 33.2, 10.85, 107.3, -1.0, None, 10.8, 3.4, -1.0, 0.0, None, 0.0, 45.0,2021-06-11 12:00:00, -6999.0,24
0.0, 10.42, 49.38, 11.2, None, 19.08, 12.91, 105.7, 0.0, None, 10.4, 3.4, 0.0, 0.0, None, 0.0, 49.0,2021-06-11 13:00:00, -6999.0,24
0.0, 10.57, 52.88, 11.2, None, 19.7, 11.36, 106.1, 2.0, None, 10.6, 3.4, 2.0, 0.0, None, 0.0, 53.0,2021-06-11 14:00:00, -6999.0,24
0.0, 11.79, 50.24, 12.0, None, 35.66, 10.3, 109.1, 2.0, None, 11.8, 3.4, 2.0, 0.0, None, 0.0, 50.0,2021-06-11 15:00:00, -6999.0,24
0.0, 12.78, 46.9, 13.2, None, 57.64, 4.125, 310.5, 1.0, None, 12.8, 3.4, 1.0, 0.0, None, 0.0, 47.0,2021-06-11 16:00:00, -6999.0,24
