CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,DEW_POINT,week_of_year
1.816,83.3,2021-06-11 00:00:00,-1.0,24
0.485,84.0,2021-06-11 01:00:00,-2.0,24
0.385,85.3,2021-06-11 02:00:00,-2.0,24
0.518,87.9,2021-06-11 03:00:00,-1.0,24
0.983,86.2,2021-06-11 04:00:00,-1.0,24
1.046,88.2,2021-06-11 05:00:00,-1.0,24
1.416,85.1,2021-06-11 06:00:00,0.0,24
5.649,64.89,2021-06-11 07:00:00,0.0,24
6.548,59.19,2021-06-11 08:00:00,-1.0,24
7.795,54.24,2021-06-11 09:00:00,-1.0,24
9.49,45.99,2021-06-11 10:00:00,-1.0,24
10.49,40.71,2021-06-11 11:00:00,-2.0,24
11.53,37.25,2021-06-11 12:00:00,-2.0,24
11.51,30.32,2021-06-11 13:00:00,-5.0,24
12.28,34.93,2021-06-11 14:00:00,-3.0,24
12.91,35.49,2021-06-11 15:00:00,-2.0,24
12.87,34.61,2021-06-11 16:00:00,-3.0,24
13.66,34.6,2021-06-11 17:00:00,-2.0,24
13.42,34.39,2021-06-11 18:00:00,-2.0,24
13.06,36.39,2021-06-11 19:00:00,-1.0,24
11.92,39.73,2021-06-11 20:00:00,-1.0,24
10.22,54.62,2021-06-11 21:00:00,1.0,24
8.11,65.52,2021-06-11 22:00:00,2.0,24
6.43,75.69,2021-06-11 23:00:00,3.0,24
3.908,82.2,2021-06-12 00:00:00,1.0,24
3.046,81.9,2021-06-12 01:00:00,0.0,24
3.292,82.7,2021-06-12 02:00:00,1.0,24
3.009,85.1,2021-06-12 03:00:00,1.0,24
3.015,86.6,2021-06-12 04:00:00,1.0,24
1.793,89.2,2021-06-12 05:00:00,0.0,24
3.919,84.6,2021-06-12 06:00:00,1.0,24
7.586,69.99,2021-06-12 07:00:00,3.0,24
9.62,61.36,2021-06-12 08:00:00,3.0,24
11.39,54.26,2021-06-12 09:00:00,3.0,24
12.99,42.12,2021-06-12 10:00:00,0.0,24
13.47,43.07,2021-06-12 11:00:00,1.0,24
14.1,40.95,2021-06-12 12:00:00,1.0,24
15.08,41.53,2021-06-12 13:00:00,3.0,24
15.49,37.77,2021-06-12 14:00:00,1.0,24
16.46,32.53,2021-06-12 15:00:00,-1.0,24
17.98,28.83,2021-06-12 16:00:00,0.0,24
17.86,26.1,2021-06-12 17:00:00,-2.0,24
16.95,24.41,2021-06-12 18:00:00,-4.0,24
17.02,24.59,2021-06-12 19:00:00,-3.0,24
16.09,26.48,2021-06-12 20:00:00,-3.0,24
14.1,36.57,2021-06-12 21:00:00,0.0,24
11.83,43.78,2021-06-12 22:00:00,0.0,24
12.33,45.95,2021-06-12 23:00:00,1.0,24
10.52,54.48,2021-06-13 00:00:00,1.0,24
9.56,56.65,2021-06-13 01:00:00,2.0,24
9.67,63.56,2021-06-13 02:00:00,3.0,24
8.84,72.91,2021-06-13 03:00:00,4.0,24
8.59,73.79,2021-06-13 04:00:00,4.0,24
9.74,60.03,2021-06-13 05:00:00,3.0,24
11.21,51.51,2021-06-13 06:00:00,1.0,24
