pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 7.4, 15.2, -6999.0, None, None, -6999.0, 7.4, 7.4, 0.1, None, -6999.0,2021-06-11 00:00:00, -6999.0, -6999.0,24
None, 6.237, 15.2, -6999.0, None, None, -6999.0, 6.2, 6.2, 0.2, None, -6999.0,2021-06-11 01:00:00, -6999.0, -6999.0,24
None, 6.367, 15.2, -6999.0, None, None, -6999.0, 6.4, 5.9, 0.1, None, -6999.0,2021-06-11 02:00:00, -6999.0, -6999.0,24
None, 6.006, 15.2, -6999.0, None, None, -6999.0, 6.0, 5.9, 0.2, None, -6999.0,2021-06-11 03:00:00, -6999.0, -6999.0,24
None, 5.702, 15.2, -6999.0, None, None, -6999.0, 5.7, 5.7, 0.1, None, -6999.0,2021-06-11 04:00:00, -6999.0, -6999.0,24
None, 5.882, 15.2, -6999.0, None, None, -6999.0, 5.9, 5.6, 0.0, None, -6999.0,2021-06-11 05:00:00, -6999.0, -6999.0,24
None, 6.044, 15.2, -6999.0, None, None, -6999.0, 6.0, 5.6, 0.0, None, -6999.0,2021-06-11 06:00:00, -6999.0, -6999.0,24
None, 6.894, 6.9, -6999.0, None, None, -6999.0, 6.9, 6.0, 0.0, None, -6999.0,2021-06-11 07:00:00, -6999.0, -6999.0,24
None, 7.76, 7.8, -6999.0, None, None, -6999.0, 7.8, 6.0, 0.0, None, -6999.0,2021-06-11 08:00:00, -6999.0, -6999.0,24
None, 8.91, 8.9, -6999.0, None, None, -6999.0, 8.9, 6.0, -0.1, None, -6999.0,2021-06-11 09:00:00, -6999.0, -6999.0,24
None, 11.17, 11.7, -6999.0, None, None, -6999.0, 11.2, 6.0, 0.0, None, -6999.0,2021-06-11 10:00:00, -6999.0, -6999.0,24
None, 11.9, 13.2, -6999.0, None, None, -6999.0, 11.9, 6.0, -0.3, None, -6999.0,2021-06-11 11:00:00, -6999.0, -6999.0,24
None, 15.28, 16.4, -6999.0, None, None, -6999.0, 15.3, 6.0, -0.4, None, -6999.0,2021-06-11 12:00:00, -6999.0, -6999.0,24
None, 16.19, 16.7, -6999.0, None, None, -6999.0, 16.2, 6.0, -0.6, None, -6999.0,2021-06-11 13:00:00, -6999.0, -6999.0,24
None, 15.38, 16.7, -6999.0, None, None, -6999.0, 15.4, 6.0, -0.2, None, -6999.0,2021-06-11 14:00:00, -6999.0, -6999.0,24
None, 15.27, 16.7, -6999.0, None, None, -6999.0, 15.3, 6.0, 0.0, None, -6999.0,2021-06-11 15:00:00, -6999.0, -6999.0,24
None, 15.89, 16.7, -6999.0, None, None, -6999.0, 15.9, 6.0, 0.0, None, -6999.0,2021-06-11 16:00:00, -6999.0, -6999.0,24
None, 14.22, 16.7, -6999.0, None, None, -6999.0, 14.2, 6.0, -0.1, None, -6999.0,2021-06-11 17:00:00, -6999.0, -6999.0,24
None, 14.29, 16.7, -6999.0, None, None, -6999.0, 14.3, 6.0, 0.0, None, -6999.0,2021-06-11 18:00:00, -6999.0, -6999.0,24
None, 12.92, 14.3, -6999.0, None, None, -6999.0, 12.9, 12.9, 0.3, None, -6999.0,2021-06-11 19:00:00, -6999.0, -6999.0,24
None, 11.55, 14.3, -6999.0, None, None, -6999.0, 11.6, 11.6, 0.0, None, -6999.0,2021-06-11 20:00:00, -6999.0, -6999.0,24
None, 10.87, 14.3, -6999.0, None, None, -6999.0, 10.9, 10.9, 0.1, None, -6999.0,2021-06-11 21:00:00, -6999.0, -6999.0,24
None, 10.43, 14.3, -6999.0, None, None, -6999.0, 10.4, 10.4, 0.3, None, -6999.0,2021-06-11 22:00:00, -6999.0, -6999.0,24
None, 9.9, 14.3, -6999.0, None, None, -6999.0, 9.9, 9.9, 0.1, None, -6999.0,2021-06-11 23:00:00, -6999.0, -6999.0,24
None, 9.27, 14.3, -6999.0, None, None, -6999.0, 9.3, 9.3, 0.2, None, -6999.0,2021-06-12 00:00:00, -6999.0, -6999.0,24
None, 8.82, 14.3, -6999.0, None, None, -6999.0, 8.8, 8.8, 0.1, None, -6999.0,2021-06-12 01:00:00, -6999.0, -6999.0,24
None, 8.63, 14.3, -6999.0, None, None, -6999.0, 8.6, 8.6, 0.3, None, -6999.0,2021-06-12 02:00:00, -6999.0, -6999.0,24
None, 8.5, 14.3, -6999.0, None, None, -6999.0, 8.5, 8.5, 0.0, None, -6999.0,2021-06-12 03:00:00, -6999.0, -6999.0,24
None, 8.51, 14.3, -6999.0, None, None, -6999.0, 8.5, 8.4, 0.2, None, -6999.0,2021-06-12 04:00:00, -6999.0, -6999.0,24
None, 8.44, 14.3, -6999.0, None, None, -6999.0, 8.4, 8.4, 0.0, None, -6999.0,2021-06-12 05:00:00, -6999.0, -6999.0,24
None, 8.54, 14.3, -6999.0, None, None, -6999.0, 8.5, 8.4, 0.1, None, -6999.0,2021-06-12 06:00:00, -6999.0, -6999.0,24
None, 9.0, 9.0, -6999.0, None, None, -6999.0, 9.0, 8.5, 0.3, None, -6999.0,2021-06-12 07:00:00, -6999.0, -6999.0,24
None, 9.53, 9.5, -6999.0, None, None, -6999.0, 9.5, 8.5, 0.0, None, -6999.0,2021-06-12 08:00:00, -6999.0, -6999.0,24
None, 9.65, 9.7, -6999.0, None, None, -6999.0, 9.7, 8.5, -0.2, None, -6999.0,2021-06-12 09:00:00, -6999.0, -6999.0,24
None, 13.38, 13.4, -6999.0, None, None, -6999.0, 13.4, 8.5, 0.2, None, -6999.0,2021-06-12 10:00:00, -6999.0, -6999.0,24
None, 14.1, 14.8, -6999.0, None, None, -6999.0, 14.1, 8.5, -0.4, None, -6999.0,2021-06-12 11:00:00, -6999.0, -6999.0,24
None, 14.14, 15.3, -6999.0, None, None, -6999.0, 14.1, 8.5, -0.3, None, -6999.0,2021-06-12 12:00:00, -6999.0, -6999.0,24
None, 15.65, 15.8, -6999.0, None, None, -6999.0, 15.7, 8.5, -0.1, None, -6999.0,2021-06-12 13:00:00, -6999.0, -6999.0,24
None, 15.91, 17.9, -6999.0, None, None, -6999.0, 15.9, 8.5, -0.4, None, -6999.0,2021-06-12 14:00:00, -6999.0, -6999.0,24
None, 17.01, 18.3, -6999.0, None, None, -6999.0, 17.0, 8.5, -0.2, None, -6999.0,2021-06-12 15:00:00, -6999.0, -6999.0,24
None, 17.3, 18.3, -6999.0, None, None, -6999.0, 17.3, 8.5, -0.2, None, -6999.0,2021-06-12 16:00:00, -6999.0, -6999.0,24
None, 17.8, 18.3, -6999.0, None, None, -6999.0, 17.8, 8.5, 0.0, None, -6999.0,2021-06-12 17:00:00, -6999.0, -6999.0,24
None, 16.33, 18.3, -6999.0, None, None, -6999.0, 16.3, 8.5, -0.2, None, -6999.0,2021-06-12 18:00:00, -6999.0, -6999.0,24
None, 16.35, 16.4, -6999.0, None, None, -6999.0, 16.4, 15.8, 0.0, None, -6999.0,2021-06-12 19:00:00, -6999.0, -6999.0,24
None, 14.25, 16.4, -6999.0, None, None, -6999.0, 14.3, 14.2, 0.0, None, -6999.0,2021-06-12 20:00:00, -6999.0, -6999.0,24
None, 12.54, 16.4, -6999.0, None, None, -6999.0, 12.5, 12.5, 0.2, None, -6999.0,2021-06-12 21:00:00, -6999.0, -6999.0,24
None, 11.2, 16.4, -6999.0, None, None, -6999.0, 11.2, 11.2, 0.2, None, -6999.0,2021-06-12 22:00:00, -6999.0, -6999.0,24
None, 9.84, 16.4, -6999.0, None, None, -6999.0, 9.8, 9.8, 0.4, None, -6999.0,2021-06-12 23:00:00, -6999.0, -6999.0,24
None, 9.11, 16.4, -6999.0, None, None, -6999.0, 9.1, 9.1, 0.3, None, -6999.0,2021-06-13 00:00:00, -6999.0, -6999.0,24
None, 8.49, 16.4, -6999.0, None, None, -6999.0, 8.5, 8.5, 0.2, None, -6999.0,2021-06-13 01:00:00, -6999.0, -6999.0,24
None, 8.5, 16.4, -6999.0, None, None, -6999.0, 8.5, 8.5, 0.1, None, -6999.0,2021-06-13 02:00:00, -6999.0, -6999.0,24
None, 8.42, 16.4, -6999.0, None, None, -6999.0, 8.4, 8.3, 0.1, None, -6999.0,2021-06-13 03:00:00, -6999.0, -6999.0,24
None, 8.31, 16.4, -6999.0, None, None, -6999.0, 8.3, 8.3, 0.0, None, -6999.0,2021-06-13 04:00:00, -6999.0, -6999.0,24
None, 8.37, 16.4, -6999.0, None, None, -6999.0, 8.4, 8.2, 0.1, None, -6999.0,2021-06-13 05:00:00, -6999.0, -6999.0,24
None, 8.98, 16.4, -6999.0, None, None, -6999.0, 9.0, 8.2, 0.1, None, -6999.0,2021-06-13 06:00:00, -6999.0, -6999.0,24
None, 9.58, 9.6, -6999.0, None, None, -6999.0, 9.6, 9.0, 0.0, None, -6999.0,2021-06-13 07:00:00, -6999.0, -6999.0,24
None, 9.51, 9.7, -6999.0, None, None, -6999.0, 9.5, 9.0, 0.1, None, -6999.0,2021-06-13 08:00:00, -6999.0, -6999.0,24
None, 10.08, 10.2, -6999.0, None, None, -6999.0, 10.1, 9.0, 0.4, None, -6999.0,2021-06-13 09:00:00, -6999.0, -6999.0,24
None, 10.23, 10.4, -6999.0, None, None, -6999.0, 10.2, 9.0, 0.3, None, -6999.0,2021-06-13 10:00:00, -6999.0, -6999.0,24
None, 10.32, 10.4, -6999.0, None, None, -6999.0, 10.3, 9.0, 0.0, None, -6999.0,2021-06-13 11:00:00, -6999.0, -6999.0,24
None, 10.38, 10.5, -6999.0, None, None, -6999.0, 10.4, 9.0, 0.0, None, -6999.0,2021-06-13 12:00:00, -6999.0, -6999.0,24
None, 10.85, 10.9, -6999.0, None, None, -6999.0, 10.9, 9.0, 0.0, None, -6999.0,2021-06-13 13:00:00, -6999.0, -6999.0,24
None, 10.97, 11.0, -6999.0, None, None, -6999.0, 11.0, 9.0, 0.0, None, -6999.0,2021-06-13 14:00:00, -6999.0, -6999.0,24
None, 11.26, 11.5, -6999.0, None, None, -6999.0, 11.3, 9.0, 0.4, None, -6999.0,2021-06-13 15:00:00, -6999.0, -6999.0,24
None, 11.8, 11.9, -6999.0, None, None, -6999.0, 11.8, 9.0, 0.3, None, -6999.0,2021-06-13 16:00:00, -6999.0, -6999.0,24
None, 12.12, 12.5, -6999.0, None, None, -6999.0, 12.1, 9.0, 0.0, None, -6999.0,2021-06-13 17:00:00, -6999.0, -6999.0,24
2.7, 12.26, 12.5, -6999.0, None, None, -6999.0, 12.3, 9.0, 0.0, None, -6999.0,2021-06-13 18:00:00, -6999.0, -6999.0,24
2.7, 11.76, 12.3, -6999.0, None, None, -6999.0, 11.8, 11.8, 0.0, None, -6999.0,2021-06-13 19:00:00, -6999.0, -6999.0,24
2.7, 11.51, 12.3, -6999.0, None, None, -6999.0, 11.5, 11.5, 0.0, None, -6999.0,2021-06-13 20:00:00, -6999.0, -6999.0,24
2.7, 11.25, 12.3, -6999.0, None, None, -6999.0, 11.3, 11.3, 0.2, None, -6999.0,2021-06-13 21:00:00, -6999.0, -6999.0,24
3.1, 10.93, 12.3, -6999.0, None, None, -6999.0, 10.9, 10.9, 0.6, None, -6999.0,2021-06-13 22:00:00, -6999.0, -6999.0,24
3.1, 10.74, 12.3, -6999.0, None, None, -6999.0, 10.7, 10.7, 0.4, None, -6999.0,2021-06-13 23:00:00, -6999.0, -6999.0,24
2.8, 10.54, 12.3, -6999.0, None, None, -6999.0, 10.5, 10.5, 0.0, None, -6999.0,2021-06-14 00:00:00, -6999.0, -6999.0,24
3.1, 10.41, 12.3, -6999.0, None, None, -6999.0, 10.4, 10.4, 0.5, None, -6999.0,2021-06-14 01:00:00, -6999.0, -6999.0,24
3.1, 10.42, 12.3, -6999.0, None, None, -6999.0, 10.4, 10.2, 0.1, None, -6999.0,2021-06-14 02:00:00, -6999.0, -6999.0,24
3.1, 10.08, 12.3, -6999.0, None, None, -6999.0, 10.1, 10.1, 0.0, None, -6999.0,2021-06-14 03:00:00, -6999.0, -6999.0,24
3.3, 10.22, 12.3, -6999.0, None, None, -6999.0, 10.2, 9.8, 0.2, None, -6999.0,2021-06-14 04:00:00, -6999.0, -6999.0,24
3.3, 10.01, 12.3, -6999.0, None, None, -6999.0, 10.0, 9.8, 0.0, None, -6999.0,2021-06-14 05:00:00, -6999.0, -6999.0,24
3.3, 10.21, 12.3, -6999.0, None, None, -6999.0, 10.2, 9.8, 0.0, None, -6999.0,2021-06-14 06:00:00, -6999.0, -6999.0,24
4.5, 10.41, 10.5, -6999.0, None, None, -6999.0, 10.4, 10.0, 1.2, None, -6999.0,2021-06-14 07:00:00, -6999.0, -6999.0,24
4.5, 10.83, 10.9, -6999.0, None, None, -6999.0, 10.8, 10.0, 0.1, None, -6999.0,2021-06-14 08:00:00, -6999.0, -6999.0,24
4.1, 11.19, 11.3, -6999.0, None, None, -6999.0, 11.2, 10.0, 0.0, None, -6999.0,2021-06-14 09:00:00, -6999.0, -6999.0,24
3.8, 11.63, 11.7, -6999.0, None, None, -6999.0, 11.6, 10.0, 0.0, None, -6999.0,2021-06-14 10:00:00, -6999.0, -6999.0,24
3.8, 11.89, 12.0, -6999.0, None, None, -6999.0, 11.9, 10.0, 0.0, None, -6999.0,2021-06-14 11:00:00, -6999.0, -6999.0,24
3.8, 13.26, 13.7, -6999.0, None, None, -6999.0, 13.3, 10.0, 0.0, None, -6999.0,2021-06-14 12:00:00, -6999.0, -6999.0,24
None, 13.03, 13.7, -6999.0, None, None, -6999.0, 13.0, 10.0, -0.3, None, -6999.0,2021-06-14 13:00:00, -6999.0, -6999.0,24
None, 13.69, 13.8, -6999.0, None, None, -6999.0, 13.7, 10.0, 0.0, None, -6999.0,2021-06-14 14:00:00, -6999.0, -6999.0,24
None, 14.7, 14.8, -6999.0, None, None, -6999.0, 14.7, 10.0, -0.1, None, -6999.0,2021-06-14 15:00:00, -6999.0, -6999.0,24
None, 15.37, 15.4, -6999.0, None, None, -6999.0, 15.4, 10.0, -0.1, None, -6999.0,2021-06-14 16:00:00, -6999.0, -6999.0,24
None, 14.8, 15.4, -6999.0, None, None, -6999.0, 14.8, 10.0, -0.3, None, -6999.0,2021-06-14 17:00:00, -6999.0, -6999.0,24
None, 14.42, 15.4, -6999.0, None, None, -6999.0, 14.4, 10.0, 0.0, None, -6999.0,2021-06-14 18:00:00, -6999.0, -6999.0,24
None, 13.8, 14.7, -6999.0, None, None, -6999.0, 13.8, 13.8, 1.6, None, -6999.0,2021-06-14 19:00:00, -6999.0, -6999.0,24
None, 13.25, 14.7, -6999.0, None, None, -6999.0, 13.3, 13.3, 0.3, None, -6999.0,2021-06-14 20:00:00, -6999.0, -6999.0,24
None, 12.93, 14.7, -6999.0, None, None, -6999.0, 12.9, 12.9, 1.7, None, -6999.0,2021-06-14 21:00:00, -6999.0, -6999.0,24
None, 12.58, 14.7, -6999.0, None, None, -6999.0, 12.6, 12.6, 1.2, None, -6999.0,2021-06-14 22:00:00, -6999.0, -6999.0,24
None, 11.61, 14.7, -6999.0, None, None, -6999.0, 11.6, 11.6, 0.1, None, -6999.0,2021-06-14 23:00:00, -6999.0, -6999.0,24
None, 11.35, 14.7, -6999.0, None, None, -6999.0, 11.4, 11.3, 0.1, None, -6999.0,2021-06-15 00:00:00, -6999.0, -6999.0,24
None, 11.26, 14.7, -6999.0, None, None, -6999.0, 11.3, 11.2, 0.2, None, -6999.0,2021-06-15 01:00:00, -6999.0, -6999.0,24
None, 10.57, 14.7, -6999.0, None, None, -6999.0, 10.6, 10.6, 0.0, None, -6999.0,2021-06-15 02:00:00, -6999.0, -6999.0,24
None, 11.02, 14.7, -6999.0, None, None, -6999.0, 11.0, 10.5, 0.1, None, -6999.0,2021-06-15 03:00:00, -6999.0, -6999.0,24
None, 10.8, 14.7, -6999.0, None, None, -6999.0, 10.8, 10.5, 0.0, None, -6999.0,2021-06-15 04:00:00, -6999.0, -6999.0,24
None, 10.63, 14.7, -6999.0, None, None, -6999.0, 10.6, 10.5, 0.0, None, -6999.0,2021-06-15 05:00:00, -6999.0, -6999.0,24
None, 10.68, 14.7, -6999.0, None, None, -6999.0, 10.7, 10.5, 0.1, None, -6999.0,2021-06-15 06:00:00, -6999.0, -6999.0,24
None, 10.91, 11.0, -6999.0, None, None, -6999.0, 10.9, 10.7, 0.3, None, -6999.0,2021-06-15 07:00:00, -6999.0, -6999.0,24
None, 11.14, 11.2, -6999.0, None, None, -6999.0, 11.1, 10.7, 0.9, None, -6999.0,2021-06-15 08:00:00, -6999.0, -6999.0,24
None, 11.41, 11.4, -6999.0, None, None, -6999.0, 11.4, 10.7, 0.4, None, -6999.0,2021-06-15 09:00:00, -6999.0, -6999.0,24
None, 12.15, 12.4, -6999.0, None, None, -6999.0, 12.2, 10.7, 0.0, None, -6999.0,2021-06-15 10:00:00, -6999.0, -6999.0,24
None, 12.62, 12.8, -6999.0, None, None, -6999.0, 12.6, 10.7, -0.1, None, -6999.0,2021-06-15 11:00:00, -6999.0, -6999.0,24
