pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
0.0,14.1,14.0, 0.0, 0.0,18.0, -6999.0,2021-06-11 00:00:00, -6999.0, -6999.0,24
0.0,13.7,13.7, 0.0, 0.0,18.0, -6999.0,2021-06-11 01:00:00, -6999.0, -6999.0,24
0.0,13.4,13.3, 0.0, 0.0,18.0, -6999.0,2021-06-11 02:00:00, -6999.0, -6999.0,24
0.0,13.5,13.3, 0.0, 0.0,18.0, -6999.0,2021-06-11 03:00:00, -6999.0, -6999.0,24
0.0,13.5,13.3, 0.0, 0.0,18.0, -6999.0,2021-06-11 04:00:00, -6999.0, -6999.0,24
0.0,12.9,12.9, 0.0, 0.0,18.0, -6999.0,2021-06-11 05:00:00, -6999.0, -6999.0,24
0.0,12.8,12.7, 0.0, 0.0,18.0, -6999.0,2021-06-11 06:00:00, -6999.0, -6999.0,24
0.0,13.4,12.7, 0.0, 0.0,13.4, -6999.0,2021-06-11 07:00:00, -6999.0, -6999.0,24
0.0,13.6,12.7, 0.0, 0.0,13.7, -6999.0,2021-06-11 08:00:00, -6999.0, -6999.0,24
0.0,15.6,12.7, 0.0, 0.0,15.7, -6999.0,2021-06-11 09:00:00, -6999.0, -6999.0,24
0.0,15.7,12.7, 0.0, 0.0,15.9, -6999.0,2021-06-11 10:00:00, -6999.0, -6999.0,24
0.0,17.2,12.7, 0.0, 0.0,17.3, -6999.0,2021-06-11 11:00:00, -6999.0, -6999.0,24
0.0,18.1,12.7, 0.0, 0.0,18.3, -6999.0,2021-06-11 12:00:00, -6999.0, -6999.0,24
0.0,18.0,12.7, 0.0, 0.0,18.6, -6999.0,2021-06-11 13:00:00, -6999.0, -6999.0,24
0.0,16.7,12.7, 0.0, 0.0,18.6, -6999.0,2021-06-11 14:00:00, -6999.0, -6999.0,24
