pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
2.4, 5.943, 73.33, 13.3, 73.0, 2.0, 5.9, 6.0, 1016.3, 0.0, 2.0, 918.0, 0.0,2021-06-11 00:00:00, -6999.0, 918.0,24
2.4, 5.188, 75.97, 13.3, 76.0, 1.0, 5.2, 5.3, 1016.3, 0.0, 1.0, 918.0, 0.0,2021-06-11 01:00:00, -6999.0, 918.0,24
2.4, 4.534, 79.5, 13.3, 80.0, 1.0, 4.5, 4.5, 1016.2, 0.0, 1.0, 918.0, 0.0,2021-06-11 02:00:00, -6999.0, 918.0,24
2.4, 3.916, 81.0, 13.3, 81.0, 1.0, 3.9, 3.6, 1016.2, 0.0, 1.0, 918.0, 0.0,2021-06-11 03:00:00, -6999.0, 918.0,24
2.4, 2.724, 86.2, 13.3, 86.0, 1.0, 2.7, 2.7, 1016.3, 0.0, 1.0, 918.0, 0.0,2021-06-11 04:00:00, -6999.0, 918.0,24
2.4, 2.168, 88.9, 13.3, 89.0, 0.0, 2.2, 2.0, 1016.2, 0.0, 0.0, 918.0, 0.0,2021-06-11 05:00:00, -6999.0, 918.0,24
2.4, 1.757, 90.8, 13.3, 91.0, 0.0, 1.8, 1.8, 1015.3, 0.0, 0.0, 917.0, 0.0,2021-06-11 06:00:00, -6999.0, 917.0,24
2.1, 2.972, 88.5, 3.0, 89.0, 1.0, 3.0, 1.7, 1016.3, 0.0, 1.0, 918.0, 0.0,2021-06-11 07:00:00, -6999.0, 918.0,24
0.9, 5.579, 74.99, 5.6, 75.0, 2.0, 5.6, 1.7, 1013.9, 0.0, 2.0, 916.0, 0.0,2021-06-11 08:00:00, -6999.0, 916.0,24
0.2, 8.33, 63.73, 8.2, 64.0, 2.0, 8.3, 1.7, 1013.7, 0.0, 2.0, 916.0, 0.0,2021-06-11 09:00:00, -6999.0, 916.0,24
0.0, 9.97, 54.84, 10.3, 55.0, 2.0, 10.0, 1.7, 1014.9, 0.0, 2.0, 917.0, 0.0,2021-06-11 10:00:00, -6999.0, 917.0,24
0.0, 11.3, 48.39, 11.4, 48.0, 1.0, 11.3, 1.7, 1013.8, 0.0, 1.0, 916.0, 0.0,2021-06-11 11:00:00, -6999.0, 916.0,24
0.0, 13.45, 42.93, 13.5, 43.0, 2.0, 13.5, 1.7, 1012.6, 0.0, 2.0, 915.0, 0.0,2021-06-11 12:00:00, -6999.0, 915.0,24
0.0, 13.35, 39.45, 14.2, 39.0, 0.0, 13.4, 1.7, 1011.6, 0.0, 0.0, 914.0, 0.0,2021-06-11 13:00:00, -6999.0, 914.0,24
0.0, 14.81, 35.24, 14.6, 35.0, -1.0, 14.8, 1.7, 1010.4, 0.0, -1.0, 913.0, 0.0,2021-06-11 14:00:00, -6999.0, 913.0,24
0.0, 15.88, 29.88, 15.8, 30.0, -2.0, 15.9, 1.7, 1010.3, 0.0, -2.0, 913.0, 0.0,2021-06-11 15:00:00, -6999.0, 913.0,24
0.0, 16.73, 26.14, 17.1, 26.0, -3.0, 16.7, 1.7, 1010.4, 0.0, -3.0, 913.0, 0.0,2021-06-11 16:00:00, -6999.0, 913.0,24
0.0, 16.32, 29.66, 17.1, 30.0, -2.0, 16.3, 1.7, 1009.4, 0.0, -2.0, 912.0, 0.0,2021-06-11 17:00:00, -6999.0, 912.0,24
0.0, 15.6, 30.78, 17.1, 31.0, -2.0, 15.6, 1.7, 1009.5, 0.0, -2.0, 912.0, 0.0,2021-06-11 18:00:00, -6999.0, 912.0,24
0.0, 15.31, 36.42, 15.7, 36.0, 0.0, 15.3, 15.1, 1009.4, 0.0, 0.0, 912.0, 0.0,2021-06-11 19:00:00, -6999.0, 912.0,24
0.0, 14.66, 38.19, 15.7, 38.0, 1.0, 14.7, 14.7, 1010.3, 0.0, 1.0, 913.0, 0.0,2021-06-11 20:00:00, -6999.0, 913.0,24
0.0, 14.39, 40.56, 15.7, 41.0, 2.0, 14.4, 14.0, 1010.1, 0.0, 2.0, 913.0, 0.0,2021-06-11 21:00:00, -6999.0, 913.0,24
0.0, 12.24, 50.29, 15.7, 50.0, 3.0, 12.2, 12.1, 1009.0, 0.0, 3.0, 912.0, 0.0,2021-06-11 22:00:00, -6999.0, 912.0,24
0.0, 11.65, 52.38, 15.7, 52.0, 2.0, 11.7, 11.5, 1008.9, 0.0, 2.0, 912.0, 0.0,2021-06-11 23:00:00, -6999.0, 912.0,24
0.0, 10.92, 54.8, 15.7, 55.0, 3.0, 10.9, 11.0, 1008.8, 0.0, 3.0, 912.0, 0.0,2021-06-12 00:00:00, -6999.0, 912.0,24
0.0, 11.14, 52.66, 15.7, 53.0, 2.0, 11.1, 10.9, 1008.8, 0.0, 2.0, 912.0, 0.0,2021-06-12 01:00:00, -6999.0, 912.0,24
0.0, 8.96, 67.45, 15.7, 67.0, 3.0, 9.0, 9.0, 1011.1, 0.0, 3.0, 914.0, 0.0,2021-06-12 02:00:00, -6999.0, 914.0,24
0.0, 8.96, 64.88, 15.7, 65.0, 3.0, 9.0, 8.7, 1009.9, 0.0, 3.0, 913.0, 0.0,2021-06-12 03:00:00, -6999.0, 913.0,24
0.0, 8.67, 66.25, 15.7, 66.0, 3.0, 8.7, 8.6, 1009.8, 0.0, 3.0, 913.0, 0.0,2021-06-12 04:00:00, -6999.0, 913.0,24
0.0, 9.13, 71.05, 15.7, 71.0, 4.0, 9.1, 8.2, 1012.0, 0.0, 4.0, 915.0, 0.0,2021-06-12 05:00:00, -6999.0, 915.0,24
