ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
0.0,0.0,14.5,0.0,2018-06-18,0.0,30.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,20.0,0.0,2018-06-19,0.0,35.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,19.0,0.0,2018-06-20,0.0,32.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,1.0,19.0,0.0,2018-06-21,0.0,27.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.6,21.6,16.0,0.0,2018-06-22,0.0,22.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4,0.4,15.0,0.0,2018-06-23,0.0,25.5,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6,6.6,15.0,0.0,2018-06-24,0.0,30.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 00:00:00,,,25,10.0, None, None,0.0, None,3.7, None,17.4, None, None, None,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 01:00:00,,,25,222.0, None, None,0.0, None,1.9, None,16.4, None, None, None,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 02:00:00,,,25,293.0, None, None,0.0, None,4.4, None,15.6, None, None, None,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 03:00:00,,,25,7.0, None, None,0.0, None,2.7, None,14.8, None, None, None,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 04:00:00,,,25,354.0, None, None,0.0, None,3.6, None,13.9, None, None, None,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 05:00:00,,,25,269.0, None, None,0.0, None,4.3, None,14.9, None, None, None,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 06:00:00,,,25,223.0, None, None,0.0, None,2.0, None,18.6, None, None, None,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,2018-06-18 07:00:00,,,25,136.0, None, None,0.0, None,4.4, None,19.8, None, None, None,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,
