RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,13.44,57.87, None, None, None, None, None, None, None, None, None, None, None, None, 13.89, None, None, None, None,8.93, None, None, None, None,2018-06-18 00:00:00, None,25,,
, None, None, None,19.18,58.73, None, None, None, None, None, None, None, None, None, None, None, None, 15.72, None, None, None, None,9.55, None, None, None, None,2018-06-18 01:00:00, None,25,,
, None, None, None,16.27,61.08, None, None, None, None, None, None, None, None, None, None, None, None, 14.91, None, None, None, None,10.59, None, None, None, None,2018-06-18 02:00:00, None,25,,
, None, None, None,21.07,56.83, None, None, None, None, None, None, None, None, None, None, None, None, 15.21, None, None, None, None,8.97, None, None, None, None,2018-06-18 03:00:00, None,25,,
, None, None, None,21.79,55.38, None, None, None, None, None, None, None, None, None, None, None, None, 14.42, None, None, None, None,8.0, None, None, None, None,2018-06-18 04:00:00, None,25,,
, None, None, None,23.63,53.93, None, None, None, None, None, None, None, None, None, None, None, None, 14.23, None, None, None, None,8.94, None, None, None, None,2018-06-18 05:00:00, None,25,,
, None, None, None,24.01,56.38, None, None, None, None, None, None, None, None, None, None, None, None, 14.21, None, None, None, None,10.48, None, None, None, None,2018-06-18 06:00:00, None,25,,
, None, None, None,23.78,56.83, None, None, None, None, None, None, None, None, None, None, None, None, 14.13, None, None, None, None,11.02, None, None, None, None,2018-06-18 07:00:00, None,25,,
, None, None, None,21.69,55.75, None, None, None, None, None, None, None, None, None, None, None, None, 16.21, None, None, None, None,10.16, None, None, None, None,2018-06-18 08:00:00, None,25,,
, None, None, None,18.53,54.79, None, None, None, None, None, None, None, None, None, None, None, None, 18.81, None, None, None, None,12.64, None, None, None, None,2018-06-18 09:00:00, None,25,,
, None, None, None,13.71,57.87, None, None, None, None, None, None, None, None, None, None, None, None, 18.86, None, None, None, None,13.78, None, None, None, None,2018-06-18 10:00:00, None,25,,
, None, None, None,11.54,49.8, None, None, None, None, None, None, None, None, None, None, None, None, 18.44, None, None, None, None,12.91, None, None, None, None,2018-06-18 11:00:00, None,25,,
, None, None, None,19.0,53.24, None, None, None, None, None, None, None, None, None, None, None, None, 24.69, None, None, None, None,12.33, None, None, None, None,2018-06-18 12:00:00, None,25,,
, None, None, None,19.17,45.28, None, None, None, None, None, None, None, None, None, None, None, None, 26.11, None, None, None, None,14.37, None, None, None, None,2018-06-18 13:00:00, None,25,,
, None, None, None,13.19,35.93, None, None, None, None, None, None, None, None, None, None, None, None, 26.96, None, None, None, None,19.07, None, None, None, None,2018-06-18 14:00:00, None,25,,
, None, None, None,14.97,36.94, None, None, None, None, None, None, None, None, None, None, None, None, 26.95, None, None, None, None,17.85, None, None, None, None,2018-06-18 15:00:00, None,25,,
, None, None, None,14.78,37.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,18.13, None, None, None, None,2018-06-18 16:00:00, None,25,,
, None, None, None,15.22,34.85, None, None, None, None, None, None, None, None, None, None, None, None, 26.36, None, None, None, None,14.46, None, None, None, None,2018-06-18 17:00:00, None,25,,
, None, None, None,13.92,34.61, None, None, None, None, None, None, None, None, None, None, None, None, 24.59, None, None, None, None,14.32, None, None, None, None,2018-06-18 18:00:00, None,25,,
, None, None, None,9.58,37.28, None, None, None, None, None, None, None, None, None, None, None, None, 24.43, None, None, None, None,16.87, None, None, None, None,2018-06-18 19:00:00, None,25,,
, None, None, None,5.807,28.61, None, None, None, None, None, None, None, None, None, None, None, None, 22.97, None, None, None, None,21.07, None, None, None, None,2018-06-18 20:00:00, None,25,,
, None, None, None,1.436,249.3, None, None, None, None, None, None, None, None, None, None, None, None, 21.32, None, None, None, None,48.38, None, None, None, None,2018-06-18 21:00:00, None,25,,
, None, None, None,1.279,239.6, None, None, None, None, None, None, None, None, None, None, None, None, 20.04, None, None, None, None,44.4, None, None, None, None,2018-06-18 22:00:00, None,25,,
, None, None, None,5.928,63.87, None, None, None, None, None, None, None, None, None, None, None, None, 18.69, None, None, None, None,11.32, None, None, None, None,2018-06-18 23:00:00, None,25,,
, None, None, None,22.24,57.33, None, None, None, None, None, None, None, None, None, None, None, None, 18.21, None, None, None, None,10.78, None, None, None, None,2018-06-19 00:00:00, None,25,,
, None, None, None,28.14,53.78, None, None, None, None, None, None, None, None, None, None, None, None, 17.39, None, None, None, None,9.25, None, None, None, None,2018-06-19 01:00:00, None,25,,
, None, None, None,34.06,54.86, None, None, None, None, None, None, None, None, None, None, None, None, 16.65, None, None, None, None,7.94, None, None, None, None,2018-06-19 02:00:00, None,25,,
, None, None, None,29.05,57.27, None, None, None, None, None, None, None, None, None, None, None, None, 16.04, None, None, None, None,10.88, None, None, None, None,2018-06-19 03:00:00, None,25,,
, None, None, None,24.21,60.52, None, None, None, None, None, None, None, None, None, None, None, None, 15.47, None, None, None, None,11.13, None, None, None, None,2018-06-19 04:00:00, None,25,,
, None, None, None,18.91,66.03, None, None, None, None, None, None, None, None, None, None, None, None, 14.71, None, None, None, None,12.8, None, None, None, None,2018-06-19 05:00:00, None,25,,
, None, None, None,20.88,63.58, None, None, None, None, None, None, None, None, None, None, None, None, 14.84, None, None, None, None,12.02, None, None, None, None,2018-06-19 06:00:00, None,25,,
, None, None, None,22.05,62.12, None, None, None, None, None, None, None, None, None, None, None, None, 15.01, None, None, None, None,12.19, None, None, None, None,2018-06-19 07:00:00, None,25,,
, None, None, None,17.88,58.13, None, None, None, None, None, None, None, None, None, None, None, None, 16.1, None, None, None, None,10.51, None, None, None, None,2018-06-19 08:00:00, None,25,,
, None, None, None,13.71,53.83, None, None, None, None, None, None, None, None, None, None, None, None, 19.36, None, None, None, None,11.13, None, None, None, None,2018-06-19 09:00:00, None,25,,
, None, None, None,7.98,52.84, None, None, None, None, None, None, None, None, None, None, None, None, 19.27, None, None, None, None,16.72, None, None, None, None,2018-06-19 10:00:00, None,25,,
, None, None, None,5.43,55.2, None, None, None, None, None, None, None, None, None, None, None, None, 19.47, None, None, None, None,18.17, None, None, None, None,2018-06-19 11:00:00, None,25,,
, None, None, None,7.61,61.94, None, None, None, None, None, None, None, None, None, None, None, None, 24.56, None, None, None, None,18.64, None, None, None, None,2018-06-19 12:00:00, None,25,,
, None, None, None,12.91,42.99, None, None, None, None, None, None, None, None, None, None, None, None, 25.8, None, None, None, None,13.22, None, None, None, None,2018-06-19 13:00:00, None,25,,
