TempC,time,RH,week_of_year
6.788,2018-09-24 00:00:00,97.4,39
6.99,2018-09-24 01:00:00,97.6,39
7.419,2018-09-24 02:00:00,97.0,39
7.469,2018-09-24 03:00:00,95.9,39
7.167,2018-09-24 04:00:00,95.9,39
6.813,2018-09-24 05:00:00,97.7,39
6.636,2018-09-24 06:00:00,98.6,39
6.813,2018-09-24 07:00:00,99.0,39
8.12,2018-09-24 08:00:00,98.9,39
10.271,2018-09-24 09:00:00,94.5,39
12.243,2018-09-24 10:00:00,80.5,39
13.594,2018-09-24 11:00:00,72.5,39
12.992,2018-09-24 12:00:00,65.7,39
13.834,2018-09-24 13:00:00,64.2,39
11.394,2018-09-24 14:00:00,72.8,39
12.025,2018-09-24 15:00:00,82.1,39
11.904,2018-09-24 16:00:00,81.1,39
12.147,2018-09-24 17:00:00,84.8,39
10.687,2018-09-24 18:00:00,85.0,39
8.643,2018-09-24 19:00:00,90.5,39
8.07,2018-09-24 20:00:00,93.9,39
6.204,2018-09-24 21:00:00,96.6,39
4.792,2018-09-24 22:00:00,97.7,39
4.844,2018-09-24 23:00:00,98.4,39
4.376,2018-09-25 00:00:00,98.7,39
3.433,2018-09-25 01:00:00,98.8,39
1.697,2018-09-25 02:00:00,99.1,39
0.687,2018-09-25 03:00:00,99.3,39
0.135,2018-09-25 04:00:00,99.5,39
-0.423,2018-09-25 05:00:00,99.6,39
-0.563,2018-09-25 06:00:00,99.7,39
0.577,2018-09-25 07:00:00,99.9,39
4.688,2018-09-25 08:00:00,100.0,39
8.419,2018-09-25 09:00:00,97.2,39
11.175,2018-09-25 10:00:00,85.7,39
13.858,2018-09-25 11:00:00,67.8,39
14.29,2018-09-25 12:00:00,56.5,39
15.461,2018-09-25 13:00:00,51.4,39
15.438,2018-09-25 14:00:00,50.4,39
16.153,2018-09-25 15:00:00,47.4,39
14.912,2018-09-25 16:00:00,48.4,39
12.678,2018-09-25 17:00:00,57.3,39
8.568,2018-09-25 18:00:00,80.6,39
6.204,2018-09-25 19:00:00,91.6,39
5.924,2018-09-25 20:00:00,94.5,39
