pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
5.0, None, 0.0,624.0,1001.0, None,2021-01-22 00:00:00,-13.5, None,197.0, None,4
5.0, None, 0.0,624.0,1001.0, None,2021-01-22 01:00:00,-13.2, None,197.0, None,4
5.0, None, 0.0,624.0,1001.0, None,2021-01-22 02:00:00,-12.3, None,196.0, None,4
5.0, None, 0.0,624.0,1001.0, None,2021-01-22 03:00:00,-13.0, None,196.0, None,4
5.0, None, 0.0,624.0,1001.0, None,2021-01-22 04:00:00,-13.4, None,196.0, None,4
5.0, None, 1.0,624.0,1002.0, None,2021-01-22 05:00:00,-13.3, None,195.0, None,4
6.0, None, 1.0,624.0,1003.0, None,2021-01-22 06:00:00,-15.1, None,195.0, None,4
5.0, None, None,624.0,1002.0, None,2021-01-22 07:00:00,-14.5, None,196.0, None,4
4.0, None, 0.0,624.0,1002.0, None,2021-01-22 08:00:00,-13.9, None,196.0, None,4
4.0, None, 0.0,624.0,1002.0, None,2021-01-22 09:00:00,-13.2, None,194.0, None,4
3.0, None, None,624.0,1001.0, None,2021-01-22 10:00:00,-11.7, None,194.0, None,4
4.0, None, 1.0,624.0,1002.0, None,2021-01-22 11:00:00,-11.8, None,196.0, None,4
6.0, None, 1.0,624.0,1003.0, None,2021-01-22 12:00:00,-11.8, None,196.0, None,4
6.0, None, 0.0,624.0,1003.0, None,2021-01-22 13:00:00,-11.1, None,196.0, None,4
5.0, None, None,624.0,1002.0, None,2021-01-22 14:00:00,-11.5, None,196.0, None,4
6.0, None, 1.0,624.0,1003.0, None,2021-01-22 15:00:00,-12.0, None,193.0, None,4
6.0, None, 1.0,624.0,1004.0, None,2021-01-22 16:00:00,-13.4, None,194.0, None,4
6.0, None, 0.0,624.0,1004.0, None,2021-01-22 17:00:00,-14.5, None,194.0, None,4
5.0, None, None,624.0,1003.0, None,2021-01-22 18:00:00,-16.5, None,196.0, None,4
5.0, None, 1.0,624.0,1004.0, None,2021-01-22 19:00:00,-14.7, None,196.0, None,4
3.0, None, None,624.0,1002.0, None,2021-01-22 20:00:00,-14.6, None,196.0, None,4
3.0, None, 1.0,624.0,1003.0, None,2021-01-22 21:00:00,-14.4, None,195.0, None,4
3.0, None, 0.0,624.0,1003.0, None,2021-01-22 22:00:00,-14.5, None,195.0, None,4
2.0, None, 0.0,624.0,1003.0, None,2021-01-22 23:00:00,-14.4, None,195.0, None,4
2.0, None, 0.0,624.0,1003.0, None,2021-01-23 00:00:00,-14.2, None,195.0, None,4
3.0, None, 1.0,624.0,1004.0, None,2021-01-23 01:00:00,-14.2, None,194.0, None,4
3.0, None, 0.0,624.0,1004.0, None,2021-01-23 02:00:00,-14.5, None,194.0, None,4
3.0, None, 0.0,624.0,1004.0, None,2021-01-23 03:00:00,-14.5, None,194.0, None,4
4.0, None, 1.0,624.0,1005.0, None,2021-01-23 04:00:00,-15.0, None,193.0, None,4
4.0, None, 1.0,624.0,1006.0, None,2021-01-23 05:00:00,-16.0, None,193.0, None,4
1.0, None, None,624.0,1004.0, None,2021-01-23 06:00:00,-17.5, None,193.0, None,4
3.0, None, 1.0,624.0,1005.0, None,2021-01-23 07:00:00,-17.9, None,193.0, None,4
1.0, None, None,624.0,1003.0, None,2021-01-23 08:00:00,-17.1, None,193.0, None,4
2.0, None, 1.0,623.0,1004.0, None,2021-01-23 09:00:00,-16.1, None,193.0, None,4
6.0, None, 3.0,623.0,1007.0, None,2021-01-23 10:00:00,-15.4, None,192.0, None,4
5.0, None, 0.0,623.0,1007.0, None,2021-01-23 11:00:00,-13.8, None,192.0, None,4
6.0, None, 2.0,623.0,1009.0, None,2021-01-23 12:00:00,-11.5, None,192.0, None,4
None, None, None,623.0,995.0, None,2021-01-23 13:00:00,-9.5, None,192.0, None,4
None, None, 6.0,623.0,1001.0, None,2021-01-23 14:00:00,-8.3, None,192.0, None,4
1.0, None, 3.0,624.0,1004.0, None,2021-01-23 15:00:00,-9.7, None,192.0, None,4
2.0, None, 2.0,624.0,1006.0, None,2021-01-23 16:00:00,-10.3, None,192.0, None,4
2.0, None, 0.0,624.0,1006.0, None,2021-01-23 17:00:00,-10.8, None,192.0, None,4
0.0, None, None,624.0,1003.0, None,2021-01-23 18:00:00,-10.8, None,192.0, None,4
None, None, None,624.0,1002.0, None,2021-01-23 19:00:00,-10.7, None,191.0, None,4
0.0, None, 0.0,624.0,1002.0, None,2021-01-23 20:00:00,-10.7, None,191.0, None,4
0.0, None, 1.0,624.0,1003.0, None,2021-01-23 21:00:00,-10.8, None,190.0, None,4
1.0, None, 1.0,624.0,1004.0, None,2021-01-23 22:00:00,-10.4, None,193.0, None,4
None, None, None,624.0,1002.0, None,2021-01-23 23:00:00,-10.3, None,193.0, None,4
0.0, None, 1.0,624.0,1003.0, None,2021-01-24 00:00:00,-10.2, None,193.0, None,4
None, None, 0.0,624.0,1003.0, None,2021-01-24 01:00:00,-10.0, None,192.0, None,4
None, None, 0.0,624.0,1003.0, None,2021-01-24 02:00:00,-9.8, None,194.0, None,4
None, None, 0.0,624.0,1003.0, None,2021-01-24 03:00:00,-9.8, None,195.0, None,4
