pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
0.0,459.0, None, None,-16.3,80.0, None, None, None,217.0, None,2021-01-22 00:00:00, None,4
None,458.0, None, None,-16.1,80.0, None, None, None,217.0, None,2021-01-22 01:00:00, None,4
None,459.0, None, None,-15.8,80.0, None, None, 1.0,217.0, None,2021-01-22 02:00:00, None,4
0.0,460.0, None, None,-15.6,79.0, None, None, 1.0,217.0, None,2021-01-22 03:00:00, None,4
0.0,460.0, None, None,-15.4,80.0, None, None, 0.0,217.0, None,2021-01-22 04:00:00, None,4
0.0,460.0, None, None,-15.4,80.0, None, None, 0.0,217.0, None,2021-01-22 05:00:00, None,4
1.0,460.0, None, None,-15.1,79.0, None, None, 0.0,216.0, None,2021-01-22 06:00:00, None,4
1.0,460.0, None, None,-15.3,79.0, None, None, 0.0,216.0, None,2021-01-22 07:00:00, None,4
None,459.0, None, None,-14.2,80.0, None, None, None,216.0, None,2021-01-22 08:00:00, None,4
1.0,460.0, None, None,-14.5,80.0, None, None, 1.0,216.0, None,2021-01-22 09:00:00, None,4
0.0,459.0, None, None,-11.0,79.0, None, None, None,216.0, None,2021-01-22 10:00:00, None,4
0.0,459.0, None, None,-7.5,79.0, None, None, 0.0,217.0, None,2021-01-22 11:00:00, None,4
0.0,459.0, None, None,-6.0,80.0, None, None, 0.0,218.0, None,2021-01-22 12:00:00, None,4
0.0,459.0, None, None,-5.6,80.0, None, None, 0.0,218.0, None,2021-01-22 13:00:00, None,4
None,459.0, None, None,-4.8,79.0, None, None, 0.0,220.0, None,2021-01-22 14:00:00, None,4
0.0,459.0, None, None,-4.9,79.0, None, None, 0.0,220.0, None,2021-01-22 15:00:00, None,4
0.0,460.0, None, None,-6.4,79.0, None, None, 1.0,220.0, None,2021-01-22 16:00:00, None,4
None,459.0, None, None,-9.7,80.0, None, None, None,220.0, None,2021-01-22 17:00:00, None,4
0.0,460.0, None, None,-10.8,80.0, None, None, 1.0,220.0, None,2021-01-22 18:00:00, None,4
1.0,460.0, None, None,-11.8,79.0, None, None, 0.0,219.0, None,2021-01-22 19:00:00, None,4
1.0,460.0, None, None,-11.7,79.0, None, None, 0.0,219.0, None,2021-01-22 20:00:00, None,4
0.0,459.0, None, None,-12.1,79.0, None, None, None,219.0, None,2021-01-22 21:00:00, None,4
0.0,460.0, None, None,-12.6,79.0, None, None, 1.0,218.0, None,2021-01-22 22:00:00, None,4
0.0,460.0, None, None,-12.6,79.0, None, None, 0.0,218.0, None,2021-01-22 23:00:00, None,4
1.0,460.0, None, None,-12.2,79.0, None, None, 0.0,218.0, None,2021-01-23 00:00:00, None,4
2.0,460.0, None, None,-11.8,79.0, None, None, 0.0,218.0, None,2021-01-23 01:00:00, None,4
1.0,460.0, None, None,-11.6,79.0, None, None, 0.0,218.0, None,2021-01-23 02:00:00, None,4
None,459.0, None, None,-12.3,79.0, None, None, None,218.0, None,2021-01-23 03:00:00, None,4
0.0,460.0, None, None,-12.4,79.0, None, None, 1.0,218.0, None,2021-01-23 04:00:00, None,4
0.0,460.0, None, None,-12.8,79.0, None, None, 0.0,218.0, None,2021-01-23 05:00:00, None,4
0.0,460.0, None, None,-12.6,79.0, None, None, 0.0,218.0, None,2021-01-23 06:00:00, None,4
1.0,461.0, None, None,-13.2,79.0, None, None, 1.0,218.0, None,2021-01-23 07:00:00, None,4
2.0,461.0, None, None,-13.1,79.0, None, None, 0.0,218.0, None,2021-01-23 08:00:00, None,4
1.0,461.0, None, None,-12.2,79.0, None, None, 0.0,218.0, None,2021-01-23 09:00:00, None,4
1.0,460.0, None, None,-8.1,79.0, None, None, None,218.0, None,2021-01-23 10:00:00, None,4
1.0,460.0, None, None,-5.9,80.0, None, None, 0.0,218.0, None,2021-01-23 11:00:00, None,4
1.0,460.0, None, None,-4.4,80.0, None, None, 0.0,219.0, None,2021-01-23 12:00:00, None,4
1.0,460.0, None, None,-1.9,79.0, None, None, 0.0,221.0, None,2021-01-23 13:00:00, None,4
1.0,460.0, None, None,-1.5,79.0, None, None, 0.0,221.0, None,2021-01-23 14:00:00, None,4
1.0,460.0, None, None,-4.0,80.0, None, None, 0.0,222.0, None,2021-01-23 15:00:00, None,4
1.0,461.0, None, None,-4.6,80.0, None, None, 1.0,222.0, None,2021-01-23 16:00:00, None,4
1.0,460.0, None, None,-6.3,80.0, None, None, None,223.0, None,2021-01-23 17:00:00, None,4
1.0,461.0, None, None,-6.8,80.0, None, None, 1.0,223.0, None,2021-01-23 18:00:00, None,4
1.0,461.0, None, None,-6.8,80.0, None, None, 0.0,223.0, None,2021-01-23 19:00:00, None,4
1.0,461.0, None, None,-7.3,80.0, None, None, 0.0,223.0, None,2021-01-23 20:00:00, None,4
2.0,461.0, None, None,-6.8,80.0, None, None, 0.0,223.0, None,2021-01-23 21:00:00, None,4
1.0,461.0, None, None,-6.0,81.0, None, None, 0.0,224.0, None,2021-01-23 22:00:00, None,4
2.0,462.0, None, None,-6.1,81.0, None, None, 1.0,225.0, None,2021-01-23 23:00:00, None,4
3.0,463.0, None, None,-6.0,82.0, None, None, 1.0,225.0, None,2021-01-24 00:00:00, None,4
3.0,463.0, None, None,-5.8,83.0, None, None, 0.0,226.0, None,2021-01-24 01:00:00, None,4
3.0,463.0, None, None,-6.0,84.0, None, None, 0.0,227.0, None,2021-01-24 02:00:00, None,4
4.0,463.0, None, None,-5.8,84.0, None, None, 0.0,227.0, None,2021-01-24 03:00:00, None,4
3.0,463.0, None, None,-6.1,84.0, None, None, 0.0,227.0, None,2021-01-24 04:00:00, None,4
3.0,463.0, None, None,-6.2,85.0, None, None, 0.0,228.0, None,2021-01-24 05:00:00, None,4
3.0,463.0, None, None,-6.3,85.0, None, None, 0.0,228.0, None,2021-01-24 06:00:00, None,4
3.0,464.0, None, None,-6.6,85.0, None, None, 1.0,228.0, None,2021-01-24 07:00:00, None,4
4.0,465.0, None, None,-6.6,85.0, None, None, 1.0,228.0, None,2021-01-24 08:00:00, None,4
4.0,465.0, None, None,-7.4,85.0, None, None, 0.0,228.0, None,2021-01-24 09:00:00, None,4
4.0,464.0, None, None,-6.6,85.0, None, None, None,227.0, None,2021-01-24 10:00:00, None,4
3.0,463.0, None, None,-6.7,84.0, None, None, None,227.0, None,2021-01-24 11:00:00, None,4
5.0,465.0, None, None,-6.6,84.0, None, None, 2.0,227.0, None,2021-01-24 12:00:00, None,4
5.0,465.0, None, None,-6.7,84.0, None, None, 0.0,228.0, None,2021-01-24 13:00:00, None,4
5.0,465.0, None, None,-6.0,85.0, None, None, 0.0,228.0, None,2021-01-24 14:00:00, None,4
5.0,465.0, None, None,-6.4,85.0, None, None, 0.0,228.0, None,2021-01-24 15:00:00, None,4
4.0,465.0, None, None,-6.9,85.0, None, None, 0.0,228.0, None,2021-01-24 16:00:00, None,4
5.0,465.0, None, None,-7.1,85.0, None, None, 0.0,227.0, None,2021-01-24 17:00:00, None,4
4.0,465.0, None, None,-7.1,85.0, None, None, 0.0,227.0, None,2021-01-24 18:00:00, None,4
