WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,avg_air_temp_pst1hr,week_of_year
4.7, -1.0, 2.301, None,2018-11-12 00:00:00, -0.981,46
16.5, -1.0, 1.841, None,2018-11-12 01:00:00, -0.953998,46
6.7, -0.5, 1.989, None,2018-11-12 02:00:00, -0.507,46
28.8, -0.3, 1.797, None,2018-11-12 03:00:00, -0.263998,46
9.2, -1.0, 1.561, None,2018-11-12 04:00:00, -1.032,46
3.6, -1.5, 2.582, None,2018-11-12 05:00:00, -1.498,46
15.6, -1.7, 1.943, None,2018-11-12 06:00:00, -1.731,46
24.1, -1.6, 1.561, None,2018-11-12 07:00:00, -1.574,46
7.3, -1.9, 1.645, None,2018-11-12 08:00:00, -1.85,46
29.1, -1.8, 1.459, None,2018-11-12 09:00:00, -1.824,46
27.8, -1.8, 1.737, None,2018-11-12 10:00:00, -1.799,46
4.3, -1.4, 1.813, None,2018-11-12 11:00:00, -1.366,46
10.5, -0.6, 1.571, None,2018-11-12 12:00:00, -0.629,46
359.6, 0.2, 2.367, None,2018-11-12 13:00:00, 0.172998,46
6.1, 0.8, 1.783, None,2018-11-12 14:00:00, 0.788999,46
16.1, 1.0, 1.887, None,2018-11-12 15:00:00, 0.995998,46
9.3, 1.2, 1.54, None,2018-11-12 16:00:00, 1.159,46
27.2, 0.8, 1.362, None,2018-11-12 17:00:00, 0.773,46
44.1, 0.2, 1.525, None,2018-11-12 18:00:00, 0.206,46
39.8, -0.2, 1.855, None,2018-11-12 19:00:00, -0.241999,46
14.3, -0.6, 2.074, None,2018-11-12 20:00:00, -0.592,46
46.0, -0.8, 1.707, None,2018-11-12 21:00:00, -0.842998,46
27.8, -1.2, 2.337, None,2018-11-12 22:00:00, -1.157,46
15.9, -1.4, 2.064, None,2018-11-12 23:00:00, -1.374,46
29.5, -1.5, 1.928, None,2018-11-13 00:00:00, -1.526,46
17.1, -1.7, 2.811, None,2018-11-13 01:00:00, -1.686,46
15.0, -1.6, 2.08, None,2018-11-13 02:00:00, -1.581,46
18.4, -1.6, 2.088, None,2018-11-13 03:00:00, -1.565,46
20.4, -1.7, 2.57, None,2018-11-13 04:00:00, -1.712,46
14.2, -1.8, 3.039, None,2018-11-13 05:00:00, -1.832,46
24.4, -2.0, 2.577, None,2018-11-13 06:00:00, -1.981,46
18.6, -2.1, 2.756, None,2018-11-13 07:00:00, -2.114,46
23.6, -2.2, 2.508, None,2018-11-13 08:00:00, -2.168,46
25.3, -2.2, 2.704, None,2018-11-13 09:00:00, -2.237,46
38.6, -1.9, 1.834, None,2018-11-13 10:00:00, -1.919,46
177.0, 3.5, 4.421, None,2018-11-13 11:00:00, 3.468,46
198.5, 5.1, 3.559, None,2018-11-13 12:00:00, 5.129,46
202.1, 5.7, 2.797, None,2018-11-13 13:00:00, 5.733,46
189.8, 5.8, 4.048, None,2018-11-13 14:00:00, 5.807,46
191.2, 5.9, 3.224, None,2018-11-13 15:00:00, 5.94,46
198.0, 6.0, 2.524, None,2018-11-13 16:00:00, 6.006,46
177.7, 5.8, 1.85, None,2018-11-13 17:00:00, 5.793,46
188.3, 6.1, 2.961, None,2018-11-13 18:00:00, 6.084,46
216.5, 5.7, 1.27, None,2018-11-13 19:00:00, 5.677,46
187.0, 5.9, 2.42, None,2018-11-13 20:00:00, 5.883,46
185.0, 6.4, 4.293, None,2018-11-13 21:00:00, 6.357,46
183.6, 6.5, 4.404, None,2018-11-13 22:00:00, 6.486,46
207.9, 6.4, 3.513, None,2018-11-13 23:00:00, 6.412,46
239.5, 5.6, 2.675, None,2018-11-14 00:00:00, 5.598,46
204.0, 5.5, 3.052, None,2018-11-14 01:00:00, 5.495,46
194.7, 5.4, 2.995, None,2018-11-14 02:00:00, 5.441,46
189.3, 5.6, 3.86, None,2018-11-14 03:00:00, 5.624,46
187.6, 5.6, 4.694, None,2018-11-14 04:00:00, 5.606,46
197.5, 5.3, 1.874, None,2018-11-14 05:00:00, 5.346,46
201.7, 5.1, 1.959, None,2018-11-14 06:00:00, 5.149,46
0.1, 2.9, 2.654, None,2018-11-14 07:00:00, 2.859,46
1.8, 1.0, 2.282, None,2018-11-14 08:00:00, 1.021,46
8.6, 0.9, 1.714, None,2018-11-14 09:00:00, 0.925,46
186.2, 5.3, 5.149, None,2018-11-14 10:00:00, 5.333,46
181.8, 5.2, 4.137, None,2018-11-14 11:00:00, 5.238,46
188.6, 4.8, 4.112, None,2018-11-14 12:00:00, 4.756,46
191.8, 4.5, 4.355, None,2018-11-14 13:00:00, 4.541,46
196.2, 4.5, 4.639, None,2018-11-14 14:00:00, 4.51,46
185.8, 3.9, 5.407, None,2018-11-14 15:00:00, 3.922,46
186.0, 4.1, 4.979, None,2018-11-14 16:00:00, 4.129,46
184.9, 3.9, 5.764, None,2018-11-14 17:00:00, 3.928,46
186.1, 3.6, 5.055, None,2018-11-14 18:00:00, 3.61,46
203.8, 3.8, 4.257, None,2018-11-14 19:00:00, 3.821,46
192.3, 4.0, 4.507, None,2018-11-14 20:00:00, 4.043,46
178.8, 4.2, 5.364, None,2018-11-14 21:00:00, 4.196,46
178.2, 3.9, 4.651, None,2018-11-14 22:00:00, 3.889,46
176.5, 3.6, 5.082, None,2018-11-14 23:00:00, 3.594,46
177.4, 3.6, 5.933, None,2018-11-15 00:00:00, 3.57,46
186.1, 3.5, 4.312, None,2018-11-15 01:00:00, 3.526,46
229.6, 3.1, 1.589, None,2018-11-15 02:00:00, 3.117,46
217.1, 3.2, 1.621, None,2018-11-15 03:00:00, 3.214,46
170.5, 3.4, 3.971, None,2018-11-15 04:00:00, 3.436,46
166.5, 3.3, 4.797, None,2018-11-15 05:00:00, 3.334,46
189.2, 2.5, 3.898, None,2018-11-15 06:00:00, 2.49,46
187.2, 2.4, 4.392, None,2018-11-15 07:00:00, 2.432,46
184.0, 1.6, 4.161, None,2018-11-15 08:00:00, 1.555,46
182.4, 0.8, 2.111, None,2018-11-15 09:00:00, 0.805,46
351.1, 0.0, 1.787, None,2018-11-15 10:00:00, 0.002,46
356.1, 0.0, 1.233, None,2018-11-15 11:00:00, -0.041999,46
183.4, 1.1, 2.837, None,2018-11-15 12:00:00, 1.095,46
181.2, 2.0, 6.354, None,2018-11-15 13:00:00, 1.99,46
202.2, 2.2, 4.35, None,2018-11-15 14:00:00, 2.173,46
195.3, 2.4, 3.631, None,2018-11-15 15:00:00, 2.391,46
228.7, 2.9, 3.469, None,2018-11-15 16:00:00, 2.918,46
273.7, 2.5, 4.702, None,2018-11-15 17:00:00, 2.504,46
325.1, 1.6, 5.702, None,2018-11-15 18:00:00, 1.616,46
333.0, 0.0, 7.3, None,2018-11-15 19:00:00, 0.0,46
342.0, -1.3, 5.602, None,2018-11-15 20:00:00, -1.255,46
340.7, -2.6, 4.872, None,2018-11-15 21:00:00, -2.561,46
351.6, -3.5, 3.404, None,2018-11-15 22:00:00, -3.5,46
346.8, -4.3, 2.735, None,2018-11-15 23:00:00, -4.275,46
0.1, -4.9, 2.436, None,2018-11-16 00:00:00, -4.862,46
328.5, -5.4, 2.286, None,2018-11-16 01:00:00, -5.435,46
344.9, -5.9, 2.016, None,2018-11-16 02:00:00, -5.923,46
34.1, -6.3, 1.553, None,2018-11-16 03:00:00, -6.307,46
321.0, -6.8, 1.573, None,2018-11-16 04:00:00, -6.806,46
314.4, -7.1, 1.555, None,2018-11-16 05:00:00, -7.13,46
30.0, -7.3, 1.215, None,2018-11-16 06:00:00, -7.32,46
36.4, -7.6, 1.38, None,2018-11-16 07:00:00, -7.63,46
349.3, -7.5, 0.949998, None,2018-11-16 08:00:00, -7.54,46
37.0, -7.1, 1.527, None,2018-11-16 09:00:00, -7.14,46
30.5, -6.8, 1.944, None,2018-11-16 10:00:00, -6.76,46
20.5, -6.3, 2.068, None,2018-11-16 11:00:00, -6.312,46
30.8, -5.9, 1.803, None,2018-11-16 12:00:00, -5.905,46
64.5, -5.2, 1.881, None,2018-11-16 13:00:00, -5.176,46
47.3, -4.5, 1.337, None,2018-11-16 14:00:00, -4.463,46
19.3, -4.1, 1.463, None,2018-11-16 15:00:00, -4.072,46
16.0, -4.0, 1.402, None,2018-11-16 16:00:00, -3.966,46
62.1, -4.2, 1.887, None,2018-11-16 17:00:00, -4.194,46
70.6, -4.5, 1.585, None,2018-11-16 18:00:00, -4.511,46
55.3, -4.6, 1.605, None,2018-11-16 19:00:00, -4.553,46
85.4, -5.0, 2.625, None,2018-11-16 20:00:00, -5.009,46
83.5, -5.3, 2.608, None,2018-11-16 21:00:00, -5.287,46
88.4, -5.8, 3.545, None,2018-11-16 22:00:00, -5.806,46
67.1, -5.9, 2.193, None,2018-11-16 23:00:00, -5.869,46
54.7, -5.7, 1.551, None,2018-11-17 00:00:00, -5.742,46
191.6, -5.6, 1.926, None,2018-11-17 01:00:00, -5.644,46
191.4, -5.5, 2.015, None,2018-11-17 02:00:00, -5.536,46
200.0, -5.7, 2.775, None,2018-11-17 03:00:00, -5.691,46
206.4, -5.6, 2.39, None,2018-11-17 04:00:00, -5.564,46
198.5, -5.3, 2.583, None,2018-11-17 05:00:00, -5.322,46
170.9, -5.1, 1.121, None,2018-11-17 06:00:00, -5.145,46
154.1, -4.9, 0.943, None,2018-11-17 07:00:00, -4.94,46
163.8, -4.7, 0.832, None,2018-11-17 08:00:00, -4.654,46
109.7, -4.5, 0.893, None,2018-11-17 09:00:00, -4.458,46
120.6, -4.2, 1.022, None,2018-11-17 10:00:00, -4.228,46
75.6, -3.8, 0.889998, None,2018-11-17 11:00:00, -3.848,46
137.2, -3.4, 1.159, None,2018-11-17 12:00:00, -3.379,46
127.4, -3.0, 1.867, None,2018-11-17 13:00:00, -2.991,46
148.4, -2.6, 1.311, None,2018-11-17 14:00:00, -2.604,46
202.1, -2.1, 2.726, None,2018-11-17 15:00:00, -2.132,46
205.7, -1.9, 2.936, None,2018-11-17 16:00:00, -1.923,46
204.8, -1.8, 3.15, None,2018-11-17 17:00:00, -1.834,46
206.3, -1.8, 2.923, None,2018-11-17 18:00:00, -1.759,46
203.4, -1.5, 3.031, None,2018-11-17 19:00:00, -1.503,46
189.5, -1.5, 0.981998, None,2018-11-17 20:00:00, -1.484,46
200.4, -1.1, 2.815, None,2018-11-17 21:00:00, -1.066,46
186.9, -1.1, 1.676, None,2018-11-17 22:00:00, -1.142,46
8.8, -1.5, 1.502, None,2018-11-17 23:00:00, -1.479,46
12.7, -2.0, 1.745, None,2018-11-18 00:00:00, -2.023,46
15.2, -1.8, 1.202, None,2018-11-18 01:00:00, -1.836,46
75.2, -1.1, 1.16, None,2018-11-18 02:00:00, -1.122,46
203.4, 0.4, 2.585, None,2018-11-18 03:00:00, 0.421,46
208.6, 0.6, 2.898, None,2018-11-18 04:00:00, 0.629998,46
198.8, 0.7, 2.357, None,2018-11-18 05:00:00, 0.722,46
198.7, 0.5, 2.207, None,2018-11-18 06:00:00, 0.472,46
207.6, 0.3, 2.518, None,2018-11-18 07:00:00, 0.33,46
216.4, 0.3, 2.679, None,2018-11-18 08:00:00, 0.347,46
198.1, 0.4, 2.397, None,2018-11-18 09:00:00, 0.379999,46
202.1, 0.4, 2.459, None,2018-11-18 10:00:00, 0.398,46
201.3, 0.7, 2.746, None,2018-11-18 11:00:00, 0.694998,46
204.6, 1.8, 2.279, None,2018-11-18 12:00:00, 1.845,46
170.6, 2.3, 2.33, None,2018-11-18 13:00:00, 2.303,46
192.8, 2.9, 2.335, None,2018-11-18 14:00:00, 2.853,46
192.6, 3.4, 2.569, None,2018-11-18 15:00:00, 3.392,46
208.8, 3.2, 2.37, None,2018-11-18 16:00:00, 3.203,46
162.9, 2.0, 0.962998, None,2018-11-18 17:00:00, 1.985,46
71.6, 1.1, 1.0, None,2018-11-18 18:00:00, 1.103,46
2.8, -0.7, 2.165, None,2018-11-18 19:00:00, -0.704999,46
4.0, -1.3, 2.49, None,2018-11-18 20:00:00, -1.321,46
2.0, -2.0, 2.829, None,2018-11-18 21:00:00, -1.995,46
5.3, -2.4, 2.687, None,2018-11-18 22:00:00, -2.399,46
11.0, -2.6, 2.545, None,2018-11-18 23:00:00, -2.617,46
