WDIR_VECT,time,week_of_year
240.5,2021-05-07 00:00:00,19
244.2,2021-05-07 01:00:00,19
202.7,2021-05-07 02:00:00,19
198.5,2021-05-07 03:00:00,19
201.3,2021-05-07 04:00:00,19
217.2,2021-05-07 05:00:00,19
203.1,2021-05-07 06:00:00,19
197.8,2021-05-07 07:00:00,19
327.0,2021-05-07 08:00:00,19
355.8,2021-05-07 09:00:00,19
10.3,2021-05-07 10:00:00,19
353.1,2021-05-07 11:00:00,19
342.9,2021-05-07 12:00:00,19
335.7,2021-05-07 13:00:00,19
70.8,2021-05-07 14:00:00,19
351.2,2021-05-07 15:00:00,19
146.7,2021-05-07 16:00:00,19
228.9,2021-05-07 17:00:00,19
286.3,2021-05-07 18:00:00,19
253.4,2021-05-07 19:00:00,19
245.4,2021-05-07 20:00:00,19
279.1,2021-05-07 21:00:00,19
260.8,2021-05-07 22:00:00,19
251.3,2021-05-07 23:00:00,19
246.9,2021-05-08 00:00:00,19
244.8,2021-05-08 01:00:00,19
249.7,2021-05-08 02:00:00,19
249.0,2021-05-08 03:00:00,19
233.4,2021-05-08 04:00:00,19
229.5,2021-05-08 05:00:00,19
212.5,2021-05-08 06:00:00,19
209.1,2021-05-08 07:00:00,19
182.8,2021-05-08 08:00:00,19
141.0,2021-05-08 09:00:00,19
131.1,2021-05-08 10:00:00,19
144.4,2021-05-08 11:00:00,19
123.5,2021-05-08 12:00:00,19
121.8,2021-05-08 13:00:00,19
124.4,2021-05-08 14:00:00,19
120.8,2021-05-08 15:00:00,19
131.1,2021-05-08 16:00:00,19
116.5,2021-05-08 17:00:00,19
146.9,2021-05-08 18:00:00,19
154.8,2021-05-08 19:00:00,19
140.2,2021-05-08 20:00:00,19
137.5,2021-05-08 21:00:00,19
140.6,2021-05-08 22:00:00,19
132.4,2021-05-08 23:00:00,19
135.4,2021-05-09 00:00:00,19
172.2,2021-05-09 01:00:00,19
193.5,2021-05-09 02:00:00,19
248.1,2021-05-09 03:00:00,19
248.4,2021-05-09 04:00:00,19
277.2,2021-05-09 05:00:00,19
163.3,2021-05-09 06:00:00,19
204.0,2021-05-09 07:00:00,19
294.3,2021-05-09 08:00:00,19
8.3,2021-05-09 09:00:00,19
4.9,2021-05-09 10:00:00,19
7.3,2021-05-09 11:00:00,19
354.9,2021-05-09 12:00:00,19
347.1,2021-05-09 13:00:00,19
357.7,2021-05-09 14:00:00,19
354.6,2021-05-09 15:00:00,19
350.4,2021-05-09 16:00:00,19
347.5,2021-05-09 17:00:00,19
0.2,2021-05-09 18:00:00,19
352.3,2021-05-09 19:00:00,19
336.3,2021-05-09 20:00:00,19
290.8,2021-05-09 21:00:00,19
278.6,2021-05-09 22:00:00,19
250.6,2021-05-09 23:00:00,19
283.1,2021-05-10 00:00:00,19
317.7,2021-05-10 01:00:00,19
313.1,2021-05-10 02:00:00,19
313.0,2021-05-10 03:00:00,19
307.2,2021-05-10 04:00:00,19
