wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,stn_pres
90.0, None, None, 0.0, None, 5.7, None, -2.7, None, None, None, 76.0,2021-04-23 00:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
349.0, None, None, 0.0, None, 4.1, None, -3.3, None, None, None, 78.0,2021-04-23 01:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
280.0, None, None, 0.0, None, 3.8, None, -3.8, None, None, None, 81.0,2021-04-23 02:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
287.0, None, None, 0.0, None, 3.0, None, -5.1, None, None, None, 84.0,2021-04-23 03:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0, None, None, 0.0, None, 3.3, None, -5.6, None, None, None, 85.0,2021-04-23 04:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
315.0, None, None, 0.0, None, 1.9, None, -5.3, None, None, None, 84.0,2021-04-23 05:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
320.0, None, None, 0.0, None, 2.7, None, -1.4, None, None, None, 65.0,2021-04-23 06:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
314.0, 84.0, 1.9, 0.0, -7.6, 4.2, -5.3, 4.7, 315.0, 0.0, None, 28.0,2021-04-23 07:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
336.0, 65.0, 2.7, 0.0, -7.1, 9.2, -1.4, 6.3, 320.0, 0.0, None, 22.0,2021-04-23 08:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
332.0, 28.0, 4.2, 0.0, -12.3, 6.8, 4.7, 8.4, 314.0, 0.0, None, 18.0,2021-04-23 09:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, 22.0, 9.2, 0.0, -13.9, 7.1, 6.3, 9.6, 336.0, 0.0, None, 21.0,2021-04-23 10:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
9.0, 18.0, 6.8, 0.0, -14.6, 11.1, 8.4, 10.5, 332.0, 0.0, None, 24.0,2021-04-23 11:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
311.0, 21.0, 7.1, 0.0, -11.7, 7.8, 9.6, 11.6, 296.0, 0.0, None, 26.0,2021-04-23 12:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
286.0, 24.0, 11.1, 0.0, -9.2, 7.1, 10.5, 10.1, 9.0, 0.0, None, 28.0,2021-04-23 13:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
282.0, 26.0, 7.8, 0.0, -7.3, 9.6, 11.6, 10.1, 311.0, 0.0, None, 34.0,2021-04-23 14:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
296.0, 28.0, 7.1, 0.0, -7.6, 6.7, 10.1, 9.6, 286.0, 0.0, None, 37.0,2021-04-23 15:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
277.0, 34.0, 9.6, 0.0, -5.0, 7.9, 10.1, 8.5, 282.0, 0.0, None, 44.0,2021-04-23 16:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0, 37.0, 6.7, 0.0, -4.4, 8.4, 9.6, 7.4, 296.0, 0.0, None, 53.0,2021-04-23 17:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, 44.0, 7.9, 0.0, -3.1, 4.2, 8.5, 5.5, 277.0, 0.0, None, 65.0,2021-04-23 18:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
141.0, 53.0, 8.4, 0.0, -1.5, 3.3, 7.4, 4.2, 234.0, 0.0, None, 74.0,2021-04-23 19:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
29.0, 65.0, 4.2, 0.0, -0.6, 1.7, 5.5, 2.9, 160.0, 0.0, None, 83.0,2021-04-23 20:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
10.0, 74.0, 3.3, 0.0, 0.0, 0.0, 4.2, 1.5, 141.0, 0.0, 0.0, 85.0,2021-04-23 21:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, 83.0, 1.7, 0.0, 0.3, 2.5, 2.9, 2.3, 29.0, 0.0, 0.0, 85.0,2021-04-23 22:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, 85.0, 0.0, 0.0, -0.7, 2.4, 1.5, 2.6, 10.0, 0.0, 0.0, 89.0,2021-04-23 23:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0, 85.0, 2.5, 0.0, 0.0, 0.0, 2.3, 1.7, 148.0, 0.0, 0.0, 95.0,2021-04-24 00:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None, 0.0, None, 2.3, None, 1.5, None, None, None, 95.0,2021-04-24 01:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
57.0, None, None, 0.0, None, 0.0, None, 1.5, None, None, None, 96.0,2021-04-24 02:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
354.0, None, None, 0.0, None, 0.0, None, 1.4, None, None, None, 95.0,2021-04-24 03:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0, None, None, 0.2, None, 2.1, None, 1.2, None, None, None, 97.0,2021-04-24 04:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
223.0, None, None, 0.0, None, 1.7, None, 1.6, None, None, None, 97.0,2021-04-24 05:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
120.0, None, None, 0.0, None, 2.0, None, 3.6, None, None, None, 92.0,2021-04-24 06:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
307.0, None, None, 0.0, None, 4.4, None, 4.4, None, None, None, 85.0,2021-04-24 07:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
333.0, None, None, 0.0, None, 4.8, None, 5.0, None, None, None, 84.0,2021-04-24 08:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None, 0.4, None, 3.4, None, 3.9, None, None, None, 92.0,2021-04-24 09:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
127.0, None, None, 1.0, None, 2.9, None, 4.8, None, None, None, 88.0,2021-04-24 10:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
110.0, None, None, 1.8, None, 2.7, None, 4.5, None, None, None, 90.0,2021-04-24 11:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
185.0, None, None, 0.8, None, 4.0, None, 5.9, None, None, None, 87.0,2021-04-24 12:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
171.0, None, None, 0.4, None, 3.4, None, 5.8, None, None, None, 86.0,2021-04-24 13:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
137.0, None, None, 0.6, None, 4.9, None, 6.7, None, None, None, 88.0,2021-04-24 14:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
148.0, None, None, 0.2, None, 4.7, None, 6.1, None, None, None, 89.0,2021-04-24 15:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
177.0, None, None, 0.0, None, 4.5, None, 6.7, None, None, None, 85.0,2021-04-24 16:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0, None, None, 0.0, None, 3.1, None, 5.6, None, None, None, 91.0,2021-04-24 17:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
178.0, None, None, 0.2, None, 1.9, None, 4.5, None, None, None, 95.0,2021-04-24 18:00:00,17,,,,,,,,,,,,,,,,,,,,,,,,,,
