WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,time,week_of_year
None,11.9, 2.73,64.9,2017-06-18 00:00:00,25
None,11.5, 3.26,69.1,2017-06-18 01:00:00,25
None,11.1, 2.04,71.3,2017-06-18 02:00:00,25
None,10.9, 2.68,73.4,2017-06-18 03:00:00,25
None,10.7, 3.03,74.8,2017-06-18 04:00:00,25
None,10.2, 3.31,78.5,2017-06-18 05:00:00,25
None,9.8, 3.43,80.6,2017-06-18 06:00:00,25
None,9.9, 2.14,78.9,2017-06-18 07:00:00,25
None,10.6, 3.36,74.4,2017-06-18 08:00:00,25
None,11.6, 3.39,69.6,2017-06-18 09:00:00,25
None,12.8, 4.19,65.6,2017-06-18 10:00:00,25
None,14.0, 3.46,60.3,2017-06-18 11:00:00,25
None,15.7, 3.48,50.3,2017-06-18 12:00:00,25
None,16.3, 3.6,46.4,2017-06-18 13:00:00,25
None,18.0, 4.22,35.2,2017-06-18 14:00:00,25
None,19.4, 5.09,30.2,2017-06-18 15:00:00,25
None,19.9, 4.92,26.9,2017-06-18 16:00:00,25
None,20.4, 4.85,25.6,2017-06-18 17:00:00,25
None,20.3, 4.6,26.0,2017-06-18 18:00:00,25
None,20.5, 3.89,26.2,2017-06-18 19:00:00,25
None,20.0, 3.28,29.3,2017-06-18 20:00:00,25
None,18.8, 2.57,34.9,2017-06-18 21:00:00,25
None,16.4, 1.73,45.2,2017-06-18 22:00:00,25
None,15.1, 1.67,49.4,2017-06-18 23:00:00,25
None,14.1, 1.6,54.5,2017-06-19 00:00:00,25
None,13.4, 1.27,58.5,2017-06-19 01:00:00,25
None,12.3, 1.31,63.4,2017-06-19 02:00:00,25
None,11.9, 1.34,65.3,2017-06-19 03:00:00,25
None,12.0, 1.31,65.3,2017-06-19 04:00:00,25
None,12.0, 1.65,65.7,2017-06-19 05:00:00,25
None,12.2, 1.47,66.0,2017-06-19 06:00:00,25
None,12.4, 2.26,67.4,2017-06-19 07:00:00,25
None,12.4, 3.39,69.8,2017-06-19 08:00:00,25
None,12.8, 3.5,68.1,2017-06-19 09:00:00,25
None,13.3, 3.47,67.2,2017-06-19 10:00:00,25
None,13.9, 3.73,65.4,2017-06-19 11:00:00,25
None,15.0, 3.39,60.8,2017-06-19 12:00:00,25
None,15.2, 4.07,60.9,2017-06-19 13:00:00,25
None,15.6, 2.95,58.9,2017-06-19 14:00:00,25
None,16.7, 3.16,54.7,2017-06-19 15:00:00,25
None,17.2, 3.12,55.3,2017-06-19 16:00:00,25
None,17.7, 4.0,53.1,2017-06-19 17:00:00,25
None,15.8, 2.04,66.8,2017-06-19 18:00:00,25
None,16.4, 0.97,65.3,2017-06-19 19:00:00,25
None,16.8, 2.23,60.6,2017-06-19 20:00:00,25
None,16.0, 2.57,64.7,2017-06-19 21:00:00,25
None,15.2, 2.39,69.8,2017-06-19 22:00:00,25
None,14.7, 2.11,73.4,2017-06-19 23:00:00,25
None,14.3, 2.38,76.8,2017-06-20 00:00:00,25
None,14.0, 2.39,77.9,2017-06-20 01:00:00,25
None,14.0, 2.31,78.3,2017-06-20 02:00:00,25
None,14.0, 2.47,77.6,2017-06-20 03:00:00,25
None,13.7, 1.2,81.0,2017-06-20 04:00:00,25
None,12.9, 1.82,87.0,2017-06-20 05:00:00,25
None,12.9, 1.68,87.3,2017-06-20 06:00:00,25
None,12.8, 1.75,89.1,2017-06-20 07:00:00,25
None,13.4, 2.57,85.5,2017-06-20 08:00:00,25
None,14.0, 3.2,81.1,2017-06-20 09:00:00,25
None,15.1, 2.35,75.7,2017-06-20 10:00:00,25
None,15.8, 1.79,70.9,2017-06-20 11:00:00,25
None,15.8, 2.66,72.2,2017-06-20 12:00:00,25
None,16.9, 3.17,66.8,2017-06-20 13:00:00,25
None,11.7, 4.55,82.3,2017-06-20 14:00:00,25
None,8.8, 2.58,91.5,2017-06-20 15:00:00,25
