pcpn_amt_pst24hrs,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,cum_pcpn_amt,MIN_TEMP,ONE_DAY_SNOW,time,air_temp_1,SNOW_ON_THE_GROUND,snw_dpth,MAX_TEMP,week_of_year
None, None, 308.0, 53.0, None, None, None,2018-12-10 00:00:00, -1.2, None, 22.0, None,50
None, None, 308.0, 53.0, None, None, None,2018-12-10 01:00:00, -0.5, None, 22.0, None,50
None, None, 308.0, 53.0, None, None, None,2018-12-10 02:00:00, -0.9, None, 22.0, None,50
None, None, 308.0, 53.0, None, None, None,2018-12-10 03:00:00, -1.1, None, 23.0, None,50
None, None, 308.0, 53.0, None, None, None,2018-12-10 04:00:00, -1.5, None, 23.0, None,50
None, None, 308.0, 53.0, None, None, None,2018-12-10 05:00:00, -1.3, None, 22.0, None,50
None, None, 309.0, 53.0, None, None, None,2018-12-10 06:00:00, -1.0, None, None, None,50
None, None, 311.0, 53.0, None, None, None,2018-12-10 07:00:00, -1.0, None, 26.0, None,50
None, None, 313.0, 53.0, None, None, None,2018-12-10 08:00:00, -1.0, None, 28.0, None,50
None, None, 314.0, 53.0, None, None, None,2018-12-10 09:00:00, -1.0, None, None, None,50
None, None, 314.0, 53.0, None, None, None,2018-12-10 10:00:00, -1.1, None, 30.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 11:00:00, -1.0, None, 32.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 12:00:00, -1.0, None, 19.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 13:00:00, -1.3, None, None, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 14:00:00, -1.4, None, 31.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 15:00:00, -1.7, None, 31.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 16:00:00, -2.2, None, 31.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 17:00:00, -2.3, None, 29.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 18:00:00, -1.9, None, 28.0, None,50
None, None, 315.0, 53.0, None, None, None,2018-12-10 19:00:00, -1.6, None, 27.0, None,50
None, None, 315.0, 54.0, None, None, None,2018-12-10 20:00:00, -1.2, None, 27.0, None,50
None, None, 315.0, 55.0, None, None, None,2018-12-10 21:00:00, -1.4, None, 26.0, None,50
None, None, 315.0, 56.0, None, None, None,2018-12-10 22:00:00, -0.7, None, 31.0, None,50
