ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
None, None, -4.0, None,2017-02-12, 32.0,3.0,7
None, None, -8.5, None,2017-02-13, 32.0,4.5,7
None, None, -10.0, None,2017-02-14, 31.0,2.0,7
None, None, 2.0, None,2017-02-16, 29.0,9.0,7
None, None, -0.5, None,2017-02-17, 23.0,8.0,7
