pcpn_amt_pst24hrs,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
9.0,147.0, None,-6.0,-6.0,60.0, None, None, 0.0,94.0, None,2022-11-26 00:00:00, None,48
8.0,147.0, None,-5.8,-5.8,60.0, None, None, 0.0,94.0, None,2022-11-26 01:00:00, None,48
8.0,147.0, None,-5.7,-5.6,61.0, None, None, 0.0,95.0, None,2022-11-26 02:00:00, None,48
8.0,147.0, None,-5.4,-5.4,60.0, None, None, 0.0,95.0, None,2022-11-26 03:00:00, None,48
7.0,147.0, None,-5.2,-5.2,60.0, None, None, 0.0,95.0, None,2022-11-26 04:00:00, None,48
7.0,147.0, None,-5.1,-5.1,61.0, None, None, 0.0,95.0, None,2022-11-26 05:00:00, None,48
5.0,146.0, None,-5.0,-5.0,63.0, None, None, None,96.0, None,2022-11-26 06:00:00, None,48
5.0,147.0, None,-4.9,-4.9,65.0, None, None, 1.0,96.0, None,2022-11-26 07:00:00, None,48
4.0,147.0, None,-4.8,-4.8,66.0, None, None, 0.0,96.0, None,2022-11-26 08:00:00, None,48
3.0,147.0, None,-4.9,-4.8,66.0, None, None, 0.0,97.0, None,2022-11-26 09:00:00, None,48
2.0,147.0, None,-4.6,-4.6,68.0, None, None, 0.0,97.0, None,2022-11-26 10:00:00, None,48
2.0,147.0, None,-4.6,-4.6,68.0, None, None, 0.0,98.0, None,2022-11-26 11:00:00, None,48
2.0,147.0, None,-4.2,-4.3,68.0, None, None, 0.0,102.0, None,2022-11-26 12:00:00, None,48
0.0,146.0, None,-3.7,-3.9,65.0, None, None, None,106.0, None,2022-11-26 13:00:00, None,48
None,114.0, None,-3.6,-3.8,66.0, None, None, None,110.0, None,2022-11-26 14:00:00, None,48
None,100.0, None,-3.4,-3.7,64.0, None, None, None,112.0, None,2022-11-26 15:00:00, None,48
None,99.0, None,-3.4,-3.6,63.0, None, None, None,114.0, None,2022-11-26 16:00:00, None,48
None,96.0, None,-3.4,-3.5,63.0, None, None, None,116.0, None,2022-11-26 17:00:00, None,48
None,97.0, None,-3.5,-3.6,62.0, None, None, 1.0,118.0, None,2022-11-26 18:00:00, None,48
None,100.0, None,-4.3,-4.3,62.0, None, None, 3.0,120.0, None,2022-11-26 19:00:00, None,48
None,103.0, None,-4.7,-4.7,63.0, None, None, 3.0,121.0, None,2022-11-26 20:00:00, None,48
None,108.0, None,-7.3,-7.2,67.0, None, None, 5.0,122.0, None,2022-11-26 21:00:00, None,48
None,111.0, None,-7.6,-7.6,67.0, None, None, 3.0,123.0, None,2022-11-26 22:00:00, None,48
None,114.0, None,-8.9,-8.8,68.0, None, None, 3.0,124.0, None,2022-11-26 23:00:00, None,48
None,116.0, None,-9.6,-9.5,67.0, None, None, 2.0,125.0, None,2022-11-27 00:00:00, None,48
None,117.0, None,-9.9,-9.8,67.0, None, None, 1.0,125.0, None,2022-11-27 01:00:00, None,48
None,119.0, None,-10.2,-10.2,66.0, None, None, 2.0,126.0, None,2022-11-27 02:00:00, None,48
None,119.0, None,-10.3,-10.2,64.0, None, None, 0.0,127.0, None,2022-11-27 03:00:00, None,48
None,120.0, None,-10.7,-10.7,555.0, None, None, 1.0,127.0, None,2022-11-27 04:00:00, None,48
None,121.0, None,-10.9,-10.8,68.0, None, None, 1.0,127.0, None,2022-11-27 05:00:00, None,48
None,121.0, None,-11.2,-11.2,67.0, None, None, 0.0,128.0, None,2022-11-27 06:00:00, None,48
None,121.0, None,-11.4,-11.3,67.0, None, None, 0.0,128.0, None,2022-11-27 07:00:00, None,48
None,122.0, None,-11.9,-11.8,67.0, None, None, 1.0,129.0, None,2022-11-27 08:00:00, None,48
None,122.0, None,-11.6,-11.4,64.0, None, None, 0.0,129.0, None,2022-11-27 09:00:00, None,48
None,121.0, None,-11.2,-11.0,68.0, None, None, None,130.0, None,2022-11-27 10:00:00, None,48
None,120.0, None,-10.9,-10.2,67.0, None, None, None,130.0, None,2022-11-27 11:00:00, None,48
None,116.0, None,-12.3,-12.0,73.0, None, None, None,131.0, None,2022-11-27 12:00:00, None,48
None,118.0, None,-12.8,-12.5,82.0, None, None, 2.0,132.0, None,2022-11-27 13:00:00, None,48
5.0,119.0, None,-14.0,-13.9,87.0, None, None, 1.0,133.0, None,2022-11-27 14:00:00, None,48
21.0,121.0, None,-15.5,-15.4,88.0, None, None, 2.0,133.0, None,2022-11-27 15:00:00, None,48
24.0,123.0, None,-16.8,-16.7,89.0, None, None, 2.0,134.0, None,2022-11-27 16:00:00, None,48
27.0,123.0, None,-17.8,-17.7,88.0, None, None, 0.0,134.0, None,2022-11-27 17:00:00, None,48
27.0,124.0, None,-18.4,-18.3,88.0, None, None, 1.0,135.0, None,2022-11-27 18:00:00, None,48
23.0,123.0, None,-18.7,-18.6,87.0, None, None, None,135.0, None,2022-11-27 19:00:00, None,48
20.0,123.0, None,-18.9,-18.8,86.0, None, None, 0.0,135.0, None,2022-11-27 20:00:00, None,48
16.0,124.0, None,-19.3,-19.2,85.0, None, None, 1.0,135.0, None,2022-11-27 21:00:00, None,48
22.0,133.0, None,-20.4,-20.4,84.0, None, None, 9.0,136.0, None,2022-11-27 22:00:00, None,48
12.0,126.0, None,-20.5,-20.5,83.0, None, None, None,136.0, None,2022-11-27 23:00:00, None,48
6.0,122.0, None,-20.6,-20.5,82.0, None, None, None,136.0, None,2022-11-28 00:00:00, None,48
2.0,119.0, None,-20.5,-20.4,81.0, None, None, None,136.0, None,2022-11-28 01:00:00, None,48
0.0,119.0, None,-20.5,-20.4,80.0, None, None, 0.0,136.0, None,2022-11-28 02:00:00, None,48
None,118.0, None,-20.5,-20.3,82.0, None, None, None,136.0, None,2022-11-28 03:00:00, None,48
None,118.0, None,-20.6,-20.6,82.0, None, None, 0.0,136.0, None,2022-11-28 04:00:00, None,48
None,119.0, None,-20.9,-20.9,81.0, None, None, 1.0,136.0, None,2022-11-28 05:00:00, None,48
None,116.0, None,-20.8,-20.7,81.0, None, None, None,136.0, None,2022-11-28 06:00:00, None,48
None,115.0, None,-20.9,-20.6,80.0, None, None, None,136.0, None,2022-11-28 07:00:00, None,48
None,117.0, None,-21.2,-21.0,80.0, None, None, 2.0,136.0, None,2022-11-28 08:00:00, None,48
None,113.0, None,-21.0,-20.9,79.0, None, None, None,136.0, None,2022-11-28 09:00:00, None,48
None,110.0, None,-20.6,-20.4,79.0, None, None, None,136.0, None,2022-11-28 10:00:00, None,48
None,106.0, None,-19.7,-19.7,78.0, None, None, None,136.0, None,2022-11-28 11:00:00, None,48
None,109.0, None,-19.8,-19.6,78.0, None, None, 3.0,136.0, None,2022-11-28 12:00:00, None,48
None,110.0, None,-19.9,-19.7,78.0, None, None, 1.0,137.0, None,2022-11-28 13:00:00, None,48
None,111.0, None,-20.0,-19.9,77.0, None, None, 1.0,137.0, None,2022-11-28 14:00:00, None,48
None,113.0, None,-20.3,-20.2,77.0, None, None, 2.0,137.0, None,2022-11-28 15:00:00, None,48
None,115.0, None,-20.4,-20.3,77.0, None, None, 2.0,137.0, None,2022-11-28 16:00:00, None,48
None,113.0, None,-20.5,-20.3,77.0, None, None, None,137.0, None,2022-11-28 17:00:00, None,48
None,115.0, None,-20.7,-20.6,76.0, None, None, 2.0,137.0, None,2022-11-28 18:00:00, None,48
None,116.0, None,-21.1,-21.1,76.0, None, None, 1.0,137.0, None,2022-11-28 19:00:00, None,48
None,114.0, None,-21.6,-21.5,75.0, None, None, None,137.0, None,2022-11-28 21:00:00, None,48
None,118.0, None,-22.1,-22.1,75.0, None, None, 4.0,137.0, None,2022-11-28 22:00:00, None,48
None,116.0, None,-22.3,-22.2,75.0, None, None, None,137.0, None,2022-11-28 23:00:00, None,48
None,117.0, None,-22.4,-22.3,74.0, None, None, 1.0,137.0, None,2022-11-29 00:00:00, None,48
None,117.0, None,-22.6,-22.5,74.0, None, None, 0.0,137.0, None,2022-11-29 01:00:00, None,48
None,113.0, None,-22.5,-22.4,74.0, None, None, None,137.0, None,2022-11-29 02:00:00, None,48
