station_observations
AirTemp, ONE_DAY_PRECIPITATION, MIN_TEMP, Snow_WE, time, SNOW_ON_THE_GROUND, MAX_TEMP
None, 0.0, -20.3, None, 2013-01-01 00:00:00, None, -12.7
None, 0.0, -19.6, None, 2013-01-02 00:00:00, None, -9.1
None, 0.0, -7.3, None, 2013-01-03 00:00:00, None, -6.0
None, 0.0, -12.0, None, 2013-01-04 00:00:00, None, -5.7
None, 0.0, -10.3, None, 2013-01-05 00:00:00, None, -7.7
None, 0.0, -14.7, None, 2013-01-06 00:00:00, None, -8.3
None, 0.0, -15.2, None, 2013-01-07 00:00:00, None, -5.2
None, 1.0, -15.4, None, 2013-01-08 00:00:00, None, -3.9
None, 0.0, -20.5, None, 2013-01-09 00:00:00, None, -14.8
None, 0.0, -24.1, None, 2013-01-10 00:00:00, None, -17.0
None, 0.0, -25.0, None, 2013-01-11 00:00:00, None, -17.4
None, 0.0, -26.0, None, 2013-01-12 00:00:00, None, -20.1
None, 0.0, -24.2, None, 2013-01-13 00:00:00, None, -15.1
None, 2.8, -18.8, None, 2013-01-14 00:00:00, None, 5.6
None, 2.3, 1.9, None, 2013-01-15 00:00:00, None, 6.0
None, 1.0, -1.5, None, 2013-01-16 00:00:00, None, 3.2
None, 0.9, -2.0, None, 2013-01-17 00:00:00, None, 2.0
None, 0.0, -8.4, None, 2013-01-18 00:00:00, None, 0.8
None, 0.0, -11.2, None, 2013-01-19 00:00:00, None, -3.0
None, 0.0, -13.4, None, 2013-01-20 00:00:00, None, -8.0
None, 0.0, -14.4, None, 2013-01-21 00:00:00, None, -7.8
None, 0.0, -14.4, None, 2013-01-22 00:00:00, None, -7.4
None, 3.0, -10.6, None, 2013-01-23 00:00:00, None, -6.9
None, 0.0, -14.4, None, 2013-01-24 00:00:00, None, -7.8
None, 1.0, -12.7, None, 2013-01-25 00:00:00, None, -5.6
None, 0.0, -9.1, None, 2013-01-26 00:00:00, None, -3.4
None, 1.0, -11.0, None, 2013-01-27 00:00:00, None, -3.0
None, 1.0, -16.3, None, 2013-01-28 00:00:00, None, -9.1
None, 2.1, -20.9, None, 2013-01-29 00:00:00, None, -16.3
None, 2.0, -19.0, None, 2013-01-30 00:00:00, None, -12.1
None, 4.0, -12.7, None, 2013-01-31 00:00:00, None, -3.7
None, 1.0, -3.7, None, 2013-02-01 00:00:00, None, 2.8
None, 1.0, -2.6, None, 2013-02-02 00:00:00, None, 2.4
None, 2.0, -3.4, None, 2013-02-03 00:00:00, None, -0.2
None, 0.0, -14.2, None, 2013-02-04 00:00:00, None, -1.3
None, 1.0, -13.2, None, 2013-02-05 00:00:00, None, -6.0
None, 0.0, -9.8, None, 2013-02-06 00:00:00, None, -3.0
None, 1.0, -7.6, None, 2013-02-07 00:00:00, None, -2.6
None, 1.0, -7.8, None, 2013-02-08 00:00:00, None, 0.3
None, 1.0, -6.0, None, 2013-02-09 00:00:00, None, 2.9
None, 0.0, -9.0, None, 2013-02-10 00:00:00, None, 3.8
None, 1.0, -3.1, None, 2013-02-11 00:00:00, None, 0.8
None, 5.9, -8.3, None, 2013-02-12 00:00:00, None, -0.6
None, 0.0, -14.1, None, 2013-02-13 00:00:00, None, -2.1
None, 0.0, -12.1, None, 2013-02-14 00:00:00, None, -2.2
None, 1.0, -5.4, None, 2013-02-15 00:00:00, None, 4.2
None, 1.0, -8.2, None, 2013-02-16 00:00:00, None, 3.3
None, 0.0, -13.1, None, 2013-02-17 00:00:00, None, -1.2
None, 0.0, -10.4, None, 2013-02-18 00:00:00, None, -1.9
None, 0.0, -14.4, None, 2013-02-19 00:00:00, None, -1.0
None, 1.0, -9.0, None, 2013-02-20 00:00:00, None, -2.2
None, 1.0, -8.4, None, 2013-02-21 00:00:00, None, -0.4
None, 2.1, -8.0, None, 2013-02-22 00:00:00, None, -0.3
None, 1.0, -9.0, None, 2013-02-23 00:00:00, None, 0.6
None, 2.0, -11.3, None, 2013-02-24 00:00:00, None, 1.1
None, 0.0, -16.2, None, 2013-02-25 00:00:00, None, -0.5
None, 1.0, -17.1, None, 2013-02-26 00:00:00, None, -5.1
None, 1.0, -13.3, None, 2013-02-27 00:00:00, None, -0.9
None, 2.0, -10.1, None, 2013-02-28 00:00:00, None, -1.8
None, 0.0, -11.0, None, 2013-03-01 00:00:00, None, 3.3
None, 0.0, -12.7, None, 2013-03-02 00:00:00, None, 0.2
None, 0.0, -13.7, None, 2013-03-03 00:00:00, None, 2.9
None, 0.0, -12.5, None, 2013-03-04 00:00:00, None, 0.1
None, 0.0, -19.4, None, 2013-03-05 00:00:00, None, 0.2
None, 0.0, -21.5, None, 2013-03-06 00:00:00, None, -0.7
None, 0.0, -20.2, None, 2013-03-07 00:00:00, None, 2.0
None, 1.0, -15.9, None, 2013-03-08 00:00:00, None, 4.0
None, 1.0, -8.4, None, 2013-03-09 00:00:00, None, 3.7
None, 0.0, -8.0, None, 2013-03-10 00:00:00, None, -0.2
None, 0.0, -13.7, None, 2013-03-11 00:00:00, None, -0.4
None, 0.0, -9.4, None, 2013-03-12 00:00:00, None, -1.0
None, 1.0, -14.5, None, 2013-03-13 00:00:00, None, -6.0
None, 4.0, -14.7, None, 2013-03-14 00:00:00, None, -9.8
None, 4.0, -15.7, None, 2013-03-15 00:00:00, None, -8.3
None, 0.0, -17.2, None, 2013-03-16 00:00:00, None, -0.8
None, 1.0, -16.8, None, 2013-03-17 00:00:00, None, -3.6
None, 4.0, -18.7, None, 2013-03-18 00:00:00, None, -2.4
None, 1.0, -11.9, None, 2013-03-19 00:00:00, None, -1.2
None, 3.0, -7.7, None, 2013-03-20 00:00:00, None, -0.5
None, 0.0, -14.3, None, 2013-03-21 00:00:00, None, -0.5
None, 0.0, -20.1, None, 2013-03-22 00:00:00, None, 0.3
None, 0.0, -19.5, None, 2013-03-23 00:00:00, None, 1.7
None, 0.0, -17.3, None, 2013-03-24 00:00:00, None, 5.1
None, 1.0, -10.7, None, 2013-03-25 00:00:00, None, 6.0
None, 0.0, -4.6, None, 2013-03-26 00:00:00, None, 7.1
None, 0.0, -7.3, None, 2013-03-27 00:00:00, None, 9.1
None, 0.0, -8.9, None, 2013-03-28 00:00:00, None, 8.2
None, 0.0, -6.6, None, 2013-03-29 00:00:00, None, 8.4
None, 0.0, -3.6, None, 2013-03-30 00:00:00, None, 7.5
None, 0.0, -6.0, None, 2013-03-31 00:00:00, None, 11.1
None, 0.0, -7.2, None, 2013-04-01 00:00:00, None, 12.1
None, 0.0, -7.1, None, 2013-04-02 00:00:00, None, 4.0
None, 0.0, -9.6, None, 2013-04-03 00:00:00, None, 6.4
None, 0.0, -6.0, None, 2013-04-04 00:00:00, None, 3.9
None, 0.0, -9.9, None, 2013-04-05 00:00:00, None, -2.7
None, 4.0, -10.2, None, 2013-04-06 00:00:00, None, 3.3
None, 1.0, -5.3, None, 2013-04-07 00:00:00, None, 1.1
None, 0.0, -6.4, None, 2013-04-08 00:00:00, None, 1.3
None, 5.0, -6.9, None, 2013-04-09 00:00:00, None, 2.5
None, 1.0, -6.2, None, 2013-04-10 00:00:00, None, 7.1
None, 0.0, -9.4, None, 2013-04-11 00:00:00, None, 3.2
None, 0.0, -7.8, None, 2013-04-12 00:00:00, None, 1.3
None, 0.0, -5.1, None, 2013-04-13 00:00:00, None, 3.0
None, 0.0, -9.3, None, 2013-04-14 00:00:00, None, 3.8
None, 0.0, -7.1, None, 2013-04-15 00:00:00, None, 3.4
None, 0.0, -11.4, None, 2013-04-16 00:00:00, None, 6.1
