station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 0.0, None, 2013-01-01 00:00:00, -13.3, -3.6
None, 0.0, None, 2013-01-02 00:00:00, -12.4, 1.9
None, 0.0, None, 2013-01-03 00:00:00, -8.6, 3.8
None, 0.0, None, 2013-01-04 00:00:00, -13.0, -4.9
None, 0.0, None, 2013-01-05 00:00:00, -11.8, -4.4
None, 5.0, None, 2013-01-06 00:00:00, -10.6, -5.1
None, 3.7, None, 2013-01-07 00:00:00, -11.6, -6.1
None, 6.5, None, 2013-01-08 00:00:00, -10.2, -5.0
None, 16.6, None, 2013-01-09 00:00:00, -8.8, -2.7
None, 0.8, None, 2013-01-10 00:00:00, -13.6, -6.9
None, 0.0, None, 2013-01-11 00:00:00, -17.5, -7.1
None, 0.0, None, 2013-01-12 00:00:00, -19.6, -11.5
None, 0.0, None, 2013-01-13 00:00:00, -20.1, -9.3
None, 0.0, None, 2013-01-14 00:00:00, -13.1, -12.0
None, 0.0, None, 2013-01-15 00:00:00, -12.4, -4.7
None, 0.4, None, 2013-01-16 00:00:00, -5.5, -1.0
None, 0.0, None, 2013-01-17 00:00:00, -3.8, -0.6
None, 0.0, None, 2013-01-18 00:00:00, -4.3, 0.4
None, 0.0, None, 2013-01-19 00:00:00, -4.4, 0.9
None, 0.0, None, 2013-01-20 00:00:00, -9.1, 0.2
None, 1.8, None, 2013-01-21 00:00:00, -6.2, 1.2
None, 0.0, None, 2013-01-22 00:00:00, -7.0, -0.9
None, 1.0, None, 2013-01-23 00:00:00, -3.3, 1.7
None, 7.0, None, 2013-01-24 00:00:00, -5.7, -2.3
None, 14.0, None, 2013-01-25 00:00:00, -5.2, -1.0
None, 8.0, None, 2013-01-26 00:00:00, -6.1, -2.2
None, 4.0, None, 2013-01-27 00:00:00, -7.7, -5.8
None, 2.1, None, 2013-01-28 00:00:00, -11.1, -6.1
None, 0.0, None, 2013-01-29 00:00:00, -12.1, -7.0
None, 0.0, None, 2013-01-30 00:00:00, -7.0, -2.3
None, 1.1, None, 2013-01-31 00:00:00, -3.7, -1.6
None, 0.0, None, 2013-02-01 00:00:00, -3.8, -0.4
None, 2.8, None, 2013-02-02 00:00:00, -4.3, 2.6
None, 0.0, None, 2013-02-03 00:00:00, -3.7, -0.5
None, 0.0, None, 2013-02-04 00:00:00, -3.5, -1.8
None, 4.0, None, 2013-02-05 00:00:00, -3.6, -1.3
None, 2.0, None, 2013-02-06 00:00:00, -4.6, -2.9
None, 3.0, None, 2013-02-07 00:00:00, -5.2, -2.8
None, 0.0, None, 2013-02-08 00:00:00, -8.8, -1.8
None, 0.0, None, 2013-02-09 00:00:00, -8.9, -3.4
None, 0.0, None, 2013-02-10 00:00:00, -9.5, -2.2
None, 0.0, None, 2013-02-11 00:00:00, -9.7, -5.9
None, 0.0, None, 2013-02-12 00:00:00, -5.9, -2.9
None, 0.0, None, 2013-02-13 00:00:00, -8.3, 0.5
None, 0.0, None, 2013-02-14 00:00:00, -9.0, -3.0
None, 2.9, None, 2013-02-15 00:00:00, -6.3, 0.2
None, 6.0, None, 2013-02-16 00:00:00, -5.2, -0.7
None, 1.0, None, 2013-02-17 00:00:00, -8.3, -2.5
None, 3.2, None, 2013-02-18 00:00:00, -8.4, -3.9
None, 1.0, None, 2013-02-19 00:00:00, -9.3, -2.8
None, 0.0, None, 2013-02-20 00:00:00, -8.2, -5.6
None, 0.0, None, 2013-02-21 00:00:00, -8.6, -6.0
None, 17.8, None, 2013-02-22 00:00:00, -7.0, -3.9
None, 0.3, None, 2013-02-23 00:00:00, -8.8, -3.9
None, 0.0, None, 2013-02-24 00:00:00, -8.5, -5.8
None, 10.1, None, 2013-02-25 00:00:00, -6.8, -4.5
None, 0.0, None, 2013-02-26 00:00:00, -7.3, -3.9
None, 1.0, None, 2013-02-27 00:00:00, -7.3, -3.9
