53.59
6407.78
132.95
13.71
430.69
3603.50
1755.92
6094.55
48.83
2877.08
10163.62
9.44
1497.45
43.00
228.41
27.42
1718.91
141.59
166811.40
330.81
211.04
120.78
614.70
789.56
1334.02
184.10
4.20
17.57
14743.75
7294.45
2057.17
1118.72
11.05
5035.71
36.96
2613.93
