AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year
3.8, 3.9, 633.5,2022-06-18 00:00:00, 2.5, 12.2,25
3.9, None, 632.5,2022-06-18 00:15:00, None, None,25
None, None, 633.5,2022-06-18 00:21:00, None, None,25
None, None, 633.5,2022-06-18 00:23:00, None, None,25
3.9, None, 632.5,2022-06-18 00:30:00, None, None,25
4.0, None, 632.5,2022-06-18 00:45:00, None, None,25
4.1, None, 632.5,2022-06-18 01:00:00, None, None,25
4.1, None, 632.5,2022-06-18 01:15:00, None, None,25
4.2, None, 632.5,2022-06-18 01:30:00, None, None,25
4.3, None, 632.5,2022-06-18 01:45:00, None, None,25
5.8, None, 631.5,2022-06-18 02:00:00, None, None,25
4.9, None, 631.5,2022-06-18 02:15:00, None, None,25
5.3, None, 631.5,2022-06-18 02:30:00, None, None,25
5.4, None, 631.5,2022-06-18 02:45:00, None, None,25
5.3, None, 630.4,2022-06-18 03:00:00, None, None,25
5.4, None, 630.4,2022-06-18 03:15:00, None, None,25
5.2, None, 630.4,2022-06-18 03:30:00, None, None,25
4.6, None, 630.4,2022-06-18 03:45:00, None, None,25
4.5, None, 630.4,2022-06-18 04:00:00, None, None,25
4.6, None, 629.4,2022-06-18 04:15:00, None, None,25
4.3, None, 629.4,2022-06-18 04:30:00, None, None,25
3.9, None, 629.4,2022-06-18 04:45:00, None, None,25
4.1, None, 629.4,2022-06-18 05:00:00, None, None,25
4.5, None, 629.4,2022-06-18 05:15:00, None, None,25
5.2, None, 629.4,2022-06-18 05:30:00, None, None,25
5.4, None, 629.4,2022-06-18 05:45:00, None, None,25
5.1, None, 629.4,2022-06-18 06:00:00, None, None,25
5.4, None, 629.4,2022-06-18 06:15:00, None, None,25
6.5, None, 629.4,2022-06-18 06:30:00, None, None,25
5.7, None, 628.3,2022-06-18 06:45:00, None, None,25
6.3, None, 628.3,2022-06-18 07:00:00, None, None,25
7.5, None, 628.3,2022-06-18 07:15:00, None, None,25
9.6, None, 628.3,2022-06-18 07:30:00, None, None,25
8.0, None, 628.3,2022-06-18 07:45:00, None, None,25
9.1, None, 627.3,2022-06-18 08:00:00, None, None,25
8.3, None, 627.3,2022-06-18 08:15:00, None, None,25
8.6, None, 627.3,2022-06-18 08:30:00, None, None,25
9.6, None, 627.3,2022-06-18 08:45:00, None, None,25
7.7, None, 627.3,2022-06-18 09:00:00, None, None,25
7.6, None, 627.3,2022-06-18 09:15:00, None, None,25
8.7, None, 627.3,2022-06-18 09:30:00, None, None,25
10.1, None, 627.3,2022-06-18 09:45:00, None, None,25
10.2, None, 627.3,2022-06-18 10:00:00, None, None,25
9.7, None, 627.3,2022-06-18 10:15:00, None, None,25
9.2, None, 627.3,2022-06-18 10:30:00, None, None,25
9.4, None, 627.3,2022-06-18 10:45:00, None, None,25
8.9, None, 626.2,2022-06-18 11:00:00, None, None,25
8.5, None, 626.2,2022-06-18 11:15:00, None, None,25
9.0, None, 626.2,2022-06-18 11:30:00, None, None,25
10.6, None, 625.2,2022-06-18 11:45:00, None, None,25
9.7, None, 625.2,2022-06-18 12:00:00, None, None,25
9.7, None, 625.2,2022-06-18 12:15:00, None, None,25
10.3, None, 624.2,2022-06-18 12:30:00, None, None,25
10.7, None, 623.1,2022-06-18 12:45:00, None, None,25
11.4, None, 622.1,2022-06-18 13:00:00, None, None,25
10.4, None, 622.1,2022-06-18 13:15:00, None, None,25
11.8, None, 621.0,2022-06-18 13:30:00, None, None,25
11.7, None, 621.0,2022-06-18 13:45:00, None, None,25
12.2, None, 620.0,2022-06-18 14:00:00, None, None,25
11.7, None, 620.0,2022-06-18 14:15:00, None, None,25
11.7, None, 618.9,2022-06-18 14:30:00, None, None,25
11.4, None, 618.9,2022-06-18 14:45:00, None, None,25
10.6, None, 618.9,2022-06-18 15:00:00, None, None,25
11.7, None, 617.9,2022-06-18 15:15:00, None, None,25
11.8, None, 617.9,2022-06-18 15:30:00, None, None,25
10.4, None, 616.9,2022-06-18 15:45:00, None, None,25
10.5, None, 615.8,2022-06-18 16:00:00, None, None,25
11.2, None, 614.8,2022-06-18 16:15:00, None, None,25
10.3, None, 614.8,2022-06-18 16:30:00, None, None,25
10.3, None, 613.7,2022-06-18 16:45:00, None, None,25
10.2, None, 613.7,2022-06-18 17:00:00, None, None,25
9.3, None, 613.7,2022-06-18 17:15:00, None, None,25
9.5, None, 612.7,2022-06-18 17:30:00, None, None,25
8.9, None, 612.7,2022-06-18 17:45:00, None, None,25
8.4, None, 611.7,2022-06-18 18:00:00, None, None,25
8.6, None, 610.6,2022-06-18 18:15:00, None, None,25
8.7, None, 609.6,2022-06-18 18:30:00, None, None,25
8.0, None, 609.6,2022-06-18 18:45:00, None, None,25
7.6, None, 608.5,2022-06-18 19:00:00, None, None,25
7.3, None, 608.5,2022-06-18 19:15:00, None, None,25
7.6, None, 607.5,2022-06-18 19:30:00, None, None,25
7.3, None, 607.5,2022-06-18 19:45:00, None, None,25
7.0, None, 607.5,2022-06-18 20:00:00, None, None,25
6.5, None, 606.4,2022-06-18 20:15:00, None, None,25
5.9, None, 606.4,2022-06-18 20:30:00, None, None,25
4.9, None, 605.4,2022-06-18 20:45:00, None, None,25
4.2, None, 605.4,2022-06-18 21:00:00, None, None,25
4.8, None, 604.4,2022-06-18 21:15:00, None, None,25
4.4, None, 604.4,2022-06-18 21:30:00, None, None,25
4.4, None, 603.3,2022-06-18 21:45:00, None, None,25
4.4, None, 603.3,2022-06-18 22:00:00, None, None,25
4.0, None, 603.3,2022-06-18 22:15:00, None, None,25
3.9, None, 602.3,2022-06-18 22:30:00, None, None,25
3.5, None, 602.3,2022-06-18 22:45:00, None, None,25
3.4, None, 602.3,2022-06-18 23:00:00, None, None,25
3.4, None, 602.3,2022-06-18 23:15:00, None, None,25
3.8, None, 602.3,2022-06-18 23:30:00, None, None,25
