CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -6.365, 99.8, None, None, None, 10.02, 27.12, None, 220.6, None, None, None, None, None, -6.0, None, None, None, None, None, None, None,2020-01-08 00:00:00, None, None, None, None,2
None, -6.461, 99.5, None, None, None, 12.25, 24.34, None, 221.5, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2020-01-08 01:00:00, None, None, None, None,2
None, -6.94, 98.9, None, None, None, 16.46, 22.08, None, 251.3, None, None, None, None, None, -7.0, None, None, None, None, None, None, None,2020-01-08 02:00:00, None, None, None, None,2
None, -7.75, 98.3, None, None, None, 13.84, 26.95, None, 260.9, None, None, None, None, None, -8.0, None, None, None, None, None, None, None,2020-01-08 03:00:00, None, None, None, None,2
None, -8.76, 96.9, None, None, None, 14.91, 24.61, None, 259.1, None, None, None, None, None, -9.0, None, None, None, None, None, None, None,2020-01-08 04:00:00, None, None, None, None,2
None, -9.52, 96.3, None, None, None, 15.35, 20.06, None, 262.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2020-01-08 05:00:00, None, None, None, None,2
None, -9.94, 95.5, None, None, None, 12.36, 11.81, None, 243.7, None, None, None, None, None, -10.0, None, None, None, None, None, None, None,2020-01-08 06:00:00, None, None, None, None,2
None, -10.42, 94.8, None, None, None, 12.63, 9.77, None, 235.1, None, None, None, None, None, -11.0, None, None, None, None, None, None, None,2020-01-08 07:00:00, None, None, None, None,2
None, -10.9, 94.3, None, None, None, 9.5, 7.7, None, 233.5, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2020-01-08 08:00:00, None, None, None, None,2
None, -11.14, 94.3, None, None, None, 19.28, 6.707, None, 223.3, None, None, None, None, None, -12.0, None, None, None, None, None, None, None,2020-01-08 09:00:00, None, None, None, None,2
None, -10.18, 95.3, None, None, 10.3, 13.33, 6.624, None, 265.0, -11.0, 6.6, -10.2, -11.2, 0.0, -11.0, None, 265.0, -9.9, None, None, 95.0, None,2020-01-08 11:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -9.36, 95.8, None, None, 8.0, 18.66, 4.275, None, 249.5, -10.0, 4.3, -9.4, -11.2, 0.0, -10.0, None, 250.0, -9.4, None, None, 96.0, None,2020-01-08 12:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -9.55, 96.3, None, None, 7.3, 18.21, 4.582, None, 255.1, -10.0, 4.6, -9.6, -11.2, 0.0, -10.0, None, 255.0, -9.3, None, None, 96.0, None,2020-01-08 13:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -12.0, 94.1, None, None, 8.6, 38.45, 4.148, None, 336.4, -13.0, 4.1, -12.0, -12.0, 0.0, -13.0, None, 336.0, -9.3, None, None, 94.0, None,2020-01-08 14:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -12.49, 93.2, None, None, 11.9, 11.42, 7.19, None, 351.2, -13.0, 7.2, -12.5, -12.5, 0.0, -13.0, None, 351.0, -9.3, None, None, 93.0, None,2020-01-08 15:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -12.72, 92.7, None, None, 8.3, 7.92, 5.271, None, 345.3, -14.0, 5.3, -12.7, -12.7, 0.0, -14.0, None, 345.0, -9.3, None, None, 93.0, None,2020-01-08 16:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -13.25, 92.4, None, None, 5.6, 17.23, 3.43, None, 334.4, -14.0, 3.4, -13.3, -13.3, 0.0, -14.0, None, 334.0, -9.3, None, None, 92.0, None,2020-01-08 17:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -13.53, 92.1, None, None, 5.2, 8.28, 3.436, None, 331.9, -14.0, 3.4, -13.5, -13.5, 0.0, -14.0, None, 332.0, -9.3, None, None, 92.0, None,2020-01-08 18:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -13.58, 92.1, None, None, 4.7, 6.32, 3.434, None, 314.5, -14.0, 3.4, -13.6, -13.6, 0.0, -14.0, None, 315.0, -13.5, None, None, 92.0, None,2020-01-08 19:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -13.61, 92.0, None, None, 5.0, 5.865, 3.993, None, 319.0, -15.0, 4.0, -13.6, -13.6, 0.0, -15.0, None, 319.0, -13.5, None, None, 92.0, None,2020-01-08 20:00:00, -6999.0, None, -6999.0, -6999.0,2
None, -14.04, 91.8, None, None, 7.8, 6.275, 5.658, None, 312.7, -15.0, 5.7, -14.0, -14.0, 0.0, -15.0, None, 313.0, -13.5, None, None, 92.0, None,2020-01-08 21:00:00, -6999.0, None, -6999.0, -6999.0,2
