pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -10.09, 89.9, None, None, None, None, None, None, None, -12.0, 906.0, None,2020-01-08 00:00:00, None, None,2
None, -9.86, 89.3, None, None, None, None, None, None, None, -11.0, 906.0, None,2020-01-08 01:00:00, None, None,2
None, -9.68, 88.8, None, None, None, None, None, None, None, -11.0, 906.0, None,2020-01-08 02:00:00, None, None,2
None, -9.53, 89.8, None, None, None, None, None, None, None, -11.0, 906.0, None,2020-01-08 03:00:00, None, None,2
None, -9.8, 90.6, None, None, None, None, None, None, None, -11.0, 907.0, None,2020-01-08 04:00:00, None, None,2
None, -10.68, 89.9, None, None, None, None, None, None, None, -12.0, 907.0, None,2020-01-08 05:00:00, None, None,2
None, -11.69, 88.9, None, None, None, None, None, None, None, -13.0, 908.0, None,2020-01-08 06:00:00, None, None,2
None, -12.31, 88.8, None, None, None, None, None, None, None, -14.0, 909.0, None,2020-01-08 07:00:00, None, None,2
None, -11.82, 89.9, None, None, None, None, None, None, None, -13.0, 908.0, None,2020-01-08 08:00:00, None, None,2
None, -12.55, 88.3, None, None, None, None, None, None, None, -14.0, 909.0, None,2020-01-08 09:00:00, None, None,2
2.2, -11.65, 90.4, -11.3, 90.0, -13.0, -11.7, -12.9, 1012.4, 0.0, -13.0, 911.0, 0.0,2020-01-08 11:00:00, -6999.0, 911.0,2
2.0, -11.66, 89.8, -11.3, 90.0, -13.0, -11.7, -12.9, 1011.3, 0.0, -13.0, 910.0, 0.0,2020-01-08 12:00:00, -6999.0, 910.0,2
1.8, -10.86, 89.8, -10.9, 90.0, -12.0, -10.9, -12.9, 1011.2, 0.0, -12.0, 910.0, 0.0,2020-01-08 13:00:00, -6999.0, 910.0,2
1.8, -10.75, 89.8, -10.8, 90.0, -12.0, -10.8, -12.9, 1012.3, 0.0, -12.0, 911.0, 0.0,2020-01-08 14:00:00, -6999.0, 911.0,2
1.5, -10.42, 89.4, -10.3, 89.0, -12.0, -10.4, -12.9, 1012.2, 0.0, -12.0, 911.0, 0.0,2020-01-08 15:00:00, -6999.0, 911.0,2
1.1, -11.05, 89.3, -10.2, 89.0, -12.0, -11.1, -12.9, 1012.3, 0.0, -12.0, 911.0, 0.0,2020-01-08 16:00:00, -6999.0, 911.0,2
