pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 1.361, 96.5, None, None, None, None, 0.0, None, None, 1.0, 1.4, 1.3, 0.0, 1.0, 7.8, 97.0, None,2021-05-07 00:00:00, 143.0, 143.3,19
None, None, 0.854, 94.7, None, None, None, None, 1.0, None, None, 0.0, 0.9, 0.5, 0.0, 0.0, 7.8, 95.0, None,2021-05-07 01:00:00, 144.0, 143.5,19
None, None, 0.217, 96.9, None, None, None, None, 0.0, None, None, -1.0, 0.2, 0.0, 0.0, -1.0, 7.8, 97.0, None,2021-05-07 02:00:00, 143.0, 143.3,19
None, None, -0.327, 94.9, None, None, None, None, 0.0, None, None, -1.0, -0.3, -0.4, 0.0, -1.0, 7.8, 95.0, None,2021-05-07 03:00:00, 143.0, 143.3,19
None, None, -0.749, 95.6, None, None, None, None, 0.0, None, None, -1.0, -0.7, -0.9, -0.2, -1.0, 7.8, 96.0, None,2021-05-07 04:00:00, 143.0, 143.2,19
None, None, -1.059, 94.1, None, None, None, None, 0.0, None, None, -2.0, -1.1, -1.2, -0.5, -2.0, 7.8, 94.0, None,2021-05-07 05:00:00, 143.0, 143.1,19
None, None, -0.851, 83.5, None, None, None, None, 0.0, None, None, -2.0, -0.9, -1.2, -0.3, -2.0, 7.8, 84.0, None,2021-05-07 06:00:00, 143.0, 143.1,19
None, None, -0.755, 91.0, None, None, None, None, 0.0, None, None, -2.0, -0.8, -1.3, 1.0, -2.0, -0.5, 91.0, None,2021-05-07 07:00:00, 143.0, 143.1,19
None, None, -0.165, 90.1, None, None, None, None, 0.0, None, None, -2.0, -0.2, -1.3, 1.0, -2.0, 0.0, 90.0, None,2021-05-07 08:00:00, 143.0, 143.1,19
None, None, -0.082, 86.0, None, None, None, None, 0.0, None, None, -2.0, -0.1, -1.3, 0.0, -2.0, 0.2, 86.0, None,2021-05-07 09:00:00, 143.0, 143.1,19
None, None, 2.058, 80.8, None, None, None, None, 0.0, None, None, 0.0, 2.1, -1.3, 1.0, 0.0, 2.3, 81.0, None,2021-05-07 10:00:00, 143.0, 142.7,19
