RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 6.696, 220.4, -49.0, 5.8, None, None, None, None, None, -6999.0, None, None, None, None, 6.109, None, 13.9, -6999.0, None, 20.09, None, 6.1, 1.9, -6999.0,2021-05-07 00:00:00, -6999.0,19
None, None, None, None, 0.466, 249.4, -49.0, 5.8, None, None, None, None, None, -6999.0, None, None, None, None, 6.235, None, 13.9, -6999.0, None, 76.8, None, 6.2, 0.3, -6999.0,2021-05-07 01:00:00, -6999.0,19
None, None, None, None, 4.565, 67.74, -50.0, 5.8, None, None, None, None, None, -6999.0, None, None, None, None, 6.049, None, 13.9, -6999.0, None, 35.66, None, 6.0, -0.1, -6999.0,2021-05-07 02:00:00, -6999.0,19
None, None, None, None, 4.78, 239.4, -50.0, 5.0, None, None, None, None, None, -6999.0, None, None, None, None, 5.021, None, 13.9, -6999.0, None, 39.15, None, 5.0, 0.1, -6999.0,2021-05-07 03:00:00, -6999.0,19
None, None, None, None, 6.944, 215.8, -51.0, 3.6, None, None, None, None, None, -6999.0, None, None, None, None, 3.583, None, 13.9, -6999.0, None, 31.15, None, 3.6, 0.5, -6999.0,2021-05-07 04:00:00, -6999.0,19
None, None, None, None, 5.839, 193.5, -51.0, 3.2, None, None, None, None, None, -6999.0, None, None, None, None, 3.217, None, 13.9, -6999.0, None, 30.82, None, 3.2, 0.0, -6999.0,2021-05-07 05:00:00, -6999.0,19
None, None, None, None, 6.058, 195.1, -51.0, 2.9, None, None, None, None, None, -6999.0, None, None, None, None, 2.997, None, 13.9, -6999.0, None, 31.41, None, 3.0, 0.1, -6999.0,2021-05-07 06:00:00, -6999.0,19
None, None, None, None, 5.868, 200.6, -52.0, 2.5, None, None, None, None, None, -6999.0, None, None, None, None, 2.525, None, 3.0, -6999.0, None, 42.47, None, 2.5, 0.6, -6999.0,2021-05-07 07:00:00, -6999.0,19
None, None, None, None, 4.086, 199.4, -52.0, 1.7, None, None, None, None, None, -6999.0, None, None, None, None, 1.727, None, 3.0, -6999.0, None, 45.29, None, 1.7, 0.6, -6999.0,2021-05-07 08:00:00, -6999.0,19
None, None, None, None, 3.662, 189.9, -52.0, 1.7, None, None, None, None, None, -6999.0, None, None, None, None, 1.996, None, 3.0, -6999.0, None, 44.71, None, 2.0, 0.0, -6999.0,2021-05-07 09:00:00, -6999.0,19
