air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
5.8, 5.827, 5.8, 13.5, -6999.0,2021-05-07 00:00:00, -6999.0,19
4.9, 4.863, 4.9, 13.5, -6999.0,2021-05-07 01:00:00, -6999.0,19
3.7, 3.721, 3.7, 13.5, -6999.0,2021-05-07 02:00:00, -6999.0,19
3.1, 3.099, 3.1, 13.5, -6999.0,2021-05-07 03:00:00, -6999.0,19
2.7, 2.738, 2.8, 13.5, -6999.0,2021-05-07 04:00:00, -6999.0,19
1.8, 1.846, 1.9, 13.5, -6999.0,2021-05-07 05:00:00, -6999.0,19
0.9, 0.926, 0.9, 13.5, -6999.0,2021-05-07 06:00:00, -6999.0,19
1.1, 1.085, 0.8, 1.1, -6999.0,2021-05-07 07:00:00, -6999.0,19
5.0, 5.016, 0.8, 4.9, -6999.0,2021-05-07 08:00:00, -6999.0,19
8.2, 8.22, 0.8, 8.2, -6999.0,2021-05-07 09:00:00, -6999.0,19
8.4, 8.44, 0.8, 9.1, -6999.0,2021-05-07 10:00:00, -6999.0,19
11.9, 11.86, 0.8, 11.7, -6999.0,2021-05-07 11:00:00, -6999.0,19
13.4, 13.4, 0.8, 13.8, -6999.0,2021-05-07 12:00:00, -6999.0,19
9.6, 9.62, 0.8, 13.8, -6999.0,2021-05-07 13:00:00, -6999.0,19
5.1, 5.13, 0.8, 13.8, -6999.0,2021-05-07 14:00:00, -6999.0,19
8.1, 8.05, 0.8, 13.8, -6999.0,2021-05-07 15:00:00, -6999.0,19
12.7, 12.67, 0.8, 13.8, -6999.0,2021-05-07 16:00:00, -6999.0,19
8.7, 8.74, 0.8, 13.8, -6999.0,2021-05-07 17:00:00, -6999.0,19
8.2, 8.22, 0.8, 13.8, -6999.0,2021-05-07 18:00:00, -6999.0,19
7.5, 7.524, 7.6, 9.2, -6999.0,2021-05-07 19:00:00, -6999.0,19
4.4, 4.364, 4.4, 9.2, -6999.0,2021-05-07 20:00:00, -6999.0,19
3.0, 3.01, 3.0, 9.2, -6999.0,2021-05-07 21:00:00, -6999.0,19
1.8, 1.755, 1.8, 9.2, -6999.0,2021-05-07 22:00:00, -6999.0,19
1.3, 1.306, 1.3, 9.2, -6999.0,2021-05-07 23:00:00, -6999.0,19
0.8, 0.751, 0.8, 9.2, -6999.0,2021-05-08 00:00:00, -6999.0,19
0.4, 0.352, 0.3, 9.2, -6999.0,2021-05-08 01:00:00, -6999.0,19
-0.2, -0.158, -0.2, 9.2, -6999.0,2021-05-08 02:00:00, -6999.0,19
-0.6, -0.57, -0.6, 9.2, -6999.0,2021-05-08 03:00:00, -6999.0,19
-0.9, -0.947, -0.9, 9.2, -6999.0,2021-05-08 04:00:00, -6999.0,19
-0.6, -0.608, -1.0, 9.2, -6999.0,2021-05-08 05:00:00, -6999.0,19
-1.5, -1.482, -1.5, 9.2, -6999.0,2021-05-08 06:00:00, -6999.0,19
2.2, 2.209, -1.7, 2.0, -6999.0,2021-05-08 07:00:00, -6999.0,19
9.3, 9.3, -1.7, 9.2, -6999.0,2021-05-08 08:00:00, -6999.0,19
13.5, 13.47, -1.7, 13.9, -6999.0,2021-05-08 09:00:00, -6999.0,19
12.1, 12.09, -1.7, 13.9, -6999.0,2021-05-08 10:00:00, -6999.0,19
12.1, 12.06, -1.7, 13.9, -6999.0,2021-05-08 11:00:00, -6999.0,19
11.5, 11.49, -1.7, 13.9, -6999.0,2021-05-08 12:00:00, -6999.0,19
12.0, 11.99, -1.7, 13.9, -6999.0,2021-05-08 13:00:00, -6999.0,19
14.4, 14.44, -1.7, 14.4, -6999.0,2021-05-08 14:00:00, -6999.0,19
12.8, 12.77, -1.7, 14.4, -6999.0,2021-05-08 15:00:00, -6999.0,19
13.9, 13.93, -1.7, 14.4, -6999.0,2021-05-08 16:00:00, -6999.0,19
15.1, 15.06, -1.7, 15.1, -6999.0,2021-05-08 17:00:00, -6999.0,19
12.8, 12.78, -1.7, 15.1, -6999.0,2021-05-08 18:00:00, -6999.0,19
9.5, 9.47, 9.5, 12.8, -6999.0,2021-05-08 19:00:00, -6999.0,19
8.6, 8.57, 8.4, 12.8, -6999.0,2021-05-08 20:00:00, -6999.0,19
6.6, 6.562, 6.6, 12.8, -6999.0,2021-05-08 21:00:00, -6999.0,19
4.1, 4.079, 4.1, 12.8, -6999.0,2021-05-08 22:00:00, -6999.0,19
2.7, 2.664, 2.7, 12.8, -6999.0,2021-05-08 23:00:00, -6999.0,19
1.1, 1.079, 1.1, 12.8, -6999.0,2021-05-09 00:00:00, -6999.0,19
0.0, 0.026, 0.0, 12.8, -6999.0,2021-05-09 01:00:00, -6999.0,19
-0.6, -0.649, -0.6, 12.8, -6999.0,2021-05-09 02:00:00, -6999.0,19
-0.4, -0.393, -0.7, 12.8, -6999.0,2021-05-09 03:00:00, -6999.0,19
0.1, 0.117, -0.7, 12.8, -6999.0,2021-05-09 04:00:00, -6999.0,19
0.5, 0.479, -0.7, 12.8, -6999.0,2021-05-09 05:00:00, -6999.0,19
0.8, 0.797, -0.7, 12.8, -6999.0,2021-05-09 06:00:00, -6999.0,19
1.9, 1.934, 0.8, 1.9, -6999.0,2021-05-09 07:00:00, -6999.0,19
4.4, 4.389, 0.8, 4.3, -6999.0,2021-05-09 08:00:00, -6999.0,19
7.4, 7.447, 0.8, 7.4, -6999.0,2021-05-09 09:00:00, -6999.0,19
12.3, 12.31, 0.8, 12.2, -6999.0,2021-05-09 10:00:00, -6999.0,19
16.0, 16.01, 0.8, 16.0, -6999.0,2021-05-09 11:00:00, -6999.0,19
15.0, 14.97, 0.8, 16.6, -6999.0,2021-05-09 12:00:00, -6999.0,19
11.7, 11.67, 0.8, 16.6, -6999.0,2021-05-09 13:00:00, -6999.0,19
16.1, 16.13, 0.8, 16.6, -6999.0,2021-05-09 14:00:00, -6999.0,19
16.9, 16.92, 0.8, 18.6, -6999.0,2021-05-09 15:00:00, -6999.0,19
13.7, 13.73, 0.8, 18.6, -6999.0,2021-05-09 16:00:00, -6999.0,19
12.9, 12.88, 0.8, 18.6, -6999.0,2021-05-09 17:00:00, -6999.0,19
15.9, 15.94, 0.8, 18.6, -6999.0,2021-05-09 18:00:00, -6999.0,19
16.4, 16.44, 15.9, 18.2, -6999.0,2021-05-09 19:00:00, -6999.0,19
11.6, 11.59, 11.6, 18.2, -6999.0,2021-05-09 20:00:00, -6999.0,19
7.9, 7.901, 7.9, 18.2, -6999.0,2021-05-09 21:00:00, -6999.0,19
5.9, 5.926, 6.0, 18.2, -6999.0,2021-05-09 22:00:00, -6999.0,19
4.6, 4.57, 4.6, 18.2, -6999.0,2021-05-09 23:00:00, -6999.0,19
4.1, 4.076, 4.1, 18.2, -6999.0,2021-05-10 00:00:00, -6999.0,19
