pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None, None, None, None, 6.9, None, None, None, 594.0, None,2020-09-30 00:00:00, None,40
None, None, None, None, None, 5.8, None, None, None, 594.0, None,2020-09-30 01:00:00, None,40
None, None, None, None, None, 4.8, None, None, None, 594.0, None,2020-09-30 02:00:00, None,40
None, None, None, None, None, 4.2, None, None, None, 594.0, None,2020-09-30 03:00:00, None,40
None, None, None, None, None, 3.6, None, None, None, 594.0, None,2020-09-30 04:00:00, None,40
None, None, None, None, None, 3.0, None, None, None, 594.0, None,2020-09-30 05:00:00, None,40
None, None, None, None, None, 2.5, None, None, None, 594.0, None,2020-09-30 06:00:00, None,40
None, None, None, None, None, 2.5, None, None, None, 595.0, None,2020-09-30 07:00:00, None,40
None, None, None, None, None, 2.9, None, None, None, 595.0, None,2020-09-30 08:00:00, None,40
None, None, None, None, None, 3.0, None, None, None, 595.0, None,2020-09-30 09:00:00, None,40
None, None, None, None, None, 2.7, None, None, None, 595.0, None,2020-09-30 10:00:00, None,40
None, None, None, None, None, 0.8, None, None, None, 595.0, None,2020-09-30 11:00:00, None,40
None, None, None, None, None, -0.6, None, None, None, 595.0, None,2020-09-30 12:00:00, None,40
None, None, None, None, None, -1.3, None, None, None, 595.0, None,2020-09-30 13:00:00, None,40
None, None, None, None, None, -1.5, None, None, None, 595.0, None,2020-09-30 14:00:00, None,40
None, None, None, None, None, -1.7, None, None, None, 595.0, None,2020-09-30 15:00:00, None,40
None, 240.0, None, None, None, -1.1, None, None, None, 595.0, None,2020-09-30 16:00:00, None,40
None, None, None, None, None, 1.8, None, None, None, 595.0, None,2020-09-30 17:00:00, None,40
None, None, None, None, None, 6.4, None, None, None, 595.0, None,2020-09-30 18:00:00, None,40
None, None, None, None, None, 8.4, None, None, None, 595.0, None,2020-09-30 19:00:00, None,40
None, None, None, None, None, 13.5, None, None, None, 594.0, None,2020-09-30 20:00:00, None,40
None, None, None, None, None, 9.7, None, None, None, 594.0, None,2020-09-30 21:00:00, None,40
None, None, None, None, None, 11.3, None, None, None, 593.0, None,2020-09-30 22:00:00, None,40
None, None, None, None, None, 10.6, None, None, None, 593.0, None,2020-09-30 23:00:00, None,40
