wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
263.0, None, None,0.0, None,5.1, None,10.4, None, None, None,52.0,2019-07-30 00:00:00,31,
292.0, None, None,0.0, None,3.1, None,8.4, None, None, None,64.0,2019-07-30 01:00:00,31,
291.0, None, None,0.0, None,4.7, None,9.7, None, None, None,63.0,2019-07-30 02:00:00,31,
282.0, None, None,0.0, None,4.4, None,9.8, None, None, None,63.0,2019-07-30 03:00:00,31,
302.0, None, None,0.0, None,6.9, None,10.1, None, None, None,64.0,2019-07-30 04:00:00,31,
323.0, None, None,0.0, None,3.9, None,9.5, None, None, None,73.0,2019-07-30 05:00:00,31,
294.0, None, None,0.0, None,4.6, None,10.6, None, None, None,69.0,2019-07-30 06:00:00,31,
279.0, None, None,0.0, None,5.5, None,11.9, None, None, None,67.0,2019-07-30 07:00:00,31,
282.0, None, None,0.0, None,6.9, None,13.7, None, None, None,65.0,2019-07-30 09:00:00,31,
227.0, None, None,0.0, None,7.8, None,17.3, None, None, None,59.0,2019-07-30 10:00:00,31,
243.0, None, None,0.0, None,5.5, None,16.1, None, None, None,59.0,2019-07-30 11:00:00,31,
158.0, None, None,0.0, None,7.1, None,17.5, None, None, None,56.0,2019-07-30 12:00:00,31,
175.0, None, None,0.0, None,6.4, None,17.6, None, None, None,47.0,2019-07-30 13:00:00,31,
177.0, None, None,0.0, None,9.4, None,18.5, None, None, None,44.0,2019-07-30 14:00:00,31,
160.0, None, None,0.0, None,6.9, None,19.8, None, None, None,39.0,2019-07-30 15:00:00,31,
176.0, None, None,0.0, None,8.3, None,18.4, None, None, None,41.0,2019-07-30 16:00:00,31,
204.0, None, None,0.0, None,5.4, None,17.6, None, None, None,54.0,2019-07-30 17:00:00,31,
209.0, None, None,0.0, None,7.6, None,16.8, None, None, None,50.0,2019-07-30 18:00:00,31,
179.0, None, None,0.0, None,4.1, None,15.0, None, None, None,58.0,2019-07-30 19:00:00,31,
321.0, None, None,0.0, None,6.3, None,12.1, None, None, None,73.0,2019-07-30 20:00:00,31,
299.0, None, None,0.0, None,6.1, None,11.0, None, None, None,76.0,2019-07-30 21:00:00,31,
297.0, None, None,0.0, None,6.3, None,10.6, None, None, None,78.0,2019-07-30 22:00:00,31,
313.0, None, None,0.0, None,4.3, None,9.9, None, None, None,82.0,2019-07-30 23:00:00,31,
323.0, None, None,0.0, None,4.2, None,8.6, None, None, None,89.0,2019-07-31 00:00:00,31,
338.0, None, None,0.0, None,4.7, None,7.8, None, None, None,90.0,2019-07-31 01:00:00,31,
29.0, None, None,0.0, None,3.0, None,7.4, None, None, None,93.0,2019-07-31 02:00:00,31,
43.0, None, None,0.0, None,2.6, None,7.0, None, None, None,95.0,2019-07-31 03:00:00,31,
