wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,snw_dpth
3.0,100.0, 2.5, 0.0,-0.8, 4.2,-0.8, -1.1,56.0,0.0,2.4, 100.0,2022-09-17 00:00:00,38,
24.0,100.0, 2.8, 0.0,-1.1, 3.1,-1.1, -1.4,10.0,0.0,2.4, 100.0,2022-09-17 01:00:00,38,
34.0,100.0, 4.2, 0.0,-1.1, 3.0,-1.1, -1.5,3.0,0.0,2.4, 100.0,2022-09-17 02:00:00,38,
8.0,100.0, 3.1, 0.0,-1.4, 2.9,-1.4, -1.3,24.0,0.0,2.4, 100.0,2022-09-17 03:00:00,38,
346.0,100.0, None, 0.0,-1.5, 3.8,-1.5, -1.6,34.0,0.0,2.4, 100.0,2022-09-17 04:00:00,38,
339.0,100.0, 2.9, 0.0,-1.3, 3.6,-1.3, -1.3,8.0,0.0,2.4, 100.0,2022-09-17 05:00:00,38,
109.0,100.0, 3.8, 0.0,-1.6, 0.9,-1.6, 0.2,346.0,0.0,2.4, 100.0,2022-09-17 06:00:00,38,
10.0,100.0, 3.6, 0.0,-1.3, 2.8,-1.3, 2.3,339.0,0.0,2.4, 100.0,2022-09-17 07:00:00,38,
337.0,100.0, 0.9, 0.2,0.2, 4.8,0.2, 4.8,109.0,0.0,2.4, 79.0,2022-09-17 08:00:00,38,
59.0,100.0, 2.8, 0.0,2.3, 3.9,2.3, 5.4,10.0,0.0,2.4, 76.0,2022-09-17 09:00:00,38,
340.0,79.0, 4.8, 0.0,1.5, 7.2,4.8, 6.8,337.0,0.2,2.6, 71.0,2022-09-17 10:00:00,38,
27.0,76.0, 3.9, 0.0,1.5, 7.1,5.4, 8.4,59.0,0.0,2.6, 60.0,2022-09-17 11:00:00,38,
20.0,71.0, 7.2, 0.0,1.9, 7.5,6.8, 8.7,340.0,0.0,2.6, 58.0,2022-09-17 12:00:00,38,
322.0,60.0, 7.1, 0.0,1.1, 5.4,8.4, 9.3,27.0,0.0,2.6, 56.0,2022-09-17 13:00:00,38,
340.0,58.0, 7.5, 0.0,0.9, 3.8,8.7, 7.4,20.0,0.0,2.6, 61.0,2022-09-17 14:00:00,38,
8.0,56.0, 5.4, 0.0,1.0, 5.1,9.3, 8.8,322.0,0.0,2.6, 57.0,2022-09-17 15:00:00,38,
340.0,61.0, 3.8, 0.0,0.4, 4.5,7.4, 7.4,340.0,0.0,2.2, 60.0,2022-09-17 16:00:00,38,
25.0,57.0, 5.1, 0.0,0.8, 4.4,8.8, 4.8,8.0,0.0,1.2, 78.0,2022-09-17 17:00:00,38,
351.0,60.0, 4.5, 0.0,0.1, 5.8,7.4, 3.6,340.0,0.0,0.6, 79.0,2022-09-17 18:00:00,38,
356.0,78.0, 4.4, 0.0,1.3, 6.9,4.8, 3.1,25.0,0.0,0.2, 83.0,2022-09-17 19:00:00,38,
12.0,79.0, 5.8, 0.0,0.3, 5.7,3.6, 2.5,351.0,0.0,0.2, 83.0,2022-09-17 20:00:00,38,
7.0,83.0, 6.9, 0.0,0.5, 4.8,3.1, 1.7,356.0,0.0,0.2, 90.0,2022-09-17 21:00:00,38,
344.0,83.0, 5.7, 0.0,-0.1, 5.8,2.5, 1.8,12.0,0.0,0.2, 82.0,2022-09-17 22:00:00,38,
,90.0, 4.8, None,0.2, None,1.7, None,7.0,0.0,0.2, None,2022-09-17 23:00:00,38,
354.0,82.0, 5.8, 0.0,-0.9, 7.5,1.8, 1.8,344.0,0.0,0.2, 81.0,2022-09-18 00:00:00,38,
303.0,81.0, 6.2, 0.0,-0.9, 4.7,2.0, 0.5,339.0,0.0,0.2, 84.0,2022-09-18 01:00:00,38,
13.0,81.0, 7.5, 0.0,-1.1, 4.7,1.8, 0.1,354.0,0.0,0.2, 91.0,2022-09-18 02:00:00,38,
338.0,84.0, 4.7, 0.0,-1.9, 4.4,0.5, -0.7,303.0,0.0,0.2, 94.0,2022-09-18 03:00:00,38,
358.0,91.0, 4.7, 0.0,-1.2, 6.5,0.1, -0.2,13.0,0.0,0.2, 90.0,2022-09-18 04:00:00,38,
357.0,94.0, 4.4, 0.0,-1.5, 5.9,-0.7, -0.5,338.0,0.0,0.2, 91.0,2022-09-18 05:00:00,38,
300.0,90.0, 6.5, 0.0,-1.6, 2.9,-0.2, 0.3,358.0,0.0,0.2, 89.0,2022-09-18 06:00:00,38,
181.0,91.0, 5.9, 0.0,-1.8, 1.9,-0.5, 5.6,357.0,0.0,0.2, 65.0,2022-09-18 07:00:00,38,
288.0,89.0, 2.9, 0.0,-1.3, 3.9,0.3, 9.4,300.0,0.0,0.2, 55.0,2022-09-18 08:00:00,38,
224.0,65.0, 1.9, 0.0,-0.5, 5.3,5.6, 10.1,181.0,0.0,0.2, 59.0,2022-09-18 09:00:00,38,
268.0,55.0, 3.9, 0.0,0.8, 4.7,9.4, 11.2,288.0,0.0,0.0, 52.0,2022-09-18 10:00:00,38,
262.0,59.0, 5.3, 0.0,2.5, 5.5,10.1, 12.3,224.0,0.0,0.0, 55.0,2022-09-18 11:00:00,38,
199.0,52.0, 4.7, 0.0,1.7, 4.1,11.2, 13.6,268.0,0.0,0.0, 49.0,2022-09-18 12:00:00,38,
197.0,55.0, 5.5, 0.0,3.5, 5.4,12.3, 14.2,262.0,0.0,0.0, 43.0,2022-09-18 13:00:00,38,
169.0,49.0, 4.1, 0.0,3.1, 5.5,13.6, 13.8,199.0,0.0,0.0, 48.0,2022-09-18 14:00:00,38,
172.0,43.0, 5.4, 0.0,1.8, 6.4,14.2, 13.9,197.0,0.0,0.0, 49.0,2022-09-18 15:00:00,38,
184.0,48.0, 5.5, 0.0,3.0, 6.1,13.8, 11.1,169.0,0.0,0.0, 57.0,2022-09-18 16:00:00,38,
327.0,49.0, 6.4, 0.0,3.4, 1.4,13.9, 7.7,172.0,0.0,0.0, 78.0,2022-09-18 17:00:00,38,
