AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
0.8, 0.1,10.9,2022-09-17 00:00:00, -1.9, 10.9,38,,,,,,,,,,,,,,,,,,,,,,
0.6, None,10.5,2022-09-17 00:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.3, None,10.3,2022-09-17 00:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.1, None,10.4,2022-09-17 00:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.1, None,10.6,2022-09-17 01:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.3, None,10.5,2022-09-17 01:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.4, None,10.6,2022-09-17 01:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.3, None,10.7,2022-09-17 01:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.5, None,10.8,2022-09-17 02:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.7, None,11.0,2022-09-17 02:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.1, None,10.7,2022-09-17 02:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,10.7,2022-09-17 02:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.5, None,11.2,2022-09-17 03:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.6, None,11.0,2022-09-17 03:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.7, None,11.2,2022-09-17 03:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.6, None,11.0,2022-09-17 03:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.7, None,11.1,2022-09-17 04:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.6, None,11.2,2022-09-17 04:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.6, None,11.1,2022-09-17 04:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.8, None,11.1,2022-09-17 04:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.8, None,11.2,2022-09-17 05:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.6, None,11.2,2022-09-17 05:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.9, None,11.3,2022-09-17 05:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.8, None,11.5,2022-09-17 05:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.5, None,11.6,2022-09-17 06:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.4, None,11.7,2022-09-17 06:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.7, None,11.5,2022-09-17 06:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.3, None,11.3,2022-09-17 06:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.2, None,11.4,2022-09-17 07:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.7, None,11.7,2022-09-17 07:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.2, None,11.4,2022-09-17 07:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.7, None,11.5,2022-09-17 07:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
2.3, None,11.6,2022-09-17 08:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.1, None,11.4,2022-09-17 08:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.9, None,11.5,2022-09-17 08:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
4.2, None,11.5,2022-09-17 08:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
4.9, None,11.5,2022-09-17 09:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
5.8, None,11.6,2022-09-17 09:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
6.0, None,11.4,2022-09-17 09:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
6.6, None,11.1,2022-09-17 09:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.0, None,11.1,2022-09-17 10:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.4, None,11.3,2022-09-17 10:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.9, None,11.0,2022-09-17 10:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.8, None,11.2,2022-09-17 10:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.6, None,11.4,2022-09-17 11:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
8.0, None,10.8,2022-09-17 11:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.7, None,11.2,2022-09-17 11:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.8, None,10.9,2022-09-17 11:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
8.0, None,10.8,2022-09-17 12:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
8.8, None,10.5,2022-09-17 12:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.2, None,10.7,2022-09-17 12:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
9.6, None,10.5,2022-09-17 12:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.0, None,10.3,2022-09-17 13:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.2, None,10.4,2022-09-17 13:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
9.7, None,10.5,2022-09-17 13:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.9, None,9.9,2022-09-17 13:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.6, None,9.7,2022-09-17 14:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.6, None,9.7,2022-09-17 14:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.5, None,9.8,2022-09-17 14:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.6, None,9.6,2022-09-17 14:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.9, None,9.4,2022-09-17 15:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.8, None,9.6,2022-09-17 15:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.4, None,9.8,2022-09-17 15:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
10.0, None,9.6,2022-09-17 15:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
9.4, None,9.8,2022-09-17 16:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
9.1, None,9.6,2022-09-17 16:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
9.0, None,9.2,2022-09-17 16:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
8.6, None,9.4,2022-09-17 16:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
8.1, None,9.4,2022-09-17 17:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
7.6, None,9.5,2022-09-17 17:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
6.8, None,9.4,2022-09-17 17:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
6.3, None,9.4,2022-09-17 17:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
5.7, None,9.3,2022-09-17 18:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
5.4, None,9.5,2022-09-17 18:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
5.0, None,9.5,2022-09-17 18:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
4.3, None,9.4,2022-09-17 18:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.9, None,9.3,2022-09-17 19:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.2, None,9.4,2022-09-17 19:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
2.5, None,9.4,2022-09-17 19:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.8, None,9.6,2022-09-17 19:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.3, None,9.5,2022-09-17 20:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.0, None,9.6,2022-09-17 20:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.7, None,9.6,2022-09-17 20:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.5, None,9.8,2022-09-17 20:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.4, None,9.7,2022-09-17 21:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.2, None,9.9,2022-09-17 21:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.0, None,9.9,2022-09-17 21:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.1, None,10.2,2022-09-17 21:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.4, None,10.3,2022-09-17 22:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.5, None,10.1,2022-09-17 22:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.6, None,10.4,2022-09-17 22:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.8, None,10.5,2022-09-17 22:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.9, None,10.3,2022-09-17 23:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.8, None,10.6,2022-09-17 23:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.8, None,10.6,2022-09-17 23:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.9, None,10.7,2022-09-17 23:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.0, 0.1,10.7,2022-09-18 00:00:00, -2.1, 14.7,38,,,,,,,,,,,,,,,,,,,,,,
-1.1, None,10.9,2022-09-18 00:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.2, None,10.6,2022-09-18 00:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.4, None,10.7,2022-09-18 00:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,10.9,2022-09-18 01:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,10.9,2022-09-18 01:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.1, None,10.9,2022-09-18 01:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.1, None,11.0,2022-09-18 01:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.2, None,11.2,2022-09-18 02:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.2, None,11.3,2022-09-18 02:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.1, None,11.2,2022-09-18 02:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.2, None,11.5,2022-09-18 02:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.2, None,11.2,2022-09-18 03:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,11.3,2022-09-18 03:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,11.5,2022-09-18 03:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.3, None,11.5,2022-09-18 03:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.4, None,11.6,2022-09-18 04:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.5, None,11.6,2022-09-18 04:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.7, None,11.7,2022-09-18 04:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.8, None,11.8,2022-09-18 04:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.9, None,11.6,2022-09-18 05:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-2.0, None,11.7,2022-09-18 05:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-2.1, None,11.8,2022-09-18 05:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-2.1, None,11.8,2022-09-18 05:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-2.0, None,11.9,2022-09-18 06:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.8, None,11.6,2022-09-18 06:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.7, None,11.9,2022-09-18 06:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.4, None,12.0,2022-09-18 06:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-1.0, None,12.0,2022-09-18 07:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
-0.6, None,11.9,2022-09-18 07:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.2, None,11.8,2022-09-18 07:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
0.6, None,11.9,2022-09-18 07:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
1.8, None,11.9,2022-09-18 08:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
2.5, None,11.8,2022-09-18 08:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
2.7, None,11.9,2022-09-18 08:30:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.0, None,11.7,2022-09-18 08:45:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.1, None,11.8,2022-09-18 09:00:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
3.4, None,11.8,2022-09-18 09:15:00, None, None,38,,,,,,,,,,,,,,,,,,,,,,
