AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
None,0.0,2018-03-19,2.7,10.8,12
None,0.0,2018-03-20,4.3,8.9,12
None,5.0,2018-03-21,3.6,8.8,12
None,1.0,2018-03-22,2.1,8.0,12
None,1.0,2018-03-23,1.3,6.4,12
None,0.0,2018-03-24,-0.9,7.9,12
None,1.0,2018-03-25,2.0,9.3,12
