wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,snw_dpth,stn_pres
13.0, 42.0, 12.9, 0.0, 8.5, 6.5, 22.0, 19.4, 359.0, 0.0, 7.4, 54.0,2022-07-30 00:00:00,31,,,,,,,,,,,,,,,,
17.0, None, None, 0.0, None, 11.9, None, 21.2, None, None, None, 42.0,2022-07-30 01:00:00,31,,,,,,,,,,,,,,,,
304.0, 54.0, 6.5, 0.0, 9.9, 4.5, 19.4, 18.4, 13.0, 0.0, 7.4, 58.0,2022-07-30 02:00:00,31,,,,,,,,,,,,,,,,
355.0, 42.0, 11.9, 0.0, 7.8, 6.3, 21.2, 15.5, 17.0, 0.0, 7.4, 68.0,2022-07-30 03:00:00,31,,,,,,,,,,,,,,,,
355.0, 58.0, 4.5, 0.0, 10.0, 6.6, 18.4, 14.9, 304.0, 0.0, 7.4, 76.0,2022-07-30 04:00:00,31,,,,,,,,,,,,,,,,
14.0, 68.0, 6.3, 0.0, 9.6, 3.6, 15.5, 15.6, 355.0, 0.0, 7.4, 80.0,2022-07-30 05:00:00,31,,,,,,,,,,,,,,,,
203.0, 76.0, 6.6, 0.0, 10.7, 2.6, 14.9, 19.9, 355.0, 0.0, 7.4, 65.0,2022-07-30 06:00:00,31,,,,,,,,,,,,,,,,
184.0, 80.0, 3.6, 0.0, 12.2, 4.4, 15.6, 23.9, 14.0, 0.0, 7.4, 53.0,2022-07-30 07:00:00,31,,,,,,,,,,,,,,,,
176.0, 65.0, 2.6, 0.0, 13.1, 5.4, 19.9, 24.4, 203.0, 0.0, 2.2, 58.0,2022-07-30 08:00:00,31,,,,,,,,,,,,,,,,
170.0, 53.0, 4.4, 0.0, 13.7, 6.2, 23.9, 25.9, 184.0, 0.0, 0.2, 51.0,2022-07-30 09:00:00,31,,,,,,,,,,,,,,,,
176.0, 58.0, 5.4, 0.0, 15.6, 8.5, 24.4, 27.2, 176.0, 0.0, 0.0, 47.0,2022-07-30 10:00:00,31,,,,,,,,,,,,,,,,
168.0, 51.0, 6.2, 0.0, 15.0, 5.9, 25.9, 29.3, 170.0, 0.0, 0.0, 43.0,2022-07-30 11:00:00,31,,,,,,,,,,,,,,,,
160.0, 47.0, 8.5, 0.0, 14.9, 6.1, 27.2, 30.4, 176.0, 0.0, 0.0, 35.0,2022-07-30 12:00:00,31,,,,,,,,,,,,,,,,
170.0, 43.0, 5.9, 0.0, 15.4, 7.8, 29.3, 31.2, 168.0, 0.0, 0.0, 32.0,2022-07-30 13:00:00,31,,,,,,,,,,,,,,,,
266.0, 35.0, 6.1, 0.0, 13.2, 5.5, 30.4, 31.6, 160.0, 0.0, 0.0, 29.0,2022-07-30 14:00:00,31,,,,,,,,,,,,,,,,
179.0, 32.0, 7.8, 0.0, 12.6, 7.5, 31.2, 31.5, 170.0, 0.0, 0.0, 27.0,2022-07-30 15:00:00,31,,,,,,,,,,,,,,,,
20.0, 29.0, 5.5, 0.0, 11.4, 3.6, 31.6, 30.6, 266.0, 0.0, 0.0, 23.0,2022-07-30 16:00:00,31,,,,,,,,,,,,,,,,
351.0, 27.0, 7.5, 0.0, 10.2, 5.8, 31.5, 23.9, 179.0, 0.0, 0.0, 51.0,2022-07-30 17:00:00,31,,,,,,,,,,,,,,,,
344.0, 23.0, 3.6, 0.0, 7.1, 6.6, 30.6, 21.8, 20.0, 0.0, 0.0, 53.0,2022-07-30 18:00:00,31,,,,,,,,,,,,,,,,
3.0, 51.0, 5.8, 0.0, 13.2, 7.6, 23.9, 20.0, 351.0, 0.0, 0.0, 48.0,2022-07-30 19:00:00,31,,,,,,,,,,,,,,,,
3.0, 53.0, 6.6, 0.0, 11.8, 7.1, 21.8, 19.6, 344.0, 0.0, 0.0, 44.0,2022-07-30 20:00:00,31,,,,,,,,,,,,,,,,
8.0, 48.0, 7.6, 0.0, 8.7, 6.4, 20.0, 18.7, 3.0, 0.0, 0.0, 51.0,2022-07-30 21:00:00,31,,,,,,,,,,,,,,,,
330.0, None, None, 0.0, None, 5.2, None, 18.3, None, None, None, 47.0,2022-07-30 22:00:00,31,,,,,,,,,,,,,,,,
7.0, 47.0, 5.2, 0.0, 6.8, 6.7, 18.3, 17.4, 330.0, 0.0, 0.0, 53.0,2022-07-31 00:00:00,31,,,,,,,,,,,,,,,,
